parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
,,,2,convenient,convenient,problematic,recommended,
pretentious,critical,,,convenient,convenient,problematic,,special priority
pretentious,critical,,2,convenient,,,,not recommended
pretentious,,foster,2,,inconvenient,non-problematic,,special priority
pretentious,,foster,2,convenient,,,,
pretentious,critical,,2,,,,,
,critical,,,convenient,,slightly problematic,,special priority
,critical,foster,,,inconvenient,,,
,,foster,,convenient,inconvenient,slightly problematic,,not recommended
pretentious,critical,foster,2,convenient,,,recommended,
,critical,foster,,convenient,inconvenient,problematic,,special priority
,critical,,2,,inconvenient,problematic,,not recommended
pretentious,critical,foster,2,less convenient,,,,
,critical,,,,,non-problematic,priority,special priority
,critical,foster,,less convenient,convenient,non-problematic,,not recommended
,critical,foster,,,,slightly problematic,recommended,special priority
pretentious,critical,foster,,,convenient,,,special priority
pretentious,critical,,2,,,slightly problematic,,not recommended
pretentious,,foster,2,,convenient,,recommended,special priority
pretentious,critical,,,,convenient,,priority,
pretentious,critical,,2,less convenient,convenient,problematic,,not recommended
,critical,foster,,less convenient,,,,special priority
,,,,less convenient,,,,special priority
,critical,,2,,inconvenient,non-problematic,not recommended,not recommended
,,,2,,inconvenient,,recommended,special priority
,critical,,2,less convenient,inconvenient,,,special priority
pretentious,,foster,,less convenient,inconvenient,slightly problematic,,not recommended
,,,,,inconvenient,problematic,recommended,special priority
pretentious,,,2,less convenient,,problematic,priority,special priority
pretentious,critical,foster,,less convenient,inconvenient,,not recommended,
pretentious,,,,,,,,special priority
pretentious,critical,,2,,convenient,non-problematic,,
pretentious,,,2,,convenient,non-problematic,,
pretentious,,,2,,,,recommended,special priority
pretentious,,,2,critical,,slightly problematic,priority,special priority
pretentious,,foster,,critical,convenient,slightly problematic,not recommended,
pretentious,,,2,critical,,problematic,recommended,special priority
,critical,foster,2,critical,convenient,problematic,priority,special priority
,,foster,,,convenient,problematic,,not recommended
pretentious,critical,,2,critical,inconvenient,,recommended,special priority
pretentious,critical,,,critical,inconvenient,,,
,,foster,2,critical,inconvenient,non-problematic,not recommended,not recommended
,,,,,,,recommended,special priority
pretentious,,,,critical,inconvenient,,,
,,,,critical,inconvenient,slightly problematic,not recommended,
,,foster,2,,,problematic,,special priority
pretentious,,foster,,,inconvenient,,,
,,,2,,inconvenient,,not recommended,
,,foster,,,,non-problematic,recommended,
pretentious,,foster,3,,,,priority,
pretentious,critical,,3,convenient,,non-problematic,,
pretentious,critical,foster,,,,slightly problematic,recommended,
,critical,foster,3,convenient,convenient,,,special priority
pretentious,critical,,,convenient,convenient,,not recommended,not recommended
,,foster,3,,convenient,,,
pretentious,critical,foster,,convenient,,problematic,,
pretentious,critical,,,convenient,,,,not recommended
pretentious,critical,foster,,convenient,inconvenient,non-problematic,recommended,special priority
,critical,foster,3,convenient,inconvenient,non-problematic,priority,special priority
,critical,foster,3,,,non-problematic,not recommended,not recommended
,critical,,3,,,slightly problematic,,
,,,,,,,,special priority
,critical,foster,3,,,,not recommended,not recommended
pretentious,critical,foster,3,convenient,,problematic,recommended,special priority
,,foster,,,inconvenient,,,special priority
,,,3,,inconvenient,,,
pretentious,,foster,3,less convenient,convenient,,recommended,special priority
pretentious,,,,less convenient,,,,
,,foster,3,less convenient,,non-problematic,not recommended,
pretentious,critical,foster,,less convenient,,,recommended,
,,,3,less convenient,convenient,slightly problematic,,
,,foster,3,,convenient,slightly problematic,,
pretentious,,foster,3,,convenient,,recommended,special priority
pretentious,critical,,,less convenient,convenient,,priority,
,critical,foster,,,,problematic,,not recommended
,critical,,3,,inconvenient,non-problematic,,special priority
pretentious,critical,,,,inconvenient,,,special priority
pretentious,critical,foster,,less convenient,,,not recommended,not recommended
pretentious,critical,,3,,,,recommended,
pretentious,,foster,3,,inconvenient,slightly problematic,priority,special priority
pretentious,,,,less convenient,inconvenient,,,not recommended
,,,3,,inconvenient,problematic,,special priority
pretentious,,foster,,,inconvenient,,priority,
pretentious,,,3,,inconvenient,problematic,,not recommended
,critical,foster,3,,convenient,non-problematic,,
,critical,,3,,convenient,,priority,
,,,3,critical,convenient,non-problematic,,not recommended
,critical,,3,,convenient,slightly problematic,,special priority
pretentious,,foster,3,critical,,,priority,
pretentious,critical,foster,3,critical,,,not recommended,not recommended
,critical,,,,convenient,,recommended,special priority
pretentious,,foster,3,critical,convenient,problematic,,special priority
pretentious,critical,foster,3,,,,,not recommended
pretentious,,foster,3,,inconvenient,non-problematic,recommended,
,,foster,,critical,inconvenient,non-problematic,,special priority
pretentious,,foster,3,,inconvenient,,not recommended,
pretentious,,,,critical,,slightly problematic,recommended,
pretentious,,foster,3,,inconvenient,slightly problematic,,special priority
pretentious,critical,foster,,critical,,,not recommended,
pretentious,,,3,,,,recommended,
,critical,,,critical,,,priority,
,critical,,,,,problematic,,not recommended
,critical,,more than 3,convenient,,,recommended,priority
,critical,foster,,convenient,convenient,non-problematic,,special priority
,critical,,,convenient,,non-problematic,not recommended,not recommended
,critical,foster,more than 3,convenient,,slightly problematic,recommended,priority
pretentious,critical,foster,more than 3,convenient,convenient,,priority,special priority
,,,,convenient,,slightly problematic,not recommended,not recommended
,,,,,,,,
pretentious,critical,foster,more than 3,,convenient,,,
,,foster,more than 3,,convenient,problematic,,not recommended
pretentious,critical,foster,more than 3,convenient,inconvenient,,recommended,special priority
,critical,foster,,convenient,,,,special priority
pretentious,,foster,,convenient,,,not recommended,not recommended
pretentious,critical,,more than 3,,,slightly problematic,recommended,special priority
pretentious,critical,foster,more than 3,,inconvenient,slightly problematic,,
,,,,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,,,,convenient,inconvenient,,recommended,special priority
,critical,foster,,,,problematic,priority,
,,,more than 3,,,,,not recommended
,,foster,,,,,recommended,
,critical,,more than 3,less convenient,convenient,,priority,special priority
pretentious,critical,,,less convenient,,non-problematic,,not recommended
,,foster,,less convenient,convenient,,,
pretentious,critical,,,,,slightly problematic,,
pretentious,critical,foster,,less convenient,convenient,,,not recommended
,critical,foster,more than 3,less convenient,convenient,problematic,,special priority
pretentious,critical,foster,more than 3,,convenient,,priority,special priority
,critical,,more than 3,less convenient,,,,not recommended
,,,more than 3,,inconvenient,,,
pretentious,critical,,more than 3,,inconvenient,non-problematic,,
pretentious,,foster,,,,non-problematic,not recommended,not recommended
,,foster,more than 3,less convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,critical,foster,,less convenient,inconvenient,slightly problematic,priority,
pretentious,critical,,more than 3,less convenient,,,,
pretentious,critical,,,,inconvenient,problematic,,special priority
pretentious,critical,,more than 3,less convenient,,problematic,priority,special priority
pretentious,,foster,,less convenient,,,not recommended,
pretentious,critical,foster,more than 3,,convenient,,recommended,special priority
pretentious,critical,,more than 3,,convenient,non-problematic,priority,
pretentious,,foster,,critical,,,not recommended,
,critical,,,,,slightly problematic,,
pretentious,critical,,more than 3,,convenient,,priority,special priority
,,foster,more than 3,critical,,slightly problematic,,
,,,more than 3,critical,,,,special priority
pretentious,critical,foster,,,convenient,problematic,,special priority
pretentious,critical,foster,,critical,,problematic,,
,critical,,,,,non-problematic,recommended,special priority
pretentious,,,,critical,,non-problematic,priority,
pretentious,,,,,,non-problematic,not recommended,not recommended
,,,more than 3,,,,recommended,
pretentious,critical,,,,,,priority,special priority
,critical,foster,more than 3,critical,,,,not recommended
,critical,foster,,,,,recommended,special priority
pretentious,critical,foster,,,inconvenient,,,special priority
pretentious,critical,foster,,critical,,problematic,,not recommended
,very critical,,,,convenient,,,
pretentious,,complete,1,convenient,,,,priority
,,,1,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,,,1,,,slightly problematic,recommended,priority
,,,,,,,,
pretentious,very critical,,1,,convenient,,not recommended,
pretentious,very critical,,,,,,,
,very critical,,,convenient,,,priority,
,very critical,complete,1,,,problematic,not recommended,
pretentious,very critical,complete,,,,non-problematic,recommended,priority
pretentious,,,,convenient,,non-problematic,,special priority
,very critical,complete,,convenient,inconvenient,,,
pretentious,very critical,complete,,convenient,,,,
,very critical,complete,,,,,priority,
,,,,,inconvenient,,not recommended,
pretentious,,,,,,problematic,,special priority
,,,1,convenient,,,,special priority
,very critical,complete,1,convenient,inconvenient,,,not recommended
,very critical,,,less convenient,,non-problematic,recommended,priority
,very critical,complete,,,,,,special priority
pretentious,very critical,,,,convenient,non-problematic,not recommended,not recommended
,,,,less convenient,convenient,,recommended,
pretentious,very critical,,1,,,slightly problematic,,special priority
pretentious,,,,,convenient,,not recommended,
,very critical,complete,1,less convenient,,problematic,,special priority
,,complete,,,convenient,,,
pretentious,,complete,,,,problematic,,
,very critical,complete,,,inconvenient,non-problematic,,priority
pretentious,,,,less convenient,inconvenient,,,special priority
,,complete,,,inconvenient,non-problematic,not recommended,not recommended
,,,,less convenient,,,,
,,,,less convenient,inconvenient,,priority,
,very critical,complete,,less convenient,inconvenient,slightly problematic,,not recommended
,,complete,1,less convenient,,,,
,very critical,,1,,inconvenient,problematic,,
pretentious,very critical,,,less convenient,inconvenient,problematic,,not recommended
pretentious,very critical,,1,critical,,non-problematic,,priority
pretentious,very critical,,1,critical,,,priority,
,,,,critical,,non-problematic,,
pretentious,very critical,complete,,,,slightly problematic,,priority
pretentious,,complete,,,convenient,,,
pretentious,,complete,,critical,,slightly problematic,not recommended,not recommended
,,,1,,convenient,problematic,,special priority
,,,,,convenient,problematic,priority,
,very critical,complete,,,,problematic,not recommended,not recommended
,,complete,1,critical,inconvenient,,recommended,priority
pretentious,very critical,,1,,,,priority,special priority
,very critical,,,critical,inconvenient,,not recommended,not recommended
pretentious,very critical,complete,,critical,inconvenient,,recommended,priority
pretentious,,,1,,,,priority,
pretentious,very critical,,,,inconvenient,,not recommended,not recommended
,very critical,,,,,,,special priority
,very critical,,,critical,inconvenient,,priority,
,very critical,,,critical,,problematic,,not recommended
,,complete,,convenient,convenient,,,
pretentious,,,,,,non-problematic,priority,special priority
pretentious,,complete,,,,non-problematic,,not recommended
,very critical,complete,2,convenient,convenient,slightly problematic,recommended,priority
,,,2,,,,,
pretentious,,,,,,,,
,very critical,,2,convenient,,,recommended,
,very critical,complete,,convenient,convenient,,priority,special priority
pretentious,very critical,,,,convenient,,,
pretentious,very critical,,,,,non-problematic,recommended,priority
,,,,,,,priority,special priority
,very critical,,,convenient,,non-problematic,not recommended,
pretentious,,,,convenient,,,,
,very critical,complete,,convenient,inconvenient,,,special priority
pretentious,,complete,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
,very critical,complete,2,convenient,inconvenient,,recommended,special priority
pretentious,,,,,inconvenient,problematic,priority,special priority
pretentious,very critical,,,convenient,,problematic,not recommended,not recommended
pretentious,very critical,complete,2,less convenient,,non-problematic,,priority
pretentious,,complete,2,less convenient,convenient,,,special priority
,very critical,,2,,,non-problematic,not recommended,
,very critical,complete,,less convenient,,slightly problematic,,
,very critical,complete,2,less convenient,,,priority,special priority
,very critical,,2,less convenient,,,not recommended,
,,,2,less convenient,convenient,problematic,recommended,special priority
pretentious,very critical,,,,convenient,,priority,special priority
pretentious,,,2,less convenient,convenient,,,
pretentious,very critical,complete,2,less convenient,inconvenient,non-problematic,recommended,
,,complete,2,,,non-problematic,,
pretentious,,,2,less convenient,,non-problematic,not recommended,
,,complete,2,,inconvenient,slightly problematic,,priority
,,,2,less convenient,inconvenient,slightly problematic,,special priority
,very critical,complete,,,,slightly problematic,not recommended,not recommended
,very critical,complete,,,inconvenient,problematic,,
,,,,,,problematic,,special priority
,,,,less convenient,,,,
pretentious,,,,critical,convenient,,recommended,
,very critical,,2,,,non-problematic,priority,special priority
pretentious,very critical,complete,2,critical,convenient,,,
,,,2,,,slightly problematic,,special priority
pretentious,very critical,,,,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,,,,,,not recommended
pretentious,very critical,,,,,,,
,,,2,critical,convenient,problematic,priority,special priority
pretentious,,complete,2,,,,not recommended,
pretentious,very critical,,,critical,inconvenient,non-problematic,,special priority
pretentious,very critical,,2,,,non-problematic,,
pretentious,,,,critical,,,,
pretentious,,complete,2,,,slightly problematic,,
pretentious,,complete,,critical,inconvenient,slightly problematic,,special priority
pretentious,,,,critical,inconvenient,slightly problematic,not recommended,not recommended
,,,2,,inconvenient,,recommended,special priority
,very critical,complete,,,inconvenient,problematic,priority,special priority
pretentious,very critical,,,critical,inconvenient,,,not recommended
,very critical,complete,3,,convenient,non-problematic,,
pretentious,,complete,3,,convenient,non-problematic,,
,very critical,,,,convenient,non-problematic,not recommended,
,very critical,,3,,,slightly problematic,,
pretentious,very critical,,3,,,,priority,
pretentious,very critical,complete,3,,,,,not recommended
pretentious,,complete,,,,problematic,recommended,
pretentious,very critical,,3,,convenient,,priority,special priority
,,,,convenient,convenient,,,
,very critical,,,,,,,
pretentious,,complete,,,,,,special priority
,,complete,3,convenient,,non-problematic,not recommended,
pretentious,very critical,complete,,convenient,,slightly problematic,,special priority
pretentious,very critical,,,convenient,,slightly problematic,priority,
,,,3,,,slightly problematic,,not recommended
,,,,convenient,inconvenient,problematic,,special priority
,very critical,,,convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,3,convenient,inconvenient,,not recommended,
pretentious,very critical,complete,,less convenient,,,recommended,special priority
pretentious,very critical,,,less convenient,convenient,non-problematic,priority,special priority
pretentious,,,3,less convenient,convenient,,,
pretentious,very critical,,3,,convenient,,recommended,
,,complete,,,,slightly problematic,,
,very critical,complete,,less convenient,,,not recommended,
,very critical,,,less convenient,,,,
,,complete,3,,convenient,,priority,special priority
pretentious,,,,less convenient,,,,
pretentious,very critical,,,,,non-problematic,recommended,special priority
,very critical,,3,,inconvenient,,priority,special priority
pretentious,very critical,,,less convenient,,,,not recommended
pretentious,very critical,,,,,,recommended,special priority
pretentious,,,3,,inconvenient,slightly problematic,,special priority
pretentious,,complete,3,less convenient,inconvenient,slightly problematic,not recommended,
pretentious,,,3,less convenient,,,,
,,complete,,,inconvenient,problematic,,
pretentious,,complete,,,inconvenient,problematic,,not recommended
pretentious,,,3,critical,convenient,non-problematic,,
,very critical,,3,,,,,special priority
pretentious,,,,critical,convenient,,,not recommended
pretentious,very critical,,3,,,,recommended,special priority
,very critical,complete,,critical,,,priority,special priority
,very critical,complete,3,,convenient,,,
,,,,,,problematic,,
,very critical,complete,,critical,convenient,,priority,special priority
pretentious,very critical,,3,,convenient,,,not recommended
,very critical,,3,,inconvenient,non-problematic,recommended,
,,complete,3,critical,,,priority,
,,complete,3,,,,,not recommended
,,complete,3,,,,,special priority
pretentious,,,,,inconvenient,,priority,
pretentious,very critical,,,critical,,slightly problematic,,not recommended
pretentious,,,,critical,inconvenient,problematic,,special priority
,,,,critical,inconvenient,,,
pretentious,very critical,complete,3,,inconvenient,problematic,not recommended,
,very critical,complete,more than 3,convenient,convenient,non-problematic,recommended,priority
pretentious,very critical,complete,more than 3,convenient,,non-problematic,,
,very critical,complete,,,convenient,non-problematic,not recommended,not recommended
,,complete,more than 3,,,slightly problematic,,
,,complete,more than 3,,,,priority,special priority
,very critical,complete,,convenient,,,not recommended,not recommended
pretentious,very critical,,more than 3,,convenient,,recommended,
pretentious,,,more than 3,,convenient,problematic,,
pretentious,very critical,complete,more than 3,,,,,
pretentious,very critical,,more than 3,,,,recommended,special priority
,very critical,,,,,,priority,
,very critical,,more than 3,convenient,,,,not recommended
,,complete,more than 3,convenient,inconvenient,,,special priority
,very critical,,more than 3,convenient,,slightly problematic,,
pretentious,very critical,,more than 3,,,,not recommended,
,very critical,,,convenient,,,recommended,special priority
pretentious,,complete,more than 3,convenient,,problematic,priority,special priority
pretentious,very critical,complete,more than 3,,,problematic,not recommended,
pretentious,,,more than 3,less convenient,convenient,,,special priority
pretentious,,,more than 3,,,non-problematic,,
,,complete,more than 3,,convenient,,not recommended,
,very critical,,,,,,,special priority
pretentious,,,,,,slightly problematic,,
,very critical,complete,more than 3,,,,,not recommended
,very critical,,more than 3,less convenient,convenient,problematic,,special priority
,,complete,,less convenient,convenient,,priority,special priority
pretentious,,,more than 3,,,,,not recommended
,,,,less convenient,inconvenient,non-problematic,,special priority
pretentious,,complete,more than 3,,inconvenient,non-problematic,,
,very critical,,more than 3,less convenient,inconvenient,,,
pretentious,,,more than 3,,inconvenient,slightly problematic,,special priority
,very critical,complete,,less convenient,,slightly problematic,,
,very critical,complete,more than 3,less convenient,,slightly problematic,,
,,,,,inconvenient,,recommended,
pretentious,,complete,more than 3,less convenient,,,priority,
,very critical,,,less convenient,inconvenient,problematic,not recommended,
pretentious,,complete,,critical,,non-problematic,,special priority
pretentious,very critical,complete,,critical,,non-problematic,,special priority
pretentious,,complete,,critical,,,not recommended,not recommended
,very critical,,,critical,,slightly problematic,recommended,special priority
,very critical,,,,convenient,,,
,very critical,complete,more than 3,critical,,slightly problematic,not recommended,not recommended
,,,more than 3,,convenient,,,
pretentious,very critical,complete,,,convenient,problematic,,special priority
,very critical,,more than 3,,convenient,,not recommended,
pretentious,very critical,complete,more than 3,critical,inconvenient,non-problematic,,
pretentious,,complete,,,inconvenient,,,
,very critical,complete,more than 3,critical,inconvenient,non-problematic,,
pretentious,,,,,inconvenient,slightly problematic,,
pretentious,,complete,more than 3,,inconvenient,,,
pretentious,,,,,,,,
pretentious,,complete,,,inconvenient,,,special priority
pretentious,very critical,complete,more than 3,,inconvenient,problematic,priority,special priority
,,complete,more than 3,critical,,problematic,,not recommended
pretentious,very critical,completed,1,,convenient,,,
pretentious,,,1,,,non-problematic,,special priority
pretentious,,,,convenient,convenient,,,not recommended
pretentious,very critical,,1,,,slightly problematic,,
,,completed,,convenient,convenient,slightly problematic,,
pretentious,,completed,1,convenient,convenient,,,not recommended
,,completed,1,,,,,special priority
,,,,convenient,convenient,problematic,priority,
,very critical,completed,1,convenient,,problematic,not recommended,not recommended
,,completed,,,,,recommended,
pretentious,,completed,1,convenient,inconvenient,,priority,
pretentious,,,1,convenient,,non-problematic,,
pretentious,,,1,convenient,,slightly problematic,recommended,priority
pretentious,very critical,,,convenient,inconvenient,,priority,
,,completed,,convenient,inconvenient,,,
,very critical,completed,,convenient,inconvenient,problematic,,special priority
,very critical,,,,,problematic,priority,
,very critical,completed,1,convenient,,,,not recommended
pretentious,very critical,,1,,convenient,,recommended,
,,,,less convenient,,,priority,
pretentious,,completed,1,less convenient,convenient,non-problematic,,
,,completed,1,less convenient,,slightly problematic,,priority
pretentious,very critical,completed,,,,slightly problematic,,
pretentious,,,1,less convenient,,slightly problematic,,
,very critical,completed,,less convenient,,problematic,,special priority
,very critical,,,less convenient,convenient,problematic,,
pretentious,,completed,,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,1,less convenient,inconvenient,,recommended,priority
,very critical,,,,inconvenient,,,
,very critical,,1,,inconvenient,,not recommended,
pretentious,very critical,,,,inconvenient,,,priority
pretentious,very critical,,,,,,priority,special priority
pretentious,,,,less convenient,inconvenient,,,
pretentious,,,,,inconvenient,,,
,very critical,,1,less convenient,,problematic,priority,
,,,,less convenient,,problematic,not recommended,
,,,1,,,non-problematic,recommended,
pretentious,,,,critical,convenient,non-problematic,priority,special priority
,,completed,1,critical,,non-problematic,not recommended,not recommended
,,,1,critical,,slightly problematic,,
,very critical,,1,,convenient,slightly problematic,priority,special priority
pretentious,very critical,,,critical,convenient,,,
,very critical,,,,convenient,problematic,,special priority
pretentious,,,1,,,problematic,priority,special priority
,,,,,,,,
pretentious,very critical,completed,,,,,,
pretentious,very critical,,,,,,,special priority
pretentious,very critical,,1,,inconvenient,,not recommended,
pretentious,,,1,critical,inconvenient,,recommended,special priority
,very critical,,,,,,priority,
pretentious,,completed,1,critical,,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,,critical,,problematic,,special priority
,very critical,,1,,,,,
,,completed,,critical,,problematic,not recommended,not recommended
,very critical,,2,convenient,convenient,,,
pretentious,,,,,,non-problematic,,
,very critical,completed,2,convenient,convenient,,not recommended,
,,,,convenient,,slightly problematic,recommended,
,very critical,,2,,,slightly problematic,priority,
pretentious,very critical,completed,,convenient,,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,,convenient,,recommended,special priority
pretentious,very critical,,2,,convenient,problematic,priority,special priority
pretentious,,completed,2,,,problematic,not recommended,not recommended
,very critical,,2,,inconvenient,non-problematic,recommended,
pretentious,very critical,completed,,convenient,inconvenient,non-problematic,priority,special priority
,,completed,2,convenient,inconvenient,,,
,,,,convenient,,,,
pretentious,,,2,,inconvenient,,,
,,,2,convenient,,slightly problematic,not recommended,
,very critical,,2,,,,recommended,
,very critical,completed,2,convenient,,problematic,priority,special priority
,,,2,,,,not recommended,not recommended
pretentious,,,2,less convenient,convenient,,,priority
pretentious,,completed,,,,,priority,
,,,,,,,not recommended,
pretentious,very critical,completed,,less convenient,,slightly problematic,,
pretentious,,completed,,less convenient,convenient,,priority,
pretentious,,completed,,,,,,not recommended
pretentious,,,,less convenient,,problematic,recommended,special priority
pretentious,very critical,completed,2,less convenient,convenient,,,special priority
pretentious,,,,less convenient,,problematic,,not recommended
,very critical,,2,,inconvenient,non-problematic,,
,,completed,2,less convenient,,non-problematic,priority,special priority
,very critical,,,less convenient,,,,
pretentious,,completed,,,inconvenient,slightly problematic,recommended,priority
,very critical,,2,less convenient,inconvenient,slightly problematic,priority,
,very critical,,,,,slightly problematic,not recommended,
pretentious,,completed,2,less convenient,,,recommended,
,,completed,2,less convenient,inconvenient,problematic,,
,,,2,less convenient,inconvenient,,not recommended,not recommended
pretentious,very critical,completed,2,critical,convenient,,,
pretentious,,,,,,non-problematic,priority,special priority
,,,,,,non-problematic,,
pretentious,very critical,,2,,,,,
pretentious,very critical,,,critical,,,,
,very critical,,2,,convenient,,,
pretentious,very critical,,2,critical,convenient,problematic,,special priority
pretentious,,completed,,,,,priority,
,very critical,completed,,,,,not recommended,not recommended
pretentious,,completed,,,inconvenient,,,
pretentious,,,,,inconvenient,non-problematic,,special priority
,,,,critical,,non-problematic,not recommended,
,,,2,critical,inconvenient,,,special priority
pretentious,very critical,,,critical,,,priority,
,,completed,,critical,,slightly problematic,not recommended,not recommended
pretentious,,,2,critical,inconvenient,,,special priority
,,,,,inconvenient,problematic,priority,special priority
pretentious,,completed,2,,inconvenient,problematic,,not recommended
pretentious,,,3,convenient,,non-problematic,recommended,
pretentious,very critical,completed,,convenient,convenient,,priority,
,,,3,,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,,convenient,,slightly problematic,,priority
pretentious,,completed,3,convenient,convenient,,,
,very critical,,,convenient,convenient,,not recommended,not recommended
pretentious,very critical,completed,,,,problematic,,special priority
pretentious,,,3,convenient,convenient,problematic,,special priority
pretentious,very critical,,3,convenient,,problematic,,
,very critical,,3,convenient,,,,special priority
,very critical,,,convenient,,,,
pretentious,very critical,completed,,,inconvenient,,,
,very critical,,,convenient,inconvenient,,,
pretentious,,,,convenient,,slightly problematic,,special priority
pretentious,very critical,,,convenient,,slightly problematic,not recommended,not recommended
pretentious,very critical,,,,,,recommended,special priority
pretentious,,completed,,,inconvenient,problematic,,special priority
,,completed,3,,,,not recommended,not recommended
pretentious,very critical,,3,,,,,special priority
,very critical,,,less convenient,convenient,,priority,special priority
pretentious,,,3,less convenient,,,not recommended,
,very critical,completed,,less convenient,,,recommended,
,,,,less convenient,,,priority,
pretentious,,completed,,less convenient,convenient,,not recommended,not recommended
pretentious,very critical,,3,less convenient,,problematic,,special priority
pretentious,very critical,completed,,less convenient,,problematic,priority,special priority
pretentious,very critical,completed,,,convenient,problematic,not recommended,not recommended
,very critical,completed,3,less convenient,inconvenient,,recommended,special priority
,,,3,less convenient,,,priority,
,,completed,,,inconvenient,,not recommended,
pretentious,,completed,,less convenient,inconvenient,slightly problematic,,special priority
pretentious,,,3,,,slightly problematic,priority,
,,completed,,,inconvenient,slightly problematic,not recommended,
,very critical,completed,3,less convenient,inconvenient,problematic,recommended,
pretentious,,,3,less convenient,,problematic,priority,
,,,3,,inconvenient,problematic,not recommended,not recommended
,,,,,convenient,non-problematic,,
pretentious,very critical,,,,,non-problematic,priority,special priority
pretentious,,,3,,,,not recommended,
,,,,,,slightly problematic,recommended,special priority
pretentious,very critical,completed,3,critical,convenient,,,
pretentious,,completed,,,,slightly problematic,,
pretentious,very critical,completed,3,critical,convenient,,,special priority
pretentious,very critical,completed,,critical,,,,special priority
,,completed,3,critical,,problematic,not recommended,not recommended
,,completed,,critical,inconvenient,non-problematic,recommended,
,very critical,completed,,,,non-problematic,priority,
,very critical,,,,inconvenient,,not recommended,
,very critical,,3,critical,inconvenient,slightly problematic,,special priority
,,completed,,,inconvenient,slightly problematic,priority,special priority
,very critical,completed,3,critical,,slightly problematic,,not recommended
,,,,critical,inconvenient,,recommended,special priority
,very critical,,3,critical,,problematic,priority,special priority
,very critical,completed,3,critical,inconvenient,,not recommended,
pretentious,,completed,more than 3,,convenient,,,
,very critical,,,convenient,convenient,,,special priority
pretentious,very critical,completed,,convenient,convenient,non-problematic,,
,very critical,completed,,,convenient,,recommended,
pretentious,,completed,more than 3,convenient,convenient,slightly problematic,,special priority
pretentious,very critical,,,,,slightly problematic,,
,,,more than 3,convenient,,problematic,recommended,
pretentious,very critical,completed,more than 3,convenient,convenient,problematic,priority,
,very critical,,,,,,,not recommended
pretentious,very critical,completed,more than 3,convenient,,,,special priority
,,completed,,,inconvenient,,,
pretentious,,completed,,,,non-problematic,not recommended,
,,completed,,convenient,,slightly problematic,recommended,special priority
pretentious,very critical,completed,more than 3,convenient,inconvenient,,,
,very critical,,,,inconvenient,slightly problematic,not recommended,not recommended
,very critical,,,convenient,,problematic,,
,very critical,,more than 3,convenient,inconvenient,,,special priority
,very critical,,,,,problematic,not recommended,
pretentious,very critical,,,,convenient,non-problematic,,special priority
pretentious,very critical,completed,,,convenient,non-problematic,priority,
pretentious,very critical,completed,more than 3,less convenient,,,not recommended,
pretentious,,completed,more than 3,less convenient,convenient,,,special priority
pretentious,,completed,,less convenient,,,,special priority
pretentious,very critical,,,,convenient,slightly problematic,not recommended,
pretentious,,completed,more than 3,,convenient,,,
pretentious,,,more than 3,less convenient,convenient,problematic,priority,special priority
,,completed,more than 3,less convenient,convenient,problematic,,not recommended
,,completed,,less convenient,inconvenient,,,
,,,more than 3,less convenient,,non-problematic,priority,
pretentious,,completed,more than 3,,inconvenient,,not recommended,not recommended
,very critical,completed,more than 3,less convenient,,,,special priority
,very critical,,,,,,,
,very critical,,more than 3,,,slightly problematic,,
pretentious,,,,,,,,
,very critical,completed,,,inconvenient,problematic,priority,
pretentious,,,more than 3,,,problematic,not recommended,not recommended
,,,more than 3,,,non-problematic,recommended,special priority
,,completed,more than 3,,convenient,,,
,,,,,convenient,,not recommended,not recommended
pretentious,,,,,,,recommended,
pretentious,,completed,,,,slightly problematic,,
,very critical,,more than 3,,,slightly problematic,,not recommended
,,completed,more than 3,,convenient,problematic,recommended,special priority
pretentious,very critical,,,critical,convenient,problematic,,special priority
,very critical,,,,,problematic,not recommended,not recommended
,,completed,more than 3,critical,inconvenient,,recommended,special priority
pretentious,very critical,,,critical,,non-problematic,,
,,completed,more than 3,,inconvenient,,,not recommended
pretentious,very critical,,,critical,,,recommended,special priority
,very critical,completed,more than 3,,inconvenient,slightly problematic,,
,very critical,completed,,,inconvenient,,,not recommended
,very critical,,,,inconvenient,problematic,recommended,
pretentious,very critical,completed,,,,,priority,
,,,,,inconvenient,problematic,,not recommended
,very critical,incomplete,,convenient,convenient,non-problematic,recommended,priority
,,,1,,convenient,,priority,special priority
pretentious,very critical,incomplete,1,,convenient,,not recommended,
pretentious,very critical,,,convenient,,slightly problematic,,priority
,,incomplete,,convenient,,,priority,special priority
pretentious,,,1,,convenient,,,not recommended
pretentious,very critical,,,,convenient,problematic,,
pretentious,,,1,,,problematic,priority,special priority
