parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
,,,2,,convenient,,priority,priority
,,,,less convenient,convenient,problematic,not recommended,not recommended
pretentious,,incomplete,2,less convenient,inconvenient,non-problematic,recommended,priority
pretentious,less proper,incomplete,2,,inconvenient,non-problematic,,
,less proper,,2,less convenient,,,not recommended,not recommended
,less proper,incomplete,2,,inconvenient,slightly problematic,,
,less proper,,,less convenient,inconvenient,,priority,priority
pretentious,,,2,less convenient,,slightly problematic,,
,less proper,,,less convenient,,,,priority
,less proper,,,less convenient,inconvenient,,priority,
pretentious,less proper,,2,less convenient,,,not recommended,
pretentious,less proper,incomplete,2,,convenient,,recommended,
,,,,critical,convenient,non-problematic,,
pretentious,,incomplete,,critical,,,not recommended,
pretentious,,incomplete,,critical,convenient,slightly problematic,recommended,priority
pretentious,,incomplete,,,convenient,slightly problematic,,priority
pretentious,less proper,incomplete,,critical,,slightly problematic,not recommended,not recommended
pretentious,less proper,incomplete,2,,,problematic,recommended,priority
pretentious,,incomplete,2,critical,,problematic,priority,priority
pretentious,less proper,,2,,convenient,,not recommended,not recommended
,less proper,,,critical,inconvenient,,recommended,priority
,less proper,incomplete,,critical,inconvenient,non-problematic,priority,priority
,less proper,,2,critical,inconvenient,,not recommended,not recommended
,less proper,incomplete,2,critical,,slightly problematic,,
pretentious,less proper,incomplete,,,inconvenient,slightly problematic,priority,priority
pretentious,less proper,incomplete,2,critical,inconvenient,,not recommended,
pretentious,less proper,incomplete,,,,problematic,recommended,priority
pretentious,,incomplete,2,,inconvenient,problematic,,priority
pretentious,,incomplete,2,critical,inconvenient,,not recommended,not recommended
,less proper,incomplete,3,,,non-problematic,recommended,very recommended
,,incomplete,3,convenient,convenient,non-problematic,priority,priority
,less proper,incomplete,,,,,,not recommended
,less proper,,3,convenient,,slightly problematic,recommended,very recommended
,less proper,incomplete,3,convenient,convenient,slightly problematic,priority,
pretentious,less proper,,,,convenient,slightly problematic,not recommended,not recommended
pretentious,less proper,,3,,,,recommended,priority
pretentious,,incomplete,,convenient,convenient,problematic,,priority
pretentious,less proper,,3,convenient,,problematic,not recommended,
,less proper,,,convenient,inconvenient,,recommended,
,,,3,convenient,inconvenient,non-problematic,,priority
,,,,convenient,,non-problematic,not recommended,
pretentious,less proper,incomplete,,convenient,,slightly problematic,,
,,,3,convenient,inconvenient,,,priority
,less proper,incomplete,,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,less proper,incomplete,3,,,problematic,,priority
,,,,convenient,inconvenient,problematic,priority,priority
pretentious,less proper,,3,convenient,inconvenient,problematic,,not recommended
,,incomplete,,less convenient,convenient,non-problematic,recommended,priority
pretentious,less proper,incomplete,3,,,non-problematic,priority,priority
pretentious,,,3,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,less proper,,3,,convenient,slightly problematic,recommended,
pretentious,,,3,less convenient,,,priority,
,less proper,incomplete,3,,,,,
pretentious,,,,less convenient,,,,priority
pretentious,less proper,,,less convenient,,problematic,priority,priority
pretentious,,incomplete,3,less convenient,,problematic,not recommended,not recommended
pretentious,less proper,incomplete,3,less convenient,inconvenient,non-problematic,,priority
,less proper,incomplete,3,,,,priority,priority
pretentious,,,3,,inconvenient,non-problematic,not recommended,not recommended
,less proper,,,less convenient,,slightly problematic,recommended,
,,,,less convenient,,,,priority
pretentious,less proper,incomplete,,,,slightly problematic,not recommended,
pretentious,less proper,incomplete,,,,problematic,recommended,priority
,less proper,incomplete,,,inconvenient,problematic,priority,priority
pretentious,less proper,,3,less convenient,,,not recommended,not recommended
,less proper,incomplete,3,critical,convenient,,,
,,,3,critical,convenient,,,
,,,3,,,,not recommended,
,,incomplete,3,,convenient,slightly problematic,,
pretentious,less proper,incomplete,,critical,,,priority,priority
pretentious,,incomplete,,critical,,slightly problematic,,not recommended
pretentious,,incomplete,,critical,convenient,problematic,,
,,,,critical,convenient,problematic,priority,
pretentious,less proper,,3,critical,convenient,problematic,not recommended,not recommended
pretentious,less proper,,3,,inconvenient,non-problematic,recommended,priority
,,incomplete,3,critical,inconvenient,non-problematic,priority,priority
,less proper,,,critical,inconvenient,non-problematic,,not recommended
pretentious,less proper,,3,critical,inconvenient,,,
pretentious,less proper,incomplete,3,,,,,priority
,less proper,,3,critical,,slightly problematic,,not recommended
pretentious,less proper,incomplete,,,,,recommended,priority
pretentious,less proper,incomplete,3,,inconvenient,,priority,priority
pretentious,,incomplete,,critical,inconvenient,problematic,,not recommended
pretentious,,incomplete,more than 3,,,,,
,,,more than 3,convenient,convenient,non-problematic,,priority
pretentious,less proper,incomplete,more than 3,,convenient,non-problematic,not recommended,
pretentious,less proper,incomplete,,,,slightly problematic,,
pretentious,less proper,incomplete,more than 3,convenient,,slightly problematic,priority,
,,incomplete,,convenient,,slightly problematic,not recommended,not recommended
pretentious,,incomplete,more than 3,convenient,convenient,,recommended,
,less proper,incomplete,more than 3,convenient,convenient,problematic,priority,priority
pretentious,less proper,incomplete,more than 3,convenient,convenient,problematic,not recommended,
pretentious,less proper,,more than 3,convenient,,,recommended,
pretentious,,incomplete,more than 3,,inconvenient,non-problematic,priority,
pretentious,,incomplete,,convenient,,non-problematic,,not recommended
pretentious,,incomplete,,convenient,inconvenient,slightly problematic,,
,less proper,incomplete,more than 3,convenient,inconvenient,slightly problematic,,priority
,less proper,incomplete,more than 3,,,slightly problematic,not recommended,not recommended
pretentious,,,,,,,recommended,
,less proper,,,,inconvenient,problematic,priority,
pretentious,,,more than 3,convenient,,problematic,,
,less proper,,more than 3,,convenient,non-problematic,,priority
pretentious,,incomplete,,less convenient,convenient,,priority,
,less proper,,,,convenient,,,
,less proper,incomplete,more than 3,less convenient,,slightly problematic,recommended,priority
pretentious,less proper,incomplete,more than 3,less convenient,,slightly problematic,,
pretentious,,,more than 3,,,slightly problematic,,not recommended
pretentious,less proper,,more than 3,,convenient,problematic,recommended,priority
pretentious,less proper,,more than 3,less convenient,convenient,problematic,,
pretentious,less proper,,,less convenient,convenient,,not recommended,not recommended
,,incomplete,,less convenient,inconvenient,,,priority
pretentious,,incomplete,more than 3,,inconvenient,,priority,priority
pretentious,,incomplete,more than 3,less convenient,inconvenient,non-problematic,not recommended,
pretentious,,incomplete,more than 3,less convenient,inconvenient,slightly problematic,recommended,priority
,less proper,incomplete,more than 3,,,slightly problematic,,
,less proper,incomplete,more than 3,,,,not recommended,not recommended
,,,more than 3,less convenient,inconvenient,problematic,,priority
,,,,,inconvenient,,priority,priority
pretentious,,incomplete,more than 3,,inconvenient,problematic,not recommended,not recommended
,less proper,,,critical,convenient,non-problematic,,
pretentious,,,more than 3,critical,convenient,non-problematic,priority,priority
,less proper,,more than 3,critical,,non-problematic,,not recommended
pretentious,less proper,incomplete,,critical,convenient,slightly problematic,recommended,priority
pretentious,less proper,incomplete,more than 3,,convenient,,,priority
pretentious,less proper,incomplete,more than 3,,,,not recommended,
pretentious,,,,critical,convenient,problematic,recommended,
pretentious,less proper,,more than 3,,,,priority,priority
,less proper,incomplete,more than 3,critical,,problematic,not recommended,not recommended
pretentious,,incomplete,more than 3,critical,,non-problematic,,
pretentious,,incomplete,,critical,inconvenient,,priority,
pretentious,,,more than 3,,inconvenient,,not recommended,
,,,more than 3,critical,inconvenient,,,priority
pretentious,less proper,,more than 3,,inconvenient,slightly problematic,priority,
pretentious,less proper,,more than 3,critical,,,,not recommended
pretentious,less proper,,more than 3,,inconvenient,problematic,recommended,
,less proper,incomplete,more than 3,,inconvenient,problematic,priority,priority
,less proper,,,,,problematic,not recommended,not recommended
pretentious,less proper,foster,1,,,non-problematic,recommended,
,less proper,foster,1,convenient,convenient,,priority,priority
,less proper,,,convenient,convenient,non-problematic,,not recommended
,,,1,,,,recommended,very recommended
pretentious,less proper,,1,convenient,,slightly problematic,priority,
pretentious,less proper,foster,,,convenient,slightly problematic,not recommended,not recommended
pretentious,less proper,,1,convenient,convenient,problematic,,
pretentious,less proper,,1,convenient,,problematic,,
,less proper,foster,1,,,problematic,,not recommended
,,,1,,,non-problematic,recommended,priority
,,foster,,convenient,,non-problematic,,priority
pretentious,less proper,foster,1,convenient,,non-problematic,not recommended,
pretentious,less proper,foster,1,,,slightly problematic,recommended,
,,foster,,,inconvenient,,,priority
pretentious,,foster,,convenient,,slightly problematic,,
pretentious,less proper,foster,1,convenient,inconvenient,problematic,,priority
pretentious,less proper,foster,1,convenient,,problematic,,
,less proper,,,convenient,inconvenient,problematic,,
,less proper,,,less convenient,convenient,,recommended,
,,foster,1,less convenient,convenient,non-problematic,,priority
pretentious,less proper,,1,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,less proper,foster,1,less convenient,,,recommended,
,less proper,,1,less convenient,,slightly problematic,priority,priority
,less proper,foster,,less convenient,convenient,slightly problematic,not recommended,not recommended
,,,,less convenient,,problematic,recommended,priority
pretentious,,foster,1,,,problematic,priority,priority
pretentious,less proper,,1,less convenient,convenient,problematic,,
pretentious,,foster,1,,inconvenient,non-problematic,,priority
pretentious,less proper,foster,1,,inconvenient,non-problematic,priority,
,less proper,,1,less convenient,inconvenient,,,
pretentious,less proper,,1,,inconvenient,slightly problematic,,priority
pretentious,,,,less convenient,inconvenient,,priority,
,less proper,foster,,less convenient,,slightly problematic,not recommended,
pretentious,,,,,,problematic,,
pretentious,less proper,,1,less convenient,,,priority,priority
pretentious,less proper,foster,1,less convenient,inconvenient,,not recommended,not recommended
,less proper,foster,1,critical,,,,priority
pretentious,less proper,foster,,,convenient,non-problematic,priority,priority
pretentious,less proper,,1,critical,,non-problematic,,not recommended
pretentious,less proper,,1,,,,,priority
pretentious,,foster,,,,slightly problematic,priority,
,less proper,foster,1,critical,convenient,slightly problematic,not recommended,
,less proper,foster,,critical,,,,
pretentious,,foster,,critical,,,priority,priority
pretentious,,foster,,critical,,problematic,not recommended,not recommended
pretentious,less proper,foster,1,,,non-problematic,recommended,priority
,less proper,,1,,,,priority,priority
,less proper,foster,1,critical,,,,not recommended
pretentious,,foster,1,critical,inconvenient,slightly problematic,recommended,priority
,less proper,,1,critical,,,,
pretentious,less proper,,,critical,,,not recommended,not recommended
pretentious,,,1,,inconvenient,problematic,,
pretentious,less proper,foster,1,critical,,problematic,priority,
,less proper,foster,1,critical,inconvenient,problematic,not recommended,
,less proper,foster,2,convenient,convenient,,recommended,
pretentious,,,2,,convenient,non-problematic,priority,
,less proper,,2,,convenient,,not recommended,not recommended
pretentious,less proper,,2,convenient,,,,
pretentious,,,2,convenient,,,,priority
,less proper,foster,2,convenient,convenient,slightly problematic,,not recommended
,less proper,foster,2,convenient,convenient,,recommended,priority
pretentious,,foster,,convenient,,problematic,,priority
pretentious,less proper,foster,2,,,problematic,not recommended,
,less proper,foster,2,,inconvenient,non-problematic,,priority
pretentious,less proper,foster,2,,,,priority,
pretentious,less proper,foster,2,,,non-problematic,not recommended,
,less proper,foster,,convenient,inconvenient,slightly problematic,,priority
,less proper,,,,,slightly problematic,,priority
pretentious,less proper,foster,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,,,,,inconvenient,,recommended,priority
pretentious,,,2,convenient,inconvenient,,,priority
,,,2,convenient,inconvenient,,not recommended,
,less proper,foster,2,less convenient,,,recommended,priority
pretentious,less proper,foster,,,convenient,non-problematic,priority,priority
pretentious,less proper,foster,2,,convenient,non-problematic,not recommended,not recommended
,less proper,foster,,less convenient,convenient,slightly problematic,recommended,
pretentious,less proper,foster,2,less convenient,,slightly problematic,priority,priority
,less proper,,2,less convenient,,slightly problematic,not recommended,not recommended
pretentious,less proper,,,less convenient,convenient,,,priority
pretentious,,foster,,,,problematic,priority,
,less proper,foster,2,less convenient,,problematic,,not recommended
,,foster,,,inconvenient,non-problematic,recommended,priority
pretentious,less proper,,,less convenient,,,priority,priority
,less proper,,2,,,,not recommended,
pretentious,,,2,less convenient,inconvenient,slightly problematic,,
pretentious,less proper,foster,2,,inconvenient,,priority,
,less proper,,2,less convenient,inconvenient,slightly problematic,,
pretentious,,foster,2,less convenient,inconvenient,problematic,recommended,
pretentious,,foster,,less convenient,,,priority,
pretentious,less proper,,,less convenient,inconvenient,,,
pretentious,less proper,,,critical,convenient,non-problematic,,priority
pretentious,less proper,foster,2,critical,,non-problematic,priority,priority
,,foster,2,,convenient,non-problematic,,not recommended
pretentious,,,,critical,convenient,slightly problematic,recommended,priority
,,,2,critical,convenient,,priority,
pretentious,,foster,2,critical,,slightly problematic,not recommended,
pretentious,less proper,,,,convenient,,,priority
,,,2,,,,,priority
pretentious,less proper,foster,,,,problematic,not recommended,
,,foster,2,critical,inconvenient,,recommended,
,less proper,,2,critical,inconvenient,,priority,priority
pretentious,less proper,foster,2,critical,,non-problematic,,not recommended
,less proper,,2,,,slightly problematic,recommended,priority
pretentious,less proper,foster,,critical,,slightly problematic,priority,priority
pretentious,less proper,foster,2,critical,,,,not recommended
,less proper,foster,2,critical,,problematic,recommended,priority
pretentious,,,2,critical,,problematic,,priority
pretentious,,foster,,critical,,,,
pretentious,less proper,,3,convenient,convenient,non-problematic,recommended,
,less proper,foster,3,convenient,convenient,non-problematic,priority,priority
pretentious,less proper,,3,,convenient,,not recommended,
pretentious,,foster,3,convenient,convenient,,recommended,very recommended
,less proper,,3,,convenient,slightly problematic,,priority
pretentious,less proper,foster,3,convenient,,slightly problematic,not recommended,not recommended
pretentious,less proper,,,convenient,,,recommended,priority
pretentious,less proper,,3,convenient,,problematic,,
,less proper,foster,3,,,problematic,,
pretentious,less proper,foster,3,,inconvenient,non-problematic,,priority
,,,3,convenient,inconvenient,,,priority
pretentious,less proper,,3,convenient,,non-problematic,,
pretentious,less proper,foster,,convenient,,,recommended,priority
pretentious,less proper,,3,convenient,,,,
,,,,,,,,not recommended
pretentious,,,3,convenient,inconvenient,problematic,,priority
pretentious,,foster,3,,,,,
,,foster,3,convenient,,,not recommended,
,less proper,,,less convenient,,non-problematic,recommended,
pretentious,less proper,foster,,less convenient,convenient,non-problematic,priority,priority
,,,3,less convenient,convenient,non-problematic,not recommended,
pretentious,,,3,,,slightly problematic,recommended,priority
pretentious,less proper,foster,,less convenient,,slightly problematic,,
pretentious,less proper,,3,less convenient,convenient,,not recommended,
,less proper,,3,less convenient,convenient,problematic,recommended,priority
,less proper,foster,3,,,problematic,,
pretentious,less proper,foster,3,less convenient,,problematic,,
pretentious,,foster,3,,,non-problematic,,priority
,less proper,foster,3,,,,priority,
pretentious,less proper,foster,3,less convenient,,,not recommended,not recommended
,less proper,foster,,less convenient,,,recommended,priority
pretentious,less proper,foster,3,less convenient,,,priority,priority
pretentious,less proper,,,less convenient,,slightly problematic,not recommended,
pretentious,less proper,foster,3,less convenient,inconvenient,problematic,,
pretentious,less proper,foster,3,less convenient,inconvenient,problematic,,
pretentious,less proper,foster,,,inconvenient,problematic,not recommended,not recommended
pretentious,,foster,3,critical,,non-problematic,recommended,
,,foster,,critical,convenient,non-problematic,,
,,foster,3,critical,,non-problematic,not recommended,not recommended
pretentious,,,3,critical,,,recommended,priority
pretentious,,foster,3,critical,convenient,slightly problematic,,priority
,,,,critical,,slightly problematic,not recommended,
,less proper,,3,,,problematic,,
,,,,critical,convenient,problematic,priority,priority
pretentious,less proper,foster,3,critical,convenient,problematic,not recommended,not recommended
pretentious,less proper,foster,,critical,,,recommended,priority
,less proper,foster,,,inconvenient,,,
pretentious,,foster,3,,inconvenient,non-problematic,not recommended,not recommended
,less proper,,,,inconvenient,,recommended,priority
pretentious,less proper,,3,critical,,slightly problematic,,priority
pretentious,less proper,foster,3,,inconvenient,slightly problematic,not recommended,not recommended
pretentious,,,3,critical,inconvenient,,,
,less proper,foster,3,,,problematic,,priority
pretentious,less proper,,,,,problematic,not recommended,
,,foster,more than 3,convenient,convenient,non-problematic,recommended,very recommended
,,,,,,,priority,priority
,less proper,foster,,convenient,,non-problematic,not recommended,not recommended
pretentious,less proper,,,convenient,convenient,slightly problematic,recommended,
pretentious,less proper,foster,more than 3,,convenient,slightly problematic,,priority
pretentious,,,,convenient,convenient,slightly problematic,,not recommended
,less proper,foster,,,convenient,,recommended,
,less proper,foster,more than 3,,,problematic,priority,
pretentious,less proper,,more than 3,convenient,,,,not recommended
pretentious,,foster,more than 3,convenient,inconvenient,non-problematic,,
pretentious,less proper,foster,more than 3,convenient,inconvenient,non-problematic,,priority
,less proper,foster,,convenient,,non-problematic,not recommended,
pretentious,less proper,foster,more than 3,convenient,,slightly problematic,,priority
,,,more than 3,convenient,inconvenient,slightly problematic,priority,
pretentious,less proper,,more than 3,convenient,,slightly problematic,,
pretentious,less proper,,,convenient,,problematic,,priority
pretentious,less proper,foster,more than 3,convenient,inconvenient,problematic,,
pretentious,less proper,foster,,convenient,inconvenient,problematic,,not recommended
,less proper,foster,more than 3,less convenient,convenient,,recommended,
pretentious,less proper,foster,more than 3,less convenient,,non-problematic,priority,priority
pretentious,less proper,,,,convenient,,not recommended,
pretentious,less proper,,,less convenient,convenient,slightly problematic,,priority
pretentious,,foster,more than 3,,convenient,slightly problematic,,priority
pretentious,less proper,foster,more than 3,less convenient,,slightly problematic,not recommended,not recommended
pretentious,less proper,foster,more than 3,,,problematic,,
,,,,,,,,priority
,less proper,,,less convenient,convenient,,,
pretentious,,,more than 3,,,,,
pretentious,less proper,foster,more than 3,less convenient,inconvenient,non-problematic,priority,
,less proper,,more than 3,less convenient,inconvenient,,,not recommended
pretentious,less proper,foster,,less convenient,inconvenient,slightly problematic,recommended,
,less proper,foster,more than 3,less convenient,inconvenient,,priority,
,less proper,foster,more than 3,less convenient,inconvenient,slightly problematic,not recommended,
,less proper,foster,,less convenient,inconvenient,problematic,recommended,priority
pretentious,,,more than 3,less convenient,,problematic,priority,
pretentious,,,,,inconvenient,problematic,not recommended,not recommended
pretentious,less proper,foster,more than 3,critical,convenient,,recommended,priority
pretentious,,,more than 3,,,,,
pretentious,,foster,more than 3,critical,,,not recommended,not recommended
pretentious,,,,,,,,priority
pretentious,,foster,more than 3,,,,priority,
,less proper,foster,,critical,,slightly problematic,,not recommended
pretentious,,,,,,,,
pretentious,less proper,,more than 3,critical,convenient,problematic,priority,priority
,,,more than 3,critical,,,not recommended,
pretentious,less proper,foster,,critical,,non-problematic,recommended,priority
pretentious,,foster,,critical,,non-problematic,priority,priority
pretentious,,foster,more than 3,critical,inconvenient,non-problematic,,not recommended
pretentious,,foster,more than 3,critical,inconvenient,slightly problematic,recommended,priority
,less proper,foster,more than 3,critical,inconvenient,,,
pretentious,,foster,,,inconvenient,slightly problematic,,not recommended
pretentious,less proper,foster,,,inconvenient,,recommended,
,less proper,foster,,,inconvenient,problematic,,priority
pretentious,less proper,foster,more than 3,critical,inconvenient,,not recommended,not recommended
pretentious,improper,complete,,convenient,convenient,,recommended,
pretentious,improper,,1,convenient,convenient,non-problematic,,
,improper,complete,1,convenient,convenient,non-problematic,not recommended,
,,complete,1,,,slightly problematic,recommended,priority
pretentious,improper,,,,,slightly problematic,,priority
pretentious,,,1,convenient,,slightly problematic,not recommended,not recommended
pretentious,improper,,,convenient,convenient,,recommended,
pretentious,improper,,1,convenient,,problematic,,priority
pretentious,improper,,1,,convenient,,not recommended,not recommended
,,,1,convenient,inconvenient,,,priority
pretentious,improper,complete,1,,,,priority,
pretentious,improper,complete,,convenient,,non-problematic,,
pretentious,improper,complete,,convenient,inconvenient,slightly problematic,recommended,priority
,improper,complete,,,,slightly problematic,priority,priority
pretentious,,complete,,convenient,inconvenient,slightly problematic,not recommended,
,improper,,,,inconvenient,,recommended,priority
,,complete,1,,inconvenient,,,priority
,improper,,,,,problematic,,not recommended
pretentious,improper,complete,1,,,,recommended,
pretentious,improper,complete,,less convenient,convenient,,priority,priority
,improper,complete,,,convenient,non-problematic,not recommended,not recommended
,,complete,1,,,slightly problematic,recommended,priority
,improper,,1,less convenient,convenient,,priority,priority
pretentious,improper,,1,less convenient,,slightly problematic,not recommended,not recommended
,,complete,1,,convenient,,recommended,
pretentious,,complete,1,,,,priority,priority
pretentious,,,1,less convenient,convenient,problematic,not recommended,
pretentious,improper,complete,1,less convenient,inconvenient,,recommended,priority
pretentious,,complete,,,inconvenient,non-problematic,,priority
pretentious,improper,,,,,non-problematic,not recommended,
,improper,complete,1,less convenient,,slightly problematic,,priority
,improper,complete,1,,inconvenient,,priority,priority
,,,1,less convenient,,slightly problematic,,
,,complete,1,,,,,
,,complete,,less convenient,,problematic,priority,priority
,,complete,1,,inconvenient,problematic,not recommended,
,improper,complete,,critical,convenient,,recommended,
pretentious,,complete,,critical,convenient,non-problematic,priority,
pretentious,,complete,1,critical,,,,not recommended
,,complete,1,,convenient,,,priority
pretentious,improper,complete,1,,convenient,slightly problematic,,
,improper,complete,1,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,,,1,,,problematic,recommended,
pretentious,improper,complete,1,critical,,,,
pretentious,improper,complete,,,,problematic,not recommended,not recommended
pretentious,improper,complete,,critical,inconvenient,non-problematic,recommended,priority
,improper,,1,,inconvenient,,,priority
pretentious,improper,,1,,inconvenient,,not recommended,
,improper,complete,,,inconvenient,slightly problematic,recommended,
,,complete,1,critical,inconvenient,,priority,priority
pretentious,improper,complete,1,critical,,slightly problematic,not recommended,
pretentious,improper,complete,1,critical,inconvenient,,,
,improper,complete,,critical,inconvenient,,,priority
pretentious,,,1,,inconvenient,,not recommended,not recommended
pretentious,,,2,,convenient,non-problematic,recommended,
pretentious,improper,,,,convenient,non-problematic,priority,priority
pretentious,improper,complete,2,convenient,,,not recommended,not recommended
,improper,complete,2,,convenient,slightly problematic,recommended,priority
pretentious,improper,complete,2,,,,priority,
,improper,complete,2,convenient,,slightly problematic,,not recommended
,,,2,convenient,,problematic,recommended,priority
pretentious,,,,convenient,,,priority,
pretentious,improper,complete,2,,convenient,problematic,not recommended,not recommended
pretentious,,,2,,inconvenient,non-problematic,recommended,priority
pretentious,improper,complete,2,convenient,inconvenient,,priority,priority
pretentious,improper,complete,,,inconvenient,non-problematic,,not recommended
,improper,complete,2,,inconvenient,slightly problematic,recommended,priority
pretentious,,,2,,,slightly problematic,priority,priority
,improper,,2,,inconvenient,slightly problematic,not recommended,
pretentious,improper,,2,,inconvenient,,,priority
,,complete,,convenient,inconvenient,problematic,priority,priority
pretentious,,,2,convenient,,problematic,,not recommended
pretentious,improper,,2,,convenient,non-problematic,recommended,
pretentious,improper,complete,,,convenient,non-problematic,priority,priority
pretentious,improper,,2,less convenient,convenient,non-problematic,,not recommended
,,,,less convenient,convenient,,recommended,
,improper,,2,,convenient,,,
pretentious,,,,less convenient,,,not recommended,
pretentious,improper,,2,,convenient,problematic,,
pretentious,improper,,2,less convenient,,problematic,,priority
,improper,complete,2,less convenient,convenient,problematic,not recommended,not recommended
,,,2,less convenient,inconvenient,non-problematic,,priority
pretentious,improper,complete,2,less convenient,inconvenient,non-problematic,priority,
pretentious,improper,,2,less convenient,inconvenient,,not recommended,not recommended
pretentious,improper,complete,,,,slightly problematic,recommended,priority
,,,2,less convenient,,,priority,priority
,improper,,,less convenient,,slightly problematic,not recommended,not recommended
pretentious,,,2,,,,,priority
pretentious,improper,complete,,,,,priority,priority
pretentious,improper,complete,2,less convenient,inconvenient,problematic,,
pretentious,,complete,2,critical,,,recommended,priority
,improper,complete,2,critical,,non-problematic,priority,special priority
pretentious,improper,complete,2,critical,,non-problematic,not recommended,
pretentious,improper,complete,,critical,convenient,slightly problematic,recommended,priority
,,,2,critical,convenient,,,
,improper,,2,critical,,slightly problematic,not recommended,not recommended
,improper,complete,2,critical,,,recommended,
,,complete,2,critical,convenient,problematic,priority,special priority
,improper,complete,2,,convenient,,,not recommended
,improper,complete,2,critical,inconvenient,,recommended,
,,complete,2,,,,priority,
pretentious,improper,complete,2,,,non-problematic,not recommended,not recommended
pretentious,improper,,2,,inconvenient,,,priority
,,complete,2,critical,inconvenient,slightly problematic,,special priority
pretentious,improper,,,,inconvenient,,not recommended,not recommended
pretentious,improper,,2,critical,,,recommended,special priority
pretentious,improper,complete,,critical,inconvenient,,priority,special priority
pretentious,improper,complete,,critical,,,,not recommended
pretentious,improper,complete,3,convenient,,,,
,improper,,,,convenient,non-problematic,priority,priority
pretentious,improper,complete,3,convenient,convenient,non-problematic,,not recommended
,improper,,3,convenient,convenient,slightly problematic,recommended,priority
pretentious,improper,complete,,convenient,,,priority,priority
,improper,,3,convenient,convenient,slightly problematic,,not recommended
pretentious,improper,complete,3,,,problematic,,priority
pretentious,,complete,3,convenient,,,priority,
,improper,complete,3,,,,not recommended,
,,complete,3,convenient,,non-problematic,recommended,priority
pretentious,,complete,3,,,non-problematic,,special priority
pretentious,,complete,,,inconvenient,non-problematic,,
pretentious,,complete,,convenient,,slightly problematic,recommended,priority
pretentious,,complete,3,convenient,inconvenient,,,special priority
,improper,complete,3,,inconvenient,,not recommended,
pretentious,improper,complete,,,,problematic,,
,improper,complete,3,convenient,,problematic,priority,special priority
pretentious,improper,complete,3,convenient,inconvenient,,not recommended,
,improper,complete,,,convenient,,,priority
pretentious,improper,complete,3,less convenient,convenient,non-problematic,priority,special priority
pretentious,improper,,,,,,,not recommended
,improper,complete,,,,,recommended,priority
pretentious,improper,,3,less convenient,convenient,,priority,
,improper,,3,less convenient,,,not recommended,not recommended
pretentious,improper,,,,convenient,problematic,,
pretentious,improper,complete,,less convenient,convenient,problematic,,
,improper,complete,3,,,,not recommended,not recommended
pretentious,improper,,3,,inconvenient,non-problematic,,
,,complete,3,less convenient,inconvenient,non-problematic,,
pretentious,improper,complete,,,inconvenient,non-problematic,not recommended,not recommended
pretentious,,,,,inconvenient,slightly problematic,,
pretentious,,complete,3,,inconvenient,slightly problematic,,special priority
pretentious,improper,complete,,,,,,
,,complete,,less convenient,inconvenient,problematic,recommended,special priority
pretentious,,,3,less convenient,inconvenient,problematic,,special priority
pretentious,improper,complete,3,less convenient,inconvenient,problematic,not recommended,not recommended
,improper,,3,,convenient,,,priority
,,,3,critical,convenient,,priority,special priority
pretentious,improper,complete,,,convenient,non-problematic,not recommended,not recommended
,improper,,3,,convenient,slightly problematic,recommended,
,,,,critical,convenient,,,special priority
pretentious,improper,complete,3,critical,convenient,,not recommended,
pretentious,,,,,,problematic,recommended,special priority
pretentious,,complete,3,critical,convenient,problematic,priority,special priority
,improper,,,,convenient,problematic,,not recommended
,,complete,,,,,,
pretentious,,complete,3,,inconvenient,,,special priority
pretentious,,,,critical,inconvenient,,,
pretentious,improper,,,,,slightly problematic,,priority
pretentious,,complete,,,inconvenient,slightly problematic,,
,,,,critical,inconvenient,,not recommended,
,improper,complete,,critical,inconvenient,problematic,,
pretentious,,complete,,critical,,problematic,,special priority
,,complete,3,critical,,problematic,not recommended,not recommended
pretentious,improper,,more than 3,,convenient,non-problematic,recommended,priority
pretentious,improper,complete,,convenient,,non-problematic,,
pretentious,,complete,,,convenient,non-problematic,not recommended,
pretentious,,complete,more than 3,convenient,convenient,slightly problematic,recommended,priority
,,,more than 3,convenient,convenient,slightly problematic,priority,
,,,,convenient,,,not recommended,not recommended
pretentious,,complete,more than 3,,convenient,,recommended,priority
,improper,,more than 3,,,,,priority
pretentious,,,more than 3,convenient,,problematic,,
pretentious,improper,complete,more than 3,convenient,,non-problematic,recommended,priority
pretentious,,,,convenient,,non-problematic,priority,special priority
pretentious,improper,complete,more than 3,,,non-problematic,not recommended,not recommended
pretentious,improper,complete,more than 3,convenient,inconvenient,slightly problematic,recommended,priority
pretentious,,complete,,convenient,inconvenient,,priority,special priority
pretentious,improper,complete,more than 3,convenient,inconvenient,,not recommended,
pretentious,improper,complete,,convenient,inconvenient,,recommended,special priority
pretentious,improper,complete,more than 3,convenient,inconvenient,problematic,priority,special priority
pretentious,improper,complete,,convenient,inconvenient,,not recommended,not recommended
