parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
pretentious,critical,foster,3,less convenient,convenient,non-problematic,not recommended,
pretentious,critical,foster,3,less convenient,convenient,,recommended,special priority
pretentious,critical,foster,3,less convenient,convenient,slightly problematic,priority,special priority
pretentious,critical,foster,3,less convenient,convenient,slightly problematic,,not recommended
pretentious,critical,foster,3,less convenient,convenient,problematic,recommended,special priority
pretentious,critical,,3,less convenient,convenient,problematic,priority,special priority
pretentious,critical,foster,3,less convenient,convenient,problematic,,not recommended
,critical,,3,less convenient,inconvenient,non-problematic,recommended,special priority
pretentious,critical,foster,3,less convenient,inconvenient,,priority,special priority
pretentious,critical,foster,3,less convenient,,non-problematic,not recommended,not recommended
pretentious,critical,foster,3,less convenient,inconvenient,,recommended,special priority
pretentious,critical,foster,3,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,critical,foster,3,less convenient,inconvenient,,,not recommended
pretentious,,foster,3,less convenient,inconvenient,problematic,recommended,special priority
pretentious,critical,foster,3,less convenient,inconvenient,problematic,priority,special priority
pretentious,,foster,3,less convenient,inconvenient,problematic,,not recommended
pretentious,critical,foster,3,critical,convenient,non-problematic,recommended,special priority
pretentious,critical,foster,3,critical,convenient,non-problematic,priority,
pretentious,critical,foster,3,critical,convenient,non-problematic,not recommended,not recommended
pretentious,critical,,3,critical,convenient,slightly problematic,recommended,special priority
pretentious,,foster,3,critical,convenient,slightly problematic,priority,special priority
pretentious,critical,foster,3,critical,convenient,,not recommended,not recommended
,critical,foster,3,critical,convenient,,recommended,special priority
pretentious,,foster,3,critical,convenient,problematic,priority,special priority
pretentious,critical,foster,3,critical,convenient,problematic,not recommended,not recommended
pretentious,critical,foster,3,critical,inconvenient,non-problematic,recommended,special priority
pretentious,,foster,3,critical,inconvenient,non-problematic,priority,special priority
pretentious,critical,foster,3,critical,inconvenient,,not recommended,not recommended
pretentious,critical,foster,3,critical,inconvenient,slightly problematic,recommended,special priority
pretentious,critical,foster,3,,inconvenient,slightly problematic,priority,special priority
pretentious,critical,foster,3,critical,inconvenient,slightly problematic,not recommended,
pretentious,critical,foster,3,,inconvenient,problematic,recommended,special priority
pretentious,critical,,3,critical,inconvenient,problematic,priority,special priority
pretentious,critical,foster,3,critical,inconvenient,problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,convenient,convenient,non-problematic,recommended,priority
pretentious,critical,foster,more than 3,convenient,convenient,non-problematic,priority,special priority
pretentious,critical,foster,more than 3,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,convenient,convenient,slightly problematic,recommended,priority
pretentious,critical,foster,more than 3,convenient,convenient,slightly problematic,priority,special priority
pretentious,,,more than 3,convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,convenient,convenient,problematic,recommended,special priority
pretentious,critical,foster,more than 3,,convenient,problematic,priority,special priority
pretentious,critical,foster,more than 3,convenient,convenient,problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,convenient,inconvenient,non-problematic,recommended,special priority
pretentious,critical,foster,,convenient,inconvenient,non-problematic,,special priority
pretentious,,foster,more than 3,convenient,inconvenient,,not recommended,not recommended
pretentious,critical,foster,more than 3,,inconvenient,slightly problematic,recommended,special priority
pretentious,critical,foster,more than 3,convenient,inconvenient,slightly problematic,priority,
pretentious,critical,foster,more than 3,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,critical,,more than 3,convenient,inconvenient,problematic,recommended,special priority
pretentious,critical,foster,,convenient,inconvenient,problematic,priority,special priority
pretentious,critical,foster,more than 3,convenient,inconvenient,problematic,not recommended,not recommended
,critical,foster,,,convenient,non-problematic,recommended,special priority
pretentious,critical,foster,more than 3,less convenient,convenient,non-problematic,priority,special priority
pretentious,critical,foster,more than 3,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,less convenient,convenient,slightly problematic,,special priority
pretentious,critical,foster,more than 3,,convenient,slightly problematic,priority,
pretentious,critical,foster,more than 3,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,less convenient,convenient,problematic,recommended,special priority
pretentious,critical,foster,more than 3,less convenient,convenient,problematic,priority,special priority
pretentious,critical,,more than 3,less convenient,convenient,problematic,not recommended,not recommended
,critical,foster,more than 3,less convenient,inconvenient,non-problematic,recommended,special priority
pretentious,critical,foster,more than 3,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,,foster,more than 3,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,less convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,critical,foster,more than 3,less convenient,inconvenient,slightly problematic,priority,
pretentious,critical,,more than 3,less convenient,,slightly problematic,,
pretentious,critical,foster,more than 3,,inconvenient,problematic,recommended,special priority
pretentious,critical,foster,more than 3,less convenient,,problematic,priority,special priority
pretentious,critical,foster,more than 3,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,critical,convenient,non-problematic,recommended,special priority
pretentious,critical,foster,more than 3,critical,convenient,non-problematic,priority,special priority
pretentious,,foster,more than 3,critical,convenient,non-problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,critical,convenient,slightly problematic,recommended,special priority
pretentious,critical,,more than 3,critical,convenient,,priority,special priority
,critical,foster,more than 3,critical,convenient,slightly problematic,not recommended,not recommended
,critical,foster,more than 3,critical,convenient,problematic,recommended,special priority
pretentious,critical,foster,more than 3,critical,convenient,problematic,priority,special priority
pretentious,critical,foster,more than 3,critical,convenient,problematic,not recommended,
pretentious,critical,foster,more than 3,critical,,non-problematic,recommended,special priority
pretentious,,foster,more than 3,critical,inconvenient,non-problematic,priority,special priority
pretentious,,foster,more than 3,critical,inconvenient,non-problematic,not recommended,not recommended
pretentious,critical,,more than 3,critical,inconvenient,slightly problematic,recommended,special priority
pretentious,critical,,more than 3,,inconvenient,slightly problematic,priority,special priority
,critical,foster,more than 3,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,critical,foster,more than 3,critical,inconvenient,,recommended,special priority
pretentious,critical,foster,more than 3,critical,inconvenient,problematic,,special priority
pretentious,critical,foster,more than 3,critical,,problematic,not recommended,not recommended
pretentious,very critical,complete,1,,convenient,non-problematic,recommended,priority
pretentious,very critical,complete,1,convenient,convenient,,,priority
pretentious,very critical,complete,1,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,,,1,convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,complete,1,,,slightly problematic,priority,priority
pretentious,very critical,complete,1,convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,1,,convenient,problematic,recommended,priority
pretentious,very critical,complete,1,convenient,,problematic,priority,priority
pretentious,very critical,complete,1,,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,,convenient,inconvenient,non-problematic,recommended,priority
pretentious,,complete,1,convenient,inconvenient,non-problematic,priority,special priority
pretentious,very critical,complete,,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,,convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,complete,,convenient,inconvenient,,priority,special priority
pretentious,,complete,1,convenient,inconvenient,,not recommended,not recommended
pretentious,,complete,,convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,complete,1,convenient,inconvenient,problematic,,special priority
pretentious,very critical,complete,1,convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,1,less convenient,convenient,non-problematic,recommended,priority
pretentious,very critical,complete,1,,convenient,non-problematic,,special priority
pretentious,very critical,complete,,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,1,less convenient,convenient,slightly problematic,recommended,
pretentious,very critical,complete,1,less convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,1,less convenient,convenient,,not recommended,not recommended
,very critical,complete,1,less convenient,convenient,problematic,recommended,special priority
pretentious,,complete,1,less convenient,convenient,problematic,priority,special priority
pretentious,very critical,complete,1,,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,,less convenient,inconvenient,non-problematic,,priority
pretentious,very critical,complete,1,less convenient,inconvenient,non-problematic,,special priority
pretentious,very critical,complete,1,,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,,less convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,complete,1,less convenient,inconvenient,,priority,special priority
pretentious,very critical,complete,,less convenient,inconvenient,slightly problematic,,not recommended
pretentious,,complete,1,less convenient,,problematic,,special priority
pretentious,very critical,complete,1,less convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,1,critical,,non-problematic,,priority
pretentious,very critical,complete,1,critical,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,1,critical,convenient,non-problematic,not recommended,
pretentious,very critical,complete,1,,,slightly problematic,recommended,priority
pretentious,,complete,1,critical,convenient,,priority,special priority
pretentious,very critical,complete,1,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,1,critical,convenient,problematic,recommended,special priority
pretentious,very critical,complete,,,convenient,problematic,priority,special priority
pretentious,very critical,complete,1,critical,convenient,problematic,not recommended,not recommended
,very critical,complete,1,critical,inconvenient,non-problematic,recommended,priority
pretentious,very critical,complete,1,critical,inconvenient,non-problematic,priority,special priority
,very critical,complete,1,critical,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,1,critical,inconvenient,slightly problematic,recommended,priority
pretentious,,,1,critical,,slightly problematic,priority,special priority
pretentious,very critical,complete,,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,1,critical,inconvenient,problematic,,special priority
pretentious,very critical,complete,1,critical,inconvenient,problematic,priority,
pretentious,very critical,complete,1,critical,inconvenient,problematic,,not recommended
,very critical,complete,2,convenient,convenient,non-problematic,recommended,
pretentious,very critical,complete,,,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,2,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,2,convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,complete,2,convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,2,convenient,convenient,,not recommended,not recommended
pretentious,very critical,complete,2,convenient,convenient,problematic,recommended,special priority
,very critical,complete,2,convenient,convenient,problematic,priority,special priority
pretentious,very critical,complete,2,convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,2,convenient,inconvenient,non-problematic,recommended,priority
pretentious,very critical,complete,2,,inconvenient,non-problematic,priority,special priority
pretentious,very critical,,2,convenient,inconvenient,non-problematic,not recommended,
pretentious,,complete,2,convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,complete,2,convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,2,convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,complete,2,,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,,convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,2,less convenient,convenient,non-problematic,recommended,priority
pretentious,very critical,complete,2,less convenient,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,2,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,2,less convenient,convenient,slightly problematic,,
pretentious,very critical,complete,2,less convenient,,slightly problematic,priority,special priority
pretentious,very critical,complete,2,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,,2,less convenient,convenient,problematic,recommended,special priority
pretentious,very critical,,2,less convenient,convenient,problematic,priority,special priority
pretentious,,,2,less convenient,convenient,problematic,,not recommended
pretentious,very critical,complete,2,less convenient,inconvenient,non-problematic,recommended,priority
pretentious,very critical,complete,2,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,,complete,2,less convenient,inconvenient,non-problematic,not recommended,
pretentious,very critical,complete,2,,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,complete,2,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,2,less convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,,less convenient,inconvenient,problematic,recommended,special priority
,very critical,complete,2,less convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,2,critical,convenient,,recommended,special priority
,very critical,complete,2,critical,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,2,critical,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,2,critical,convenient,slightly problematic,,special priority
pretentious,very critical,complete,,critical,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,2,critical,convenient,problematic,recommended,special priority
pretentious,,,2,critical,convenient,problematic,priority,special priority
pretentious,very critical,complete,2,,convenient,problematic,not recommended,
pretentious,very critical,complete,2,critical,inconvenient,non-problematic,recommended,special priority
pretentious,very critical,complete,2,,inconvenient,non-problematic,,
pretentious,very critical,complete,2,critical,inconvenient,non-problematic,not recommended,
pretentious,very critical,complete,2,critical,,slightly problematic,recommended,special priority
pretentious,,complete,2,critical,inconvenient,slightly problematic,,special priority
pretentious,very critical,complete,2,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,2,,inconvenient,,recommended,special priority
pretentious,very critical,complete,2,critical,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,2,critical,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,3,convenient,convenient,non-problematic,recommended,priority
pretentious,,complete,3,convenient,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,3,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,3,convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,complete,3,convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,3,convenient,convenient,slightly problematic,,not recommended
pretentious,very critical,complete,3,,convenient,problematic,recommended,special priority
pretentious,very critical,complete,3,convenient,convenient,,priority,special priority
pretentious,very critical,,,convenient,convenient,,not recommended,
pretentious,very critical,complete,3,convenient,inconvenient,non-problematic,recommended,special priority
pretentious,very critical,complete,3,convenient,,,priority,special priority
pretentious,very critical,complete,3,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,3,convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,,3,convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,3,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,3,convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,,3,convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,3,convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,3,less convenient,,,recommended,special priority
pretentious,very critical,complete,,less convenient,convenient,non-problematic,priority,special priority
pretentious,very critical,complete,3,less convenient,convenient,,not recommended,not recommended
pretentious,very critical,complete,3,less convenient,convenient,slightly problematic,recommended,special priority
,very critical,complete,3,less convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,3,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,,less convenient,convenient,problematic,recommended,
pretentious,very critical,complete,3,less convenient,convenient,,priority,special priority
pretentious,very critical,complete,3,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,3,less convenient,,non-problematic,recommended,special priority
pretentious,very critical,complete,3,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,very critical,complete,3,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,3,less convenient,inconvenient,,recommended,special priority
pretentious,very critical,complete,3,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,3,less convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,3,less convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,complete,3,less convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,,,inconvenient,problematic,not recommended,not recommended
pretentious,,,3,critical,convenient,non-problematic,recommended,special priority
pretentious,very critical,complete,3,critical,convenient,,priority,special priority
pretentious,very critical,complete,3,critical,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,3,critical,convenient,slightly problematic,recommended,special priority
pretentious,very critical,complete,3,critical,convenient,,priority,special priority
,very critical,complete,3,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,,critical,convenient,problematic,recommended,special priority
pretentious,very critical,complete,,critical,convenient,problematic,priority,special priority
pretentious,very critical,,3,,convenient,problematic,,not recommended
pretentious,very critical,complete,3,critical,inconvenient,non-problematic,recommended,special priority
pretentious,very critical,complete,3,critical,inconvenient,non-problematic,priority,
pretentious,very critical,complete,3,critical,,non-problematic,not recommended,not recommended
pretentious,very critical,complete,3,critical,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,complete,3,critical,inconvenient,,priority,
pretentious,very critical,complete,3,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,3,critical,inconvenient,problematic,recommended,special priority
pretentious,,complete,3,critical,inconvenient,,priority,special priority
pretentious,very critical,complete,3,critical,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,convenient,convenient,non-problematic,recommended,priority
pretentious,very critical,complete,more than 3,convenient,convenient,non-problematic,,special priority
pretentious,very critical,complete,more than 3,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,,convenient,slightly problematic,recommended,priority
pretentious,very critical,complete,more than 3,convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,more than 3,convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,convenient,convenient,problematic,recommended,special priority
pretentious,very critical,complete,more than 3,convenient,convenient,problematic,priority,special priority
pretentious,very critical,complete,more than 3,convenient,convenient,problematic,not recommended,
pretentious,very critical,complete,more than 3,convenient,,non-problematic,recommended,special priority
pretentious,very critical,,more than 3,convenient,,non-problematic,priority,
pretentious,very critical,complete,more than 3,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,,more than 3,convenient,inconvenient,slightly problematic,,special priority
pretentious,very critical,complete,more than 3,convenient,,,not recommended,not recommended
,very critical,complete,more than 3,convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,complete,more than 3,convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,more than 3,convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,,more than 3,less convenient,convenient,,,special priority
pretentious,very critical,complete,more than 3,less convenient,convenient,non-problematic,priority,special priority
,very critical,complete,more than 3,less convenient,convenient,non-problematic,not recommended,
pretentious,very critical,complete,more than 3,,convenient,,recommended,special priority
pretentious,,complete,more than 3,,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,more than 3,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,less convenient,convenient,problematic,recommended,special priority
pretentious,very critical,complete,more than 3,less convenient,convenient,problematic,priority,special priority
pretentious,very critical,complete,more than 3,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,,less convenient,inconvenient,non-problematic,recommended,special priority
pretentious,very critical,complete,more than 3,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,very critical,complete,more than 3,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,complete,more than 3,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,more than 3,less convenient,inconvenient,slightly problematic,not recommended,not recommended
,very critical,complete,more than 3,less convenient,inconvenient,problematic,recommended,special priority
pretentious,,complete,more than 3,less convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,complete,more than 3,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,critical,,non-problematic,recommended,special priority
pretentious,very critical,complete,more than 3,critical,,non-problematic,priority,special priority
pretentious,very critical,complete,more than 3,critical,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,critical,convenient,slightly problematic,recommended,special priority
pretentious,very critical,complete,more than 3,critical,convenient,slightly problematic,priority,special priority
pretentious,very critical,complete,more than 3,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,critical,convenient,problematic,recommended,special priority
pretentious,very critical,complete,more than 3,critical,convenient,problematic,priority,special priority
pretentious,very critical,complete,more than 3,critical,convenient,problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,critical,inconvenient,non-problematic,recommended,
pretentious,very critical,complete,more than 3,,inconvenient,,priority,special priority
pretentious,very critical,complete,more than 3,critical,inconvenient,non-problematic,,not recommended
pretentious,very critical,complete,more than 3,critical,inconvenient,slightly problematic,,special priority
pretentious,very critical,complete,more than 3,critical,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,complete,more than 3,,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,complete,more than 3,critical,inconvenient,problematic,recommended,special priority
pretentious,very critical,complete,more than 3,,inconvenient,problematic,priority,special priority
pretentious,,complete,more than 3,critical,,problematic,,not recommended
pretentious,very critical,completed,1,,convenient,non-problematic,recommended,priority
pretentious,very critical,completed,1,convenient,convenient,non-problematic,,special priority
pretentious,very critical,completed,1,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,1,convenient,convenient,slightly problematic,,priority
pretentious,very critical,completed,1,convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,completed,1,convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,1,convenient,,,recommended,special priority
pretentious,very critical,completed,1,convenient,convenient,problematic,priority,special priority
pretentious,very critical,completed,1,convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,1,convenient,inconvenient,,recommended,priority
pretentious,very critical,completed,1,convenient,inconvenient,non-problematic,priority,special priority
pretentious,very critical,,1,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,,1,convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,completed,1,convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,completed,,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,,convenient,inconvenient,problematic,recommended,special priority
,very critical,completed,1,convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,completed,1,convenient,,,not recommended,not recommended
pretentious,very critical,,1,less convenient,convenient,non-problematic,recommended,priority
pretentious,very critical,completed,1,less convenient,convenient,non-problematic,priority,special priority
pretentious,,completed,1,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,1,less convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,completed,1,less convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,completed,1,less convenient,,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,1,less convenient,convenient,problematic,recommended,special priority
pretentious,very critical,,1,less convenient,convenient,problematic,priority,special priority
pretentious,,completed,1,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,1,less convenient,inconvenient,non-problematic,recommended,priority
pretentious,very critical,completed,1,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,very critical,completed,1,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,,less convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,completed,,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,completed,1,less convenient,inconvenient,,not recommended,not recommended
pretentious,very critical,completed,1,less convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,completed,1,less convenient,,problematic,priority,
pretentious,very critical,completed,1,less convenient,inconvenient,problematic,not recommended,
pretentious,very critical,completed,1,critical,convenient,non-problematic,recommended,special priority
pretentious,very critical,completed,1,critical,convenient,non-problematic,priority,special priority
pretentious,very critical,completed,1,critical,,non-problematic,not recommended,not recommended
,very critical,completed,1,critical,convenient,slightly problematic,,
,very critical,completed,1,critical,convenient,slightly problematic,priority,special priority
pretentious,very critical,completed,1,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,1,critical,convenient,problematic,recommended,special priority
pretentious,very critical,completed,1,,convenient,problematic,priority,special priority
pretentious,very critical,completed,1,critical,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,,critical,inconvenient,,recommended,special priority
pretentious,very critical,completed,1,critical,inconvenient,non-problematic,,special priority
pretentious,very critical,,1,critical,inconvenient,non-problematic,not recommended,
pretentious,,completed,1,critical,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,,1,critical,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,completed,1,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,1,critical,inconvenient,problematic,recommended,special priority
pretentious,very critical,,1,critical,inconvenient,,priority,special priority
pretentious,very critical,completed,1,critical,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,completed,2,convenient,convenient,non-problematic,recommended,priority
pretentious,,completed,2,convenient,,non-problematic,,special priority
,very critical,completed,2,convenient,convenient,non-problematic,not recommended,not recommended
pretentious,,completed,2,convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,completed,2,convenient,convenient,slightly problematic,priority,special priority
pretentious,very critical,completed,2,convenient,,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,convenient,convenient,problematic,recommended,special priority
pretentious,very critical,,2,,convenient,problematic,priority,special priority
pretentious,very critical,completed,2,convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,,2,convenient,inconvenient,non-problematic,recommended,
pretentious,very critical,completed,2,convenient,inconvenient,non-problematic,priority,special priority
,very critical,completed,2,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,,completed,2,convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,,2,convenient,inconvenient,,priority,special priority
pretentious,very critical,completed,2,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,convenient,,problematic,recommended,special priority
pretentious,very critical,completed,2,convenient,,problematic,priority,special priority
pretentious,very critical,completed,2,,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,completed,2,less convenient,convenient,non-problematic,,priority
pretentious,very critical,completed,2,less convenient,convenient,non-problematic,priority,special priority
pretentious,very critical,completed,,less convenient,,,not recommended,not recommended
pretentious,very critical,completed,2,less convenient,convenient,slightly problematic,recommended,priority
pretentious,,completed,2,less convenient,convenient,,priority,special priority
pretentious,,completed,2,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,less convenient,convenient,problematic,recommended,special priority
pretentious,very critical,completed,2,less convenient,convenient,problematic,priority,special priority
pretentious,,completed,2,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,,2,less convenient,inconvenient,non-problematic,recommended,priority
pretentious,very critical,completed,2,less convenient,inconvenient,non-problematic,priority,special priority
,very critical,completed,2,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,2,less convenient,inconvenient,slightly problematic,recommended,priority
pretentious,very critical,completed,2,less convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,completed,2,less convenient,,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,less convenient,inconvenient,problematic,recommended,
pretentious,very critical,completed,2,less convenient,inconvenient,problematic,priority,
pretentious,very critical,,2,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,completed,2,critical,convenient,non-problematic,recommended,special priority
pretentious,,completed,2,critical,convenient,non-problematic,priority,special priority
pretentious,very critical,completed,2,critical,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,2,critical,,slightly problematic,,
pretentious,very critical,completed,2,critical,,slightly problematic,priority,special priority
