buying_price,maintenance_price,num_doors,num_persons,luggage_boot_size,safety_rating,car_acceptability
low,high,2,2,big,,
low,high,2,2,big,medium,unacceptable
,high,2,2,big,high,unacceptable
,high,2,4,small,low,unacceptable
low,,,4,small,medium,acceptable
low,high,,4,,high,acceptable
,high,2,4,medium,low,
low,high,2,4,medium,medium,
low,high,2,4,medium,high,acceptable
,high,2,4,big,low,unacceptable
low,,,4,big,medium,acceptable
low,high,2,4,big,high,very good
low,high,2,more than 4,small,low,unacceptable
low,high,2,more than 4,small,medium,unacceptable
low,high,,more than 4,small,,unacceptable
low,high,2,more than 4,medium,low,unacceptable
low,high,2,more than 4,medium,medium,
low,high,2,more than 4,medium,high,acceptable
low,high,2,more than 4,big,low,unacceptable
low,high,2,,big,medium,acceptable
low,high,2,more than 4,big,,
low,high,3,2,,low,
low,high,3,2,small,medium,
low,high,3,2,small,high,unacceptable
low,,3,2,medium,low,unacceptable
low,high,,2,medium,medium,unacceptable
low,high,3,2,medium,high,unacceptable
low,high,,2,big,low,unacceptable
low,high,3,2,big,medium,unacceptable
low,high,3,2,big,,unacceptable
low,high,3,4,,low,unacceptable
low,high,3,4,small,medium,acceptable
low,high,3,4,small,high,acceptable
low,high,3,4,medium,low,unacceptable
low,high,3,,medium,medium,
low,high,3,,medium,,acceptable
low,high,,4,big,low,unacceptable
low,high,3,4,big,,
low,high,3,4,,high,very good
low,high,3,more than 4,small,low,unacceptable
low,high,3,,small,medium,acceptable
low,high,3,more than 4,small,high,acceptable
low,high,3,more than 4,medium,low,unacceptable
low,high,3,more than 4,,medium,acceptable
low,high,3,more than 4,medium,high,very good
low,high,3,more than 4,big,low,unacceptable
,high,3,more than 4,big,medium,acceptable
low,high,3,more than 4,big,high,very good
low,high,,2,small,low,unacceptable
low,high,4,2,small,medium,
low,high,4,2,,high,unacceptable
low,high,4,2,medium,low,unacceptable
low,high,4,2,medium,medium,unacceptable
low,high,4,2,medium,high,unacceptable
low,,4,2,,low,unacceptable
,high,4,2,,medium,unacceptable
low,high,4,,big,high,unacceptable
low,high,4,4,,low,unacceptable
low,high,4,4,small,medium,acceptable
low,high,4,4,,high,acceptable
low,,4,4,medium,low,unacceptable
low,,4,4,medium,medium,acceptable
low,high,4,4,medium,high,very good
low,high,,4,big,low,unacceptable
low,high,4,4,big,,acceptable
low,high,4,4,big,high,very good
,high,4,more than 4,small,low,unacceptable
low,high,4,more than 4,small,medium,acceptable
low,high,4,more than 4,small,high,acceptable
low,high,,more than 4,medium,low,unacceptable
low,high,4,more than 4,,medium,acceptable
low,high,4,more than 4,medium,high,very good
low,high,4,more than 4,big,low,unacceptable
low,high,4,more than 4,big,medium,acceptable
low,high,4,more than 4,big,high,
low,high,5 or more,2,small,low,unacceptable
low,high,5 or more,2,small,medium,unacceptable
low,high,5 or more,2,small,high,unacceptable
low,,5 or more,2,medium,low,unacceptable
low,high,5 or more,2,medium,medium,unacceptable
low,,5 or more,2,medium,high,unacceptable
low,high,5 or more,2,big,low,unacceptable
low,high,5 or more,2,big,medium,unacceptable
low,high,5 or more,2,big,high,unacceptable
,high,5 or more,4,small,low,unacceptable
low,high,5 or more,4,small,medium,acceptable
low,high,5 or more,4,small,,acceptable
low,high,5 or more,4,medium,,unacceptable
,high,5 or more,4,medium,,acceptable
low,high,5 or more,4,medium,high,
,,5 or more,4,big,low,unacceptable
low,high,5 or more,4,big,medium,acceptable
low,high,5 or more,4,big,high,very good
low,high,5 or more,more than 4,small,low,
low,,5 or more,more than 4,small,,acceptable
low,high,,more than 4,small,high,acceptable
low,high,5 or more,more than 4,medium,low,unacceptable
low,high,5 or more,more than 4,medium,medium,acceptable
low,high,5 or more,more than 4,medium,high,
low,,5 or more,more than 4,big,low,unacceptable
low,high,5 or more,more than 4,big,medium,acceptable
low,high,5 or more,more than 4,big,high,very good
low,medium,,2,small,low,unacceptable
low,medium,2,2,small,medium,unacceptable
,medium,2,2,small,high,unacceptable
low,medium,2,2,medium,low,unacceptable
low,medium,2,2,medium,medium,unacceptable
low,medium,2,2,medium,high,unacceptable
low,medium,2,2,big,low,unacceptable
low,medium,2,2,big,medium,unacceptable
low,medium,2,2,big,,unacceptable
low,medium,2,4,small,low,unacceptable
low,medium,2,4,small,medium,acceptable
,medium,2,4,small,,good
low,,2,4,medium,low,
low,medium,2,4,medium,medium,acceptable
low,medium,2,4,medium,,good
low,medium,,4,big,low,unacceptable
low,medium,2,4,big,medium,good
low,,2,4,big,high,very good
low,medium,2,more than 4,small,,unacceptable
low,,2,more than 4,small,medium,unacceptable
low,medium,2,more than 4,small,high,unacceptable
low,medium,2,more than 4,medium,low,unacceptable
low,medium,2,more than 4,medium,medium,acceptable
low,medium,2,more than 4,,high,good
low,medium,2,more than 4,big,low,unacceptable
low,,2,more than 4,big,medium,good
low,medium,2,more than 4,big,high,very good
low,medium,,2,small,low,unacceptable
low,medium,3,2,small,,unacceptable
,medium,3,2,small,high,unacceptable
low,medium,3,2,medium,,unacceptable
low,,3,2,,medium,unacceptable
low,medium,3,2,medium,high,unacceptable
low,medium,3,2,big,low,
low,medium,3,2,,medium,unacceptable
low,medium,3,2,big,high,unacceptable
low,medium,3,4,small,low,unacceptable
low,medium,3,4,small,medium,
low,medium,3,4,small,high,good
low,medium,3,4,medium,low,unacceptable
,medium,,4,medium,medium,
low,medium,3,4,medium,high,good
low,medium,3,,big,low,unacceptable
low,,3,4,,medium,
low,medium,3,4,,high,very good
low,medium,3,more than 4,small,low,unacceptable
low,medium,3,more than 4,,medium,acceptable
low,medium,,more than 4,small,high,good
low,medium,3,,medium,low,unacceptable
low,medium,3,more than 4,medium,medium,good
low,medium,3,more than 4,,,very good
low,medium,3,more than 4,big,,unacceptable
low,medium,3,more than 4,big,,good
low,medium,3,more than 4,big,high,very good
low,medium,4,2,small,low,unacceptable
low,medium,4,2,small,medium,unacceptable
low,medium,4,2,small,high,unacceptable
low,medium,4,,,low,unacceptable
low,medium,4,2,medium,medium,unacceptable
low,medium,4,2,medium,high,unacceptable
,medium,4,2,big,low,unacceptable
low,medium,4,2,big,medium,unacceptable
low,medium,4,,big,high,unacceptable
low,medium,4,4,,low,
low,medium,4,4,small,medium,acceptable
low,medium,4,4,small,high,good
,medium,4,4,,low,unacceptable
low,medium,4,4,medium,medium,good
low,,4,4,,,
low,medium,4,4,big,low,
low,medium,4,4,big,medium,good
low,medium,4,4,big,high,very good
low,medium,4,more than 4,,low,unacceptable
low,medium,4,more than 4,small,medium,acceptable
low,medium,4,more than 4,small,high,good
low,medium,4,,medium,low,unacceptable
low,medium,4,more than 4,medium,medium,good
low,,4,more than 4,medium,high,very good
low,medium,4,more than 4,big,low,unacceptable
low,medium,4,more than 4,big,medium,good
,medium,4,more than 4,big,high,
low,medium,5 or more,2,small,low,unacceptable
low,medium,5 or more,2,small,medium,unacceptable
low,,5 or more,2,,high,unacceptable
low,medium,5 or more,2,medium,low,unacceptable
,medium,5 or more,2,medium,medium,unacceptable
,medium,5 or more,2,medium,high,unacceptable
low,medium,5 or more,2,big,low,unacceptable
low,medium,5 or more,2,big,medium,unacceptable
low,,5 or more,2,big,high,
low,medium,5 or more,4,small,low,
low,medium,5 or more,4,small,medium,acceptable
low,medium,5 or more,4,small,high,good
low,medium,5 or more,4,medium,low,unacceptable
low,medium,5 or more,4,medium,medium,good
low,medium,5 or more,4,medium,high,very good
,medium,5 or more,4,big,low,unacceptable
low,medium,5 or more,4,big,medium,good
low,,5 or more,4,big,high,very good
low,medium,5 or more,more than 4,small,low,
low,medium,5 or more,more than 4,small,medium,acceptable
low,medium,5 or more,,,high,good
low,medium,5 or more,more than 4,medium,low,
,medium,5 or more,more than 4,,medium,good
low,medium,5 or more,more than 4,medium,high,very good
low,medium,5 or more,more than 4,,low,unacceptable
low,medium,5 or more,,big,medium,good
low,medium,5 or more,more than 4,big,high,very good
low,low,2,2,small,low,unacceptable
low,low,2,2,,medium,unacceptable
low,low,2,2,small,high,unacceptable
low,low,2,2,medium,low,unacceptable
low,low,2,2,medium,medium,unacceptable
low,low,2,2,medium,high,unacceptable
low,low,2,2,,low,unacceptable
low,,2,2,big,medium,unacceptable
low,low,2,2,big,high,unacceptable
low,low,2,4,small,low,unacceptable
low,low,,,small,medium,acceptable
low,low,2,4,small,high,good
low,low,2,4,,low,unacceptable
low,low,2,4,medium,medium,acceptable
low,low,2,4,medium,high,good
low,low,2,,big,low,unacceptable
,low,2,4,big,medium,good
low,low,,4,big,high,
low,low,2,more than 4,,low,unacceptable
low,low,2,more than 4,small,medium,unacceptable
low,low,2,more than 4,small,high,unacceptable
low,low,2,more than 4,medium,low,unacceptable
low,low,,more than 4,medium,medium,acceptable
low,low,2,more than 4,medium,high,good
low,low,,more than 4,big,low,unacceptable
low,low,2,more than 4,big,medium,
low,,2,more than 4,big,high,very good
low,low,,2,small,low,unacceptable
low,low,3,2,small,medium,unacceptable
low,low,3,2,small,high,unacceptable
low,low,3,2,medium,low,unacceptable
low,low,3,2,medium,medium,unacceptable
low,low,,2,medium,high,unacceptable
low,,3,2,big,low,unacceptable
low,low,3,2,big,medium,unacceptable
low,low,,2,big,high,unacceptable
low,low,3,4,small,low,unacceptable
low,low,3,4,small,medium,acceptable
low,low,,4,small,high,good
low,,3,4,,low,unacceptable
low,low,,,medium,,acceptable
low,low,3,4,medium,high,good
low,low,3,4,big,low,unacceptable
low,low,3,4,big,medium,good
,low,3,4,,high,very good
low,low,3,more than 4,small,low,unacceptable
low,low,3,more than 4,small,medium,acceptable
,low,3,more than 4,small,,good
low,low,3,more than 4,medium,low,unacceptable
low,low,3,,medium,medium,good
low,low,3,more than 4,medium,high,very good
low,low,,more than 4,big,low,unacceptable
low,low,3,more than 4,big,medium,good
low,low,3,more than 4,big,,very good
low,low,4,2,small,low,unacceptable
low,low,4,2,small,medium,unacceptable
low,low,4,2,small,high,unacceptable
low,low,4,2,medium,low,unacceptable
,,4,2,medium,medium,unacceptable
low,low,4,2,medium,high,unacceptable
low,low,4,2,big,low,unacceptable
,,,,big,medium,unacceptable
low,low,4,2,big,high,unacceptable
low,low,4,4,small,low,unacceptable
low,low,4,,small,medium,acceptable
low,low,4,4,small,high,good
low,low,4,4,medium,,
low,low,4,4,medium,medium,good
low,low,4,4,medium,high,very good
low,low,4,4,big,low,
low,low,4,4,big,medium,good
low,,4,,big,high,very good
low,,4,more than 4,small,low,unacceptable
low,low,4,more than 4,small,medium,acceptable
low,low,4,,small,high,good
low,,,more than 4,medium,low,unacceptable
low,low,4,more than 4,medium,medium,good
low,low,4,more than 4,,high,very good
low,low,4,more than 4,big,,unacceptable
low,low,4,,big,medium,good
,low,4,more than 4,big,high,very good
low,low,,2,small,low,unacceptable
low,low,5 or more,2,small,medium,unacceptable
low,,5 or more,2,small,,
low,low,5 or more,2,,low,unacceptable
low,low,5 or more,,medium,,unacceptable
low,low,5 or more,2,medium,high,unacceptable
low,low,5 or more,,big,low,unacceptable
low,low,5 or more,2,big,medium,unacceptable
low,low,5 or more,2,big,high,unacceptable
,low,5 or more,4,small,low,unacceptable
low,low,5 or more,4,,medium,acceptable
low,low,5 or more,4,small,high,good
low,low,,4,,low,unacceptable
low,low,5 or more,,medium,medium,good
low,low,5 or more,4,medium,high,very good
low,low,5 or more,4,,low,unacceptable
,low,5 or more,4,big,medium,
low,low,5 or more,4,big,high,very good
low,low,5 or more,more than 4,small,low,unacceptable
low,low,5 or more,more than 4,small,,acceptable
low,low,5 or more,more than 4,small,high,good
low,low,5 or more,more than 4,medium,low,unacceptable
low,low,5 or more,more than 4,medium,medium,good
low,low,5 or more,more than 4,medium,high,very good
low,low,5 or more,,big,low,unacceptable
,low,,more than 4,big,medium,good
low,low,5 or more,more than 4,big,high,very good
