class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,,,gray,no,foul,,close,,gray,,bulbous,silky,,pink,,partial,,,large,chocolate,several,
poisonous,,fibrous,white,no,creosote,,crowded,,purple,,bulbous,smooth,smooth,white,white,,,,pendant,brown,,woods
edible,flat,scaly,brown,,,free,close,broad,pink,tapering,,smooth,smooth,gray,white,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,,bruises,none,,,broad,,tapering,bulbous,smooth,,white,white,partial,,one,pendant,,solitary,
,convex,fibrous,white,no,,free,,,gray,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,scattered,woods
,convex,,gray,,none,free,close,broad,white,tapering,bulbous,,smooth,,white,,,one,pendant,black,solitary,woods
edible,,,brown,bruises,none,,close,,white,tapering,,smooth,smooth,white,pink,,white,one,pendant,black,,
edible,,,gray,,,,close,broad,,tapering,,,,,,partial,white,one,,black,solitary,
,convex,scaly,red,,none,free,close,,pink,tapering,bulbous,smooth,,pink,,partial,white,one,pendant,black,,woods
,flat,scaly,red,bruises,none,,,,brown,tapering,bulbous,smooth,,pink,gray,partial,white,one,pendant,black,solitary,
,convex,fibrous,white,no,creosote,free,crowded,narrow,brown,,,,smooth,white,white,,,one,,black,scattered,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,pink,tapering,,,,gray,gray,partial,white,one,pendant,brown,solitary,woods
,,scaly,yellow,no,foul,,close,,chocolate,,bulbous,silky,silky,brown,pink,,white,one,large,chocolate,solitary,woods
,flat,fibrous,gray,bruises,,,close,,pink,tapering,bulbous,smooth,smooth,,pink,,,one,,,several,
,,,brown,,,,,,brown,tapering,bulbous,smooth,smooth,,gray,partial,,one,pendant,brown,several,woods
poisonous,,fibrous,,no,creosote,free,,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,,,pendant,,,woods
poisonous,convex,smooth,pink,,creosote,,close,,brown,enlarging,,,smooth,white,white,partial,white,one,,brown,several,woods
,,,red,,none,free,close,broad,purple,,bulbous,smooth,smooth,gray,pink,,white,one,pendant,,solitary,woods
edible,convex,fibrous,gray,bruises,,,close,,pink,tapering,,,smooth,pink,pink,partial,white,one,pendant,,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,,tapering,bulbous,,smooth,gray,gray,,white,one,pendant,,solitary,woods
,convex,fibrous,gray,,foul,,close,broad,chocolate,,bulbous,,silky,brown,buff,partial,white,one,,chocolate,several,paths
edible,convex,scaly,brown,,none,,close,broad,,,,smooth,smooth,white,white,,white,,,black,several,
,flat,scaly,gray,bruises,none,free,close,broad,,,bulbous,smooth,smooth,pink,,partial,white,one,pendant,black,,woods
,flat,,,bruises,none,free,close,,purple,tapering,,,smooth,gray,gray,,white,one,pendant,brown,solitary,
poisonous,convex,,gray,no,creosote,free,close,narrow,,enlarging,bulbous,smooth,,,white,,white,,pendant,black,scattered,woods
edible,flat,scaly,brown,,none,free,,broad,pink,tapering,,smooth,smooth,,pink,,white,,pendant,brown,several,woods
poisonous,convex,fibrous,,,foul,free,,broad,chocolate,,bulbous,silky,silky,pink,pink,,,one,,chocolate,several,paths
edible,flat,,,bruises,none,free,close,broad,purple,tapering,bulbous,,,pink,pink,,white,one,pendant,black,,woods
edible,,fibrous,red,,,,close,broad,purple,,bulbous,,smooth,pink,gray,partial,,,pendant,black,several,woods
,,fibrous,red,bruises,,free,,,,,bulbous,,smooth,,,partial,white,one,pendant,black,solitary,woods
poisonous,convex,smooth,white,no,creosote,,,,purple,enlarging,,smooth,smooth,white,,partial,white,one,pendant,,several,woods
,convex,,,,creosote,free,crowded,,,enlarging,bulbous,,smooth,white,,partial,,one,pendant,brown,scattered,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,,,white,partial,white,,pendant,black,,woods
edible,flat,fibrous,,bruises,none,,,broad,pink,tapering,bulbous,,smooth,,white,partial,,one,pendant,,several,woods
,flat,scaly,,,none,free,,broad,purple,,,,smooth,pink,gray,partial,white,one,,black,,
poisonous,convex,fibrous,,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,,,buff,partial,white,one,large,chocolate,several,
edible,,scaly,gray,,,,close,,,tapering,bulbous,,,gray,gray,,white,one,pendant,black,solitary,woods
poisonous,,fibrous,,no,foul,,,broad,pink,,bulbous,silky,silky,,,partial,,,large,chocolate,solitary,paths
edible,flat,,red,bruises,,free,close,broad,white,tapering,,smooth,smooth,gray,pink,partial,white,,,brown,,woods
poisonous,convex,,gray,,foul,free,,broad,,,,silky,silky,brown,,partial,white,one,large,,several,
edible,flat,scaly,gray,bruises,,,close,,purple,tapering,bulbous,smooth,smooth,pink,,,white,one,,brown,several,woods
edible,,fibrous,red,bruises,,free,,broad,,tapering,bulbous,,smooth,white,white,,white,,pendant,,solitary,woods
edible,flat,,brown,,,free,close,broad,,,bulbous,smooth,smooth,white,white,partial,,one,,brown,,woods
poisonous,,fibrous,,,foul,free,close,broad,chocolate,enlarging,bulbous,silky,,pink,brown,partial,,,large,chocolate,solitary,
edible,flat,fibrous,,bruises,,,close,broad,purple,tapering,bulbous,,,,gray,,white,one,pendant,black,solitary,
,convex,fibrous,gray,bruises,none,free,close,broad,,,,smooth,smooth,gray,gray,partial,white,one,pendant,brown,,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,,tapering,,smooth,smooth,pink,gray,,,one,pendant,brown,several,woods
,convex,,white,no,creosote,,crowded,narrow,purple,enlarging,bulbous,smooth,,white,white,partial,white,one,pendant,black,scattered,
,flat,fibrous,,,,,close,broad,pink,,,,,,pink,partial,,,,black,solitary,woods
edible,,,,,none,,close,broad,brown,,bulbous,smooth,smooth,pink,,partial,,one,pendant,,solitary,woods
,flat,scaly,red,bruises,none,,close,broad,,tapering,bulbous,smooth,smooth,white,gray,partial,,one,,,solitary,woods
,convex,,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,,partial,,one,,black,several,woods
edible,,scaly,brown,bruises,none,free,,broad,purple,tapering,bulbous,smooth,smooth,,,partial,white,one,,black,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,,pink,enlarging,bulbous,,,pink,,partial,white,,,chocolate,,grasses
edible,convex,fibrous,,bruises,none,free,close,broad,brown,,,smooth,smooth,,white,partial,,one,,black,,woods
poisonous,,fibrous,,,foul,free,close,broad,,,bulbous,silky,silky,buff,brown,partial,,one,large,chocolate,solitary,woods
edible,,scaly,gray,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,,white,,white,,,black,,
edible,flat,scaly,brown,bruises,none,free,close,broad,pink,,bulbous,,smooth,pink,pink,,,one,,,,woods
poisonous,,scaly,gray,no,,free,close,,chocolate,enlarging,bulbous,,,,pink,,white,one,large,chocolate,several,woods
edible,,scaly,gray,bruises,none,,,broad,white,,bulbous,,,white,pink,partial,,one,pendant,brown,solitary,woods
poisonous,flat,fibrous,gray,no,,,close,broad,,enlarging,bulbous,,silky,brown,pink,partial,,,,,several,woods
edible,flat,scaly,red,bruises,,free,,broad,white,tapering,,,,pink,,partial,white,,pendant,black,solitary,woods
poisonous,convex,,,no,,free,close,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,,,,woods
,,scaly,,,none,free,close,broad,purple,,bulbous,smooth,,pink,,partial,,one,pendant,black,several,woods
edible,flat,,brown,bruises,none,,,broad,,,,,,gray,white,partial,white,one,pendant,black,solitary,woods
edible,,fibrous,red,bruises,,free,,broad,brown,,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,,several,
,flat,scaly,red,bruises,none,,close,broad,,,bulbous,smooth,smooth,,white,partial,white,one,pendant,black,,
edible,,scaly,gray,bruises,none,free,,broad,white,,,,smooth,pink,,partial,white,one,pendant,brown,several,woods
poisonous,convex,,pink,no,creosote,free,,narrow,brown,enlarging,,smooth,smooth,white,,partial,white,one,pendant,black,scattered,woods
,,fibrous,gray,,foul,,close,,,enlarging,bulbous,,,buff,pink,partial,white,one,large,chocolate,several,woods
edible,flat,,gray,,none,,,broad,,,,smooth,smooth,pink,white,partial,,one,pendant,,several,
,flat,,,,,,close,,white,tapering,bulbous,,smooth,white,,partial,white,one,pendant,,,woods
poisonous,,fibrous,,no,creosote,free,close,narrow,,enlarging,,smooth,,white,white,partial,white,one,pendant,brown,several,woods
edible,,fibrous,,bruises,none,free,close,broad,pink,tapering,,smooth,,gray,gray,,white,,,,solitary,woods
,flat,scaly,gray,bruises,none,,close,broad,,tapering,bulbous,,,,,partial,,,pendant,black,several,woods
edible,flat,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,,pink,white,partial,white,one,pendant,black,,woods
edible,,,red,bruises,none,free,close,broad,,tapering,bulbous,,smooth,white,white,partial,white,,,black,,woods
edible,convex,fibrous,,bruises,,,,broad,,tapering,,smooth,smooth,pink,gray,,white,one,pendant,brown,,woods
poisonous,convex,,,no,,,,narrow,pink,enlarging,bulbous,smooth,smooth,,,partial,white,one,,,several,woods
,flat,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,,partial,white,one,,black,,
,convex,scaly,,no,foul,free,,broad,pink,enlarging,bulbous,silky,silky,,pink,,white,one,large,chocolate,,woods
edible,flat,scaly,brown,bruises,none,,close,broad,pink,tapering,bulbous,,smooth,pink,white,partial,white,one,pendant,black,several,woods
,flat,scaly,brown,,none,,close,,pink,tapering,,,smooth,gray,gray,partial,white,one,pendant,black,several,woods
poisonous,convex,smooth,gray,,creosote,free,crowded,,brown,enlarging,bulbous,,smooth,white,white,partial,,one,,black,scattered,
edible,flat,,gray,,none,free,close,broad,pink,tapering,bulbous,,smooth,pink,,,white,one,,,,woods
,flat,scaly,red,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,white,white,,,,pendant,brown,several,woods
,convex,fibrous,gray,no,foul,free,,,,enlarging,,silky,,pink,,partial,white,one,large,chocolate,,
edible,convex,,brown,bruises,none,free,,broad,,tapering,,smooth,smooth,gray,pink,partial,white,one,,,,
edible,,,red,,,free,close,,,tapering,,smooth,,pink,gray,,white,one,pendant,brown,several,woods
,,fibrous,,bruises,none,,close,broad,brown,tapering,bulbous,smooth,smooth,,,,white,,pendant,,several,
poisonous,,smooth,pink,,creosote,free,close,narrow,brown,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,,woods
poisonous,,fibrous,,no,foul,free,close,,chocolate,enlarging,,,,pink,pink,partial,white,one,large,chocolate,several,woods
,flat,scaly,red,bruises,none,free,close,broad,,,bulbous,smooth,smooth,pink,white,partial,white,,pendant,black,,
edible,flat,,gray,bruises,,free,close,broad,,tapering,bulbous,smooth,smooth,gray,,partial,white,one,,black,several,woods
poisonous,convex,smooth,pink,no,creosote,free,close,narrow,pink,enlarging,,smooth,smooth,white,,partial,,one,pendant,brown,several,woods
edible,,fibrous,,bruises,none,,,broad,purple,,bulbous,smooth,smooth,white,,partial,white,one,pendant,,solitary,woods
edible,flat,fibrous,red,bruises,none,free,close,,brown,tapering,,smooth,smooth,white,white,,white,,pendant,,solitary,
edible,flat,fibrous,brown,bruises,,free,,,purple,tapering,,,smooth,gray,white,partial,white,one,pendant,black,several,woods
edible,,,gray,bruises,none,free,close,broad,,,,smooth,smooth,white,,partial,white,one,pendant,brown,several,woods
,convex,,brown,bruises,none,free,close,broad,white,tapering,bulbous,,smooth,white,pink,,white,one,pendant,brown,solitary,woods
edible,flat,scaly,brown,,none,free,,broad,,tapering,,smooth,smooth,,pink,partial,,one,pendant,brown,,woods
,convex,fibrous,,no,creosote,free,,,pink,enlarging,bulbous,,,white,,partial,white,,pendant,black,,woods
edible,flat,,,,none,free,close,broad,pink,tapering,bulbous,,smooth,white,pink,partial,white,one,pendant,black,,woods
poisonous,,scaly,,,foul,,close,broad,pink,enlarging,bulbous,silky,,,brown,partial,white,,,,solitary,woods
poisonous,,,gray,,creosote,free,,narrow,pink,enlarging,bulbous,smooth,smooth,,white,partial,white,one,,brown,several,
edible,,,brown,bruises,none,free,close,broad,,,,smooth,smooth,white,,partial,,,,black,several,woods
poisonous,flat,fibrous,,no,,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,,white,,large,chocolate,several,woods
poisonous,convex,fibrous,gray,no,,free,crowded,narrow,,enlarging,bulbous,,smooth,white,,partial,,one,pendant,black,,
edible,flat,scaly,gray,,,free,,broad,pink,,bulbous,,smooth,pink,gray,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,,,none,,close,broad,,tapering,bulbous,,smooth,gray,gray,partial,,,pendant,black,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,white,,,,smooth,,pink,partial,,one,pendant,brown,several,woods
edible,convex,scaly,brown,,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,,,white,,,,solitary,woods
poisonous,convex,,,no,,free,close,broad,,enlarging,bulbous,silky,silky,buff,,,,one,,chocolate,several,grasses
edible,flat,fibrous,,bruises,none,,close,broad,purple,,bulbous,smooth,smooth,gray,,,,one,pendant,brown,,woods
poisonous,,fibrous,gray,,foul,,close,broad,pink,enlarging,,silky,,buff,,partial,,,large,chocolate,several,
,,scaly,,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,,white,partial,white,one,pendant,brown,,woods
,,fibrous,,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,,gray,partial,white,one,pendant,,solitary,
poisonous,flat,fibrous,gray,,foul,free,close,broad,pink,enlarging,,silky,silky,brown,,partial,white,,large,,,
,flat,,red,bruises,none,,close,broad,pink,,,smooth,smooth,pink,gray,,white,one,pendant,black,,
,convex,fibrous,yellow,no,foul,free,close,,gray,,,silky,silky,pink,brown,,white,one,large,chocolate,,paths
edible,,,red,,none,,close,broad,purple,tapering,,smooth,smooth,gray,gray,,white,one,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,,,close,broad,,tapering,,,smooth,white,,partial,,one,pendant,,several,woods
edible,flat,fibrous,red,,none,free,close,,,tapering,,,smooth,gray,gray,partial,,,pendant,black,several,woods
edible,,,red,bruises,none,,,,brown,tapering,bulbous,smooth,,white,,partial,white,one,,brown,several,woods
,flat,,red,bruises,,free,close,,brown,tapering,bulbous,,,,white,partial,white,,,black,,woods
edible,,,,bruises,,free,close,,brown,tapering,bulbous,smooth,,gray,,partial,white,,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,,white,tapering,,smooth,smooth,,gray,partial,white,one,,brown,several,woods
,flat,fibrous,,,none,,close,broad,pink,,,,smooth,,,partial,white,one,pendant,brown,,woods
,convex,fibrous,gray,no,foul,,close,broad,gray,enlarging,bulbous,,silky,,,,white,one,large,chocolate,,
,flat,,,bruises,,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,,,white,one,pendant,,solitary,woods
poisonous,,,,no,creosote,,close,narrow,,enlarging,,smooth,smooth,,white,,white,one,pendant,black,,woods
,flat,scaly,brown,bruises,none,,close,,,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,,several,woods
edible,flat,scaly,gray,bruises,none,,close,,white,,bulbous,smooth,,white,,partial,,one,pendant,black,several,woods
edible,convex,,,bruises,,,,broad,pink,,,smooth,,,gray,partial,,one,pendant,,,woods
,flat,scaly,,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,pink,pink,partial,,one,,,solitary,woods
edible,,fibrous,gray,bruises,none,free,close,,,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,,
edible,convex,,gray,bruises,,,close,broad,,tapering,,smooth,smooth,gray,gray,partial,white,one,pendant,brown,several,woods
,convex,fibrous,,no,creosote,free,close,narrow,gray,enlarging,bulbous,smooth,,white,white,partial,,one,pendant,black,scattered,woods
,convex,scaly,brown,bruises,,free,close,,brown,tapering,,smooth,,pink,pink,partial,white,one,pendant,,,woods
edible,flat,scaly,,bruises,none,free,close,,,tapering,,smooth,,white,,partial,,one,pendant,black,,
edible,flat,scaly,,bruises,none,,close,broad,white,tapering,bulbous,,smooth,,gray,partial,white,,pendant,black,,woods
poisonous,flat,fibrous,gray,,,,,,gray,enlarging,bulbous,silky,silky,,brown,partial,,one,large,chocolate,solitary,grasses
edible,,,gray,bruises,none,,close,,white,,,smooth,smooth,pink,pink,partial,,one,,brown,several,woods
edible,flat,scaly,red,bruises,none,free,,broad,,tapering,bulbous,,smooth,gray,gray,partial,white,one,pendant,black,solitary,woods
poisonous,convex,fibrous,gray,,,,close,broad,,enlarging,,,silky,pink,buff,,white,one,large,chocolate,solitary,
,flat,scaly,brown,bruises,,free,,broad,brown,tapering,,smooth,smooth,pink,,,white,,pendant,black,solitary,woods
poisonous,,fibrous,gray,,,free,,broad,chocolate,,bulbous,,,pink,buff,,white,one,,chocolate,several,
edible,,fibrous,red,bruises,none,free,,broad,white,tapering,bulbous,,smooth,white,pink,,white,one,pendant,,solitary,
,convex,scaly,,bruises,none,,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,,solitary,
edible,convex,scaly,,bruises,none,free,close,broad,,tapering,,smooth,smooth,,white,,white,,pendant,black,solitary,woods
edible,,scaly,red,bruises,none,free,close,broad,purple,tapering,,smooth,,white,gray,partial,,one,pendant,black,several,woods
poisonous,,,gray,,foul,free,close,,pink,enlarging,bulbous,silky,silky,buff,,,white,one,,chocolate,several,woods
poisonous,,smooth,gray,no,creosote,free,close,narrow,,enlarging,,smooth,,,white,partial,,one,,black,several,
,,,gray,,foul,,close,broad,pink,enlarging,bulbous,,silky,,brown,,white,one,large,chocolate,,grasses
,,,,no,foul,free,close,broad,pink,,bulbous,,silky,,,,white,,large,chocolate,several,paths
poisonous,flat,fibrous,,,,free,close,broad,,,,silky,silky,,buff,,white,,large,,,paths
,flat,fibrous,,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,,,white,one,,,several,woods
poisonous,convex,,gray,no,foul,,close,,gray,,bulbous,silky,silky,buff,brown,,white,one,large,chocolate,,woods
edible,flat,scaly,red,bruises,,free,,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,,black,several,woods
,flat,,brown,,none,free,close,broad,white,tapering,bulbous,,smooth,,,,,one,pendant,brown,several,woods
,,scaly,,bruises,none,free,close,,brown,,,smooth,smooth,,gray,partial,,one,pendant,,solitary,
,,,,no,foul,free,close,broad,pink,enlarging,bulbous,silky,,,,partial,white,,large,,solitary,woods
edible,flat,scaly,gray,bruises,none,,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,,pendant,black,,
poisonous,,fibrous,pink,,creosote,free,crowded,narrow,purple,enlarging,bulbous,smooth,smooth,white,,,white,one,,brown,,woods
edible,flat,fibrous,red,bruises,none,free,,broad,white,tapering,bulbous,,,white,white,partial,white,one,pendant,,solitary,woods
edible,flat,,,bruises,none,,close,,brown,tapering,bulbous,smooth,smooth,,pink,,,one,,black,,woods
edible,,scaly,brown,bruises,none,,close,broad,brown,tapering,,,,,gray,,white,,pendant,black,several,woods
edible,,,,bruises,none,free,,broad,,tapering,,smooth,smooth,white,,partial,white,one,,brown,,
poisonous,convex,,,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,,,brown,partial,white,one,,chocolate,solitary,grasses
poisonous,convex,fibrous,gray,no,foul,free,,broad,chocolate,enlarging,,silky,,pink,brown,partial,white,,large,chocolate,several,paths
,flat,fibrous,gray,bruises,,free,close,broad,,,bulbous,smooth,,,gray,partial,white,,pendant,black,,
edible,convex,fibrous,brown,bruises,,,,broad,purple,,,smooth,,,,partial,white,,pendant,,several,
poisonous,convex,,,,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,,,several,woods
,flat,fibrous,gray,,none,free,close,broad,,,bulbous,smooth,,pink,gray,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,,,creosote,,,narrow,gray,enlarging,bulbous,,,white,white,partial,white,,pendant,brown,scattered,woods
edible,flat,scaly,brown,bruises,none,,close,broad,brown,tapering,bulbous,smooth,smooth,,white,,,one,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,,white,one,pendant,black,solitary,
poisonous,,fibrous,gray,no,foul,,close,,,enlarging,bulbous,,,brown,brown,partial,,one,,chocolate,solitary,paths
edible,convex,,,bruises,none,free,close,,white,tapering,bulbous,,smooth,gray,,partial,,one,pendant,black,solitary,woods
poisonous,convex,,,,creosote,free,,narrow,purple,,bulbous,,,,,,white,one,,black,,woods
poisonous,convex,fibrous,gray,no,,free,close,broad,chocolate,,bulbous,silky,,buff,,partial,,one,,,several,
edible,flat,scaly,brown,bruises,,free,,,,tapering,,,smooth,white,,partial,white,one,pendant,brown,several,
,convex,fibrous,gray,no,foul,,close,broad,,enlarging,bulbous,silky,silky,brown,buff,partial,,one,,chocolate,several,woods
,flat,scaly,,,,,close,broad,pink,tapering,,,,pink,,partial,white,one,,,,
edible,flat,fibrous,gray,bruises,,free,close,broad,,tapering,bulbous,,smooth,,,,white,,pendant,,,woods
edible,flat,,gray,bruises,none,,close,,,tapering,,smooth,smooth,,pink,partial,white,one,pendant,,solitary,
edible,flat,scaly,brown,bruises,,free,close,broad,white,tapering,,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,woods
edible,,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,,pink,,white,one,pendant,,solitary,woods
edible,flat,scaly,gray,,none,free,close,,,tapering,bulbous,,smooth,gray,gray,partial,white,,pendant,black,solitary,woods
edible,,,red,bruises,,free,,,purple,tapering,,,smooth,,,partial,white,one,,,solitary,woods
edible,,scaly,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,black,solitary,
poisonous,convex,scaly,yellow,,foul,free,,broad,pink,enlarging,bulbous,,silky,pink,brown,,white,one,large,chocolate,solitary,grasses
edible,,fibrous,,bruises,none,,close,broad,purple,tapering,,smooth,,pink,pink,partial,white,one,,black,,
edible,flat,scaly,,bruises,none,,close,broad,purple,tapering,bulbous,,,gray,white,partial,,one,,brown,several,woods
poisonous,convex,fibrous,gray,no,,free,close,broad,,,bulbous,silky,silky,brown,buff,partial,white,,large,,solitary,grasses
,,fibrous,gray,no,foul,free,,broad,,,bulbous,silky,,,,partial,white,one,,chocolate,several,woods
,,fibrous,gray,no,,,close,,pink,enlarging,,silky,silky,buff,brown,partial,white,,,chocolate,,paths
edible,flat,scaly,red,bruises,none,free,,broad,purple,tapering,bulbous,smooth,smooth,gray,pink,partial,,,pendant,brown,solitary,woods
edible,flat,scaly,,bruises,none,,,,,tapering,bulbous,smooth,smooth,,pink,partial,white,,pendant,black,several,
poisonous,convex,,,,,,close,broad,pink,enlarging,,,silky,brown,,,white,one,large,chocolate,solitary,
poisonous,,fibrous,gray,,foul,free,,broad,pink,,,,silky,pink,buff,partial,white,one,large,,several,paths
poisonous,,scaly,,no,foul,free,close,broad,,enlarging,bulbous,,silky,,buff,,white,,large,chocolate,,paths
edible,flat,,,,,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,,partial,white,one,pendant,,,woods
poisonous,convex,fibrous,gray,no,creosote,free,crowded,,brown,enlarging,bulbous,,smooth,,white,,white,one,pendant,brown,,woods
,,fibrous,,bruises,none,,close,broad,brown,,bulbous,smooth,smooth,pink,pink,,white,one,pendant,brown,several,
poisonous,flat,fibrous,yellow,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,,chocolate,solitary,
,flat,scaly,,bruises,none,free,,broad,,,,,,,,partial,white,one,,brown,several,woods
edible,,,red,bruises,none,free,close,broad,,,bulbous,smooth,smooth,white,pink,partial,white,one,,black,solitary,woods
poisonous,convex,fibrous,gray,,,free,close,broad,,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,,solitary,
,convex,,brown,bruises,none,free,,,pink,,bulbous,smooth,,white,white,,white,one,pendant,,solitary,woods
poisonous,convex,smooth,white,no,creosote,free,close,,gray,enlarging,bulbous,smooth,smooth,,,,,one,pendant,brown,,woods
edible,flat,,gray,,none,free,,broad,,tapering,bulbous,,smooth,white,gray,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,red,bruises,none,,,broad,pink,tapering,,smooth,smooth,pink,pink,partial,white,one,,brown,,
edible,flat,scaly,gray,,none,free,close,broad,pink,,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,,,woods
,convex,,gray,,foul,free,close,,gray,enlarging,bulbous,silky,,,,,,one,,,several,woods
edible,flat,,,bruises,,free,close,,purple,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
,flat,,red,bruises,none,free,,broad,,,,smooth,smooth,white,,partial,,one,pendant,brown,solitary,woods
poisonous,convex,smooth,,,creosote,free,close,narrow,gray,,bulbous,,smooth,,white,partial,,one,pendant,,scattered,woods
,flat,fibrous,red,,none,free,,broad,purple,tapering,bulbous,smooth,smooth,white,,partial,,one,pendant,,several,woods
,,fibrous,gray,,none,,,,purple,,bulbous,,smooth,gray,pink,partial,white,one,pendant,black,solitary,
edible,flat,fibrous,gray,,,free,,,white,,bulbous,smooth,smooth,white,,partial,white,,pendant,,solitary,woods
edible,flat,fibrous,gray,bruises,,,close,broad,purple,tapering,bulbous,,smooth,gray,pink,partial,,one,pendant,brown,several,woods
,,fibrous,gray,,,free,close,broad,chocolate,enlarging,bulbous,silky,,buff,buff,,white,,,chocolate,,paths
edible,flat,scaly,brown,bruises,none,free,,broad,pink,,bulbous,smooth,smooth,pink,,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,gray,bruises,none,,close,broad,brown,tapering,bulbous,smooth,,white,gray,,white,one,pendant,black,several,
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,pink,pink,partial,white,one,pendant,,solitary,woods
poisonous,convex,smooth,,,creosote,free,,narrow,,,bulbous,smooth,,,,partial,,one,,black,scattered,
edible,,scaly,red,bruises,,,close,broad,brown,tapering,,smooth,,pink,,,white,,pendant,black,solitary,woods
edible,,scaly,gray,bruises,none,free,close,,,tapering,bulbous,smooth,smooth,,pink,partial,,one,pendant,,several,woods
edible,flat,scaly,red,bruises,none,free,,,brown,tapering,bulbous,smooth,,white,,partial,white,,pendant,black,solitary,woods
,convex,smooth,white,no,creosote,free,close,narrow,,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,woods
poisonous,convex,fibrous,,no,,,close,broad,,enlarging,bulbous,silky,silky,brown,,partial,,one,large,chocolate,several,paths
edible,flat,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,,partial,white,,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,,gray,enlarging,bulbous,silky,silky,pink,,partial,white,one,,chocolate,several,
,convex,fibrous,white,no,creosote,free,close,narrow,brown,,,smooth,smooth,,white,partial,,one,pendant,brown,,woods
edible,flat,,brown,bruises,,free,close,,white,,bulbous,,smooth,,,partial,white,one,,black,solitary,
edible,flat,,gray,,none,free,close,broad,pink,tapering,bulbous,,smooth,white,white,,white,one,pendant,brown,,woods
,flat,scaly,,bruises,,free,close,,brown,,,smooth,smooth,white,white,,,,pendant,,,
edible,flat,,gray,bruises,none,free,,broad,white,,bulbous,smooth,smooth,white,,partial,white,,pendant,brown,several,
poisonous,convex,fibrous,,no,creosote,,crowded,,pink,enlarging,bulbous,smooth,,white,,partial,white,,pendant,,several,
edible,flat,fibrous,red,bruises,none,free,close,broad,purple,,bulbous,,,,white,partial,,one,,brown,several,
