class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,,,,no,,,,,gray,,,silky,,,,,,one,large,chocolate,,grasses
,convex,smooth,,,,,,,,tapering,,smooth,fibrous,,,partial,,,pendant,chocolate,,urban
poisonous,,,,no,,free,,,chocolate,enlarging,,silky,silky,,,,,one,,chocolate,,
,,,,,foul,free,,,,tapering,bulbous,fibrous,,,,partial,white,one,pendant,,scattered,urban
,,fibrous,,no,foul,,close,,pink,enlarging,,silky,,,,partial,white,,large,,several,paths
poisonous,,scaly,,no,foul,,,broad,,enlarging,,,silky,,,partial,,,large,chocolate,solitary,
poisonous,,,,bruises,,,close,broad,,tapering,bulbous,,fibrous,white,white,,white,,pendant,chocolate,,urban
poisonous,flat,,,,,free,,,pink,,,,fibrous,,,,white,,pendant,chocolate,,
poisonous,,,white,bruises,foul,,close,broad,,,bulbous,fibrous,,,white,,,,,,scattered,urban
poisonous,,fibrous,yellow,no,foul,,close,broad,pink,,bulbous,,,brown,buff,,white,one,large,chocolate,solitary,woods
,,scaly,,no,,,,broad,,enlarging,bulbous,silky,silky,pink,buff,,white,,large,,,
poisonous,,,yellow,no,,free,,broad,,,,,,buff,brown,,white,one,,chocolate,,grasses
,flat,fibrous,,,,,,,chocolate,enlarging,,,,brown,,partial,,,,chocolate,several,
edible,,,white,no,,free,close,,purple,enlarging,missing,smooth,fibrous,white,white,partial,white,,,chocolate,,woods
edible,,,red,bruises,none,,close,,red,,missing,smooth,,white,,,,,evanescent,white,clustered,waste
,,scaly,,no,foul,,close,broad,pink,,bulbous,silky,silky,pink,,,,one,large,,several,grasses
poisonous,flat,,,,,free,close,broad,chocolate,,bulbous,silky,silky,brown,,partial,white,one,,,several,
,convex,,,,fishy,,,,buff,,,silky,,pink,,partial,white,one,,white,several,
poisonous,,,gray,,,free,,broad,chocolate,enlarging,,silky,silky,,,,white,,,chocolate,,
,,fibrous,,,,,,,,,bulbous,silky,,,,partial,white,,large,,solitary,paths
,,fibrous,,,,free,,broad,chocolate,,bulbous,silky,,,brown,,,,,,,
,,fibrous,yellow,,foul,,close,,,,,,,buff,pink,,white,,large,chocolate,solitary,
edible,flat,,red,bruises,none,free,,,brown,tapering,bulbous,smooth,,,,partial,white,,pendant,brown,solitary,
,,,yellow,,,,close,broad,,,bulbous,silky,silky,,,partial,white,,large,,solitary,grasses
poisonous,,,yellow,no,foul,,,broad,gray,enlarging,,,silky,brown,,partial,,,,chocolate,several,
,flat,,,no,,free,close,,,,,silky,,,,partial,white,,,,several,
,convex,scaly,yellow,,foul,,close,,chocolate,enlarging,bulbous,,,,pink,partial,white,one,,,solitary,grasses
poisonous,,fibrous,yellow,no,foul,,close,,gray,,,silky,,pink,,partial,white,one,large,,,
poisonous,knobbed,fibrous,yellow,,none,free,,narrow,white,enlarging,missing,,scaly,white,brown,partial,,,evanescent,,,woods
,flat,fibrous,,,foul,free,close,,,enlarging,bulbous,silky,silky,,,partial,,one,,chocolate,,grasses
edible,,,,,,free,crowded,,white,,bulbous,fibrous,,white,brown,partial,,,evanescent,,,leaves
poisonous,,fibrous,gray,,foul,,close,,chocolate,enlarging,bulbous,silky,silky,,brown,partial,white,,large,chocolate,several,
poisonous,,scaly,yellow,,foul,,,broad,,enlarging,bulbous,silky,,,pink,,,,,chocolate,,paths
,convex,scaly,,no,,free,,,gray,enlarging,bulbous,silky,,buff,,,,one,,,,
poisonous,,,,no,foul,free,close,,,,,silky,silky,pink,buff,,,one,,,several,paths
poisonous,,,yellow,,,free,,,,,bulbous,,,,,partial,white,one,large,chocolate,,
,flat,scaly,yellow,,,free,,,,enlarging,bulbous,,,pink,,partial,white,,,,,
,convex,fibrous,yellow,no,foul,free,close,,pink,,,silky,,,,partial,,one,,chocolate,,
,,fibrous,,no,,,,,pink,,bulbous,,,,brown,,,one,,,several,
,convex,,,no,foul,free,close,,,,bulbous,silky,,,buff,partial,white,,large,chocolate,,woods
poisonous,,,,bruises,,free,close,broad,white,,,smooth,smooth,white,,,white,,,,several,grasses
,knobbed,scaly,,bruises,none,,close,broad,red,,missing,smooth,smooth,,white,partial,white,two,,white,,
,,,,,,,close,broad,gray,enlarging,bulbous,silky,silky,buff,,partial,white,,large,,,paths
poisonous,convex,fibrous,,no,foul,free,close,broad,,enlarging,,,silky,pink,pink,partial,,one,,,,grasses
edible,knobbed,scaly,buff,bruises,,free,,,,,missing,smooth,smooth,,red,partial,white,two,,white,,
,flat,,,,,free,,,,,,silky,,brown,,,white,one,large,,,
poisonous,,smooth,,,,free,close,broad,pink,,bulbous,,,,white,partial,white,,pendant,chocolate,scattered,
,,scaly,brown,,,,close,,buff,tapering,missing,silky,silky,,white,,white,,,white,several,paths
,convex,scaly,brown,,,,close,narrow,buff,,missing,,silky,white,,partial,,one,evanescent,white,,
,,scaly,,no,,free,close,narrow,buff,,missing,,silky,,,partial,,,,white,several,
poisonous,flat,grooves,white,,,,crowded,narrow,,enlarging,bulbous,smooth,smooth,white,,partial,white,,,white,,
poisonous,convex,,,bruises,foul,free,close,broad,,,,,,,,partial,white,one,,chocolate,several,urban
edible,flat,,,,none,free,,,white,enlarging,bulbous,fibrous,,,,partial,white,,,white,,leaves
poisonous,,,gray,no,,,,broad,,enlarging,,,,,,,,one,,chocolate,solitary,
poisonous,,scaly,yellow,no,foul,,close,,gray,,,silky,silky,buff,,partial,,one,large,,,
,flat,,yellow,no,,free,,,,,bulbous,,silky,,pink,,,,large,chocolate,,paths
edible,,,,bruises,none,,close,,white,,missing,smooth,smooth,white,,partial,,two,,,clustered,
,convex,,,bruises,foul,,close,broad,,tapering,,fibrous,smooth,,white,,,one,pendant,,,
,,smooth,gray,,foul,,,broad,chocolate,tapering,bulbous,,fibrous,,white,,white,,pendant,chocolate,,grasses
poisonous,convex,scaly,,,,free,,,buff,,missing,silky,,,pink,,,one,,,,paths
edible,knobbed,,,,none,free,crowded,narrow,,enlarging,,smooth,fibrous,white,,partial,,one,,,several,
poisonous,,,,,foul,free,,,,tapering,,smooth,fibrous,white,white,,white,,pendant,,scattered,
poisonous,,smooth,,,,free,,broad,,,bulbous,,,white,,,white,,pendant,chocolate,,
,flat,,buff,,,free,close,,,,,,fibrous,,white,,,,,chocolate,,urban
poisonous,,smooth,buff,bruises,foul,,close,,pink,tapering,bulbous,smooth,,white,,,white,,,,,grasses
edible,,,cinnamon,,,free,crowded,narrow,white,,bulbous,,smooth,white,,partial,,one,,,,
poisonous,convex,,,,,free,close,broad,gray,enlarging,,silky,,,,,,,,chocolate,several,
poisonous,,smooth,white,,foul,,close,,chocolate,,bulbous,fibrous,,white,,partial,white,one,pendant,,,
poisonous,flat,smooth,gray,,foul,free,close,,white,tapering,,,,white,white,partial,white,,,,,
,,,white,bruises,none,,,narrow,white,enlarging,bulbous,smooth,,white,,,,,pendant,white,,leaves
,,,,,foul,free,close,,,tapering,,,,white,,,,,,,,
poisonous,,grooves,,bruises,,,,narrow,white,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,,
poisonous,,smooth,buff,,,free,,,,,,,smooth,white,,partial,white,,pendant,,several,
poisonous,flat,smooth,white,bruises,,free,close,,chocolate,tapering,bulbous,fibrous,,,white,partial,white,,pendant,chocolate,scattered,urban
poisonous,,fibrous,yellow,no,,,,narrow,,enlarging,,,,,yellow,partial,white,,evanescent,white,,woods
,,scaly,brown,,spicy,,close,narrow,,tapering,missing,smooth,smooth,,pink,partial,,one,evanescent,white,several,
,convex,scaly,,,fishy,,close,narrow,buff,tapering,,,smooth,,,partial,,,,,,
,knobbed,smooth,,,,,,broad,,,,,,red,white,partial,white,,,,,
,knobbed,,,,,free,close,,white,enlarging,,,,,red,,,two,,,clustered,waste
poisonous,,smooth,white,bruises,,,,broad,,,bulbous,smooth,,,,partial,white,one,pendant,chocolate,several,
poisonous,flat,,buff,,,,close,,white,enlarging,bulbous,smooth,,white,white,partial,,,,green,,meadows
poisonous,,scaly,yellow,no,,free,,,pink,enlarging,,silky,silky,,,partial,,one,large,chocolate,,paths
,,,,no,foul,,close,,,enlarging,bulbous,silky,,pink,brown,partial,,,large,chocolate,solitary,grasses
,,smooth,buff,bruises,none,free,,broad,green,enlarging,,smooth,smooth,,,,,,pendant,green,several,grasses
poisonous,convex,,brown,,,free,,narrow,,,missing,,smooth,,,partial,,one,,,several,
poisonous,convex,scaly,,no,fishy,,close,narrow,buff,,missing,silky,silky,pink,,partial,,,evanescent,white,several,
poisonous,,fibrous,,,,free,,,,enlarging,,silky,silky,buff,buff,partial,,one,,chocolate,solitary,
edible,convex,smooth,red,bruises,,free,close,broad,red,,,smooth,,,white,partial,,two,,white,,waste
,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,,silky,silky,,,,,one,evanescent,,several,leaves
,,,,,foul,free,,broad,gray,enlarging,bulbous,,,pink,buff,partial,,one,,,solitary,grasses
,,,brown,no,fishy,,,,buff,tapering,,,,,white,partial,,one,,,several,
edible,flat,,,no,none,free,,,white,,bulbous,smooth,,,,,white,,evanescent,white,,
,convex,scaly,brown,,,free,,,,tapering,,smooth,silky,white,,,,one,evanescent,,,paths
edible,,,,bruises,,,,,red,,missing,smooth,,red,,partial,,two,,,,waste
,flat,,,bruises,,,,broad,white,enlarging,,,smooth,,,partial,white,two,evanescent,,,
,flat,scaly,,no,foul,,,,,enlarging,bulbous,,,,buff,partial,,one,large,,,paths
poisonous,flat,,buff,,none,,close,broad,,,,,smooth,white,,partial,white,,,green,several,
,,,brown,no,,free,close,narrow,,enlarging,missing,,scaly,,,,white,,,,,
,,,,no,fishy,,,narrow,buff,tapering,missing,,,white,,,,one,evanescent,,several,
poisonous,convex,,,bruises,,free,close,broad,white,,,smooth,smooth,white,,partial,white,one,pendant,chocolate,scattered,
poisonous,convex,smooth,buff,bruises,foul,,,,,tapering,,fibrous,,white,white,,,one,pendant,chocolate,several,grasses
,flat,scaly,yellow,,foul,free,close,,chocolate,enlarging,bulbous,,silky,pink,brown,partial,,one,,chocolate,,
,,,,bruises,foul,,,,white,,,smooth,,white,,,,one,,chocolate,,grasses
,,scaly,,,,free,close,narrow,buff,,,,,,,partial,white,one,evanescent,white,,leaves
,convex,smooth,,,,,,,pink,tapering,,,smooth,white,white,,,one,,,,grasses
,,fibrous,brown,no,none,free,close,,white,enlarging,,,scaly,white,yellow,,white,,evanescent,,several,woods
edible,convex,scaly,red,,,,,,,,,,,white,white,,white,,evanescent,,,waste
poisonous,,,buff,bruises,foul,free,,,white,,,,,white,white,,white,one,,chocolate,,grasses
,,smooth,white,bruises,foul,free,,broad,pink,,bulbous,,smooth,,white,partial,,,,chocolate,,grasses
edible,,,,,,free,,,white,enlarging,,,,red,,partial,white,two,,white,,
poisonous,convex,fibrous,,no,,,,,,enlarging,,,silky,brown,pink,,,,,,solitary,
poisonous,convex,,,,,free,,,white,enlarging,missing,,,,,partial,,,evanescent,,,
edible,convex,,brown,bruises,,free,,broad,,enlarging,missing,smooth,smooth,,,,,,,white,clustered,
,convex,,,no,,free,,,pink,enlarging,bulbous,silky,,pink,,,white,one,large,,solitary,grasses
poisonous,flat,smooth,,,foul,,,,chocolate,,bulbous,fibrous,smooth,white,,,,,pendant,,,
,flat,,,bruises,foul,,,broad,,tapering,bulbous,fibrous,smooth,,,,,,pendant,chocolate,scattered,
,,,,no,foul,,,broad,,,bulbous,,silky,,,partial,white,,large,,,grasses
poisonous,,scaly,,,foul,,close,,,,bulbous,silky,silky,pink,,,,,,chocolate,several,
,convex,smooth,pink,,,,close,,,,,smooth,smooth,,,,,two,evanescent,white,,waste
,flat,smooth,pink,bruises,,free,,broad,,enlarging,,,,,red,partial,,,,,clustered,
,,scaly,white,,none,free,,,,,,,smooth,white,white,partial,white,two,pendant,,several,grasses
edible,convex,,,no,,,crowded,narrow,,,,fibrous,fibrous,,,partial,white,,,white,,
edible,flat,smooth,brown,,none,,,broad,,,,,smooth,,white,partial,white,two,,white,,waste
,,,buff,bruises,,,,broad,,tapering,,,,white,white,partial,white,one,pendant,,,
,,,gray,bruises,,free,close,,,,,fibrous,smooth,,,partial,white,one,pendant,chocolate,,
,,,,no,,free,close,broad,,enlarging,,,silky,buff,,,,one,,chocolate,solitary,woods
poisonous,convex,,buff,,,,,broad,white,,bulbous,,smooth,,white,,,one,pendant,,several,
,,,white,,foul,free,close,broad,,tapering,,,smooth,white,white,partial,,one,pendant,,scattered,
edible,flat,,cinnamon,no,,,crowded,,white,enlarging,bulbous,,fibrous,,brown,,,,,white,,leaves
poisonous,convex,scaly,red,,fishy,,,narrow,,tapering,missing,,,,,,,,evanescent,,,woods
,,fibrous,,,,,close,,chocolate,,bulbous,silky,,brown,pink,,white,one,,chocolate,solitary,woods
edible,convex,scaly,,no,,free,,,,,,smooth,fibrous,,,partial,white,one,flaring,chocolate,several,
,,scaly,,no,,,,,,enlarging,bulbous,,silky,,pink,partial,white,one,,chocolate,several,paths
,,scaly,pink,bruises,,free,,,,,bulbous,smooth,,white,white,partial,white,,pendant,green,several,grasses
poisonous,,smooth,,,foul,,close,broad,,,,fibrous,,white,white,,white,one,,chocolate,,urban
poisonous,convex,,brown,,spicy,free,close,narrow,buff,,missing,smooth,,,white,,,,,white,several,
edible,knobbed,smooth,pink,,none,,close,broad,,,,smooth,smooth,red,white,,,,evanescent,white,clustered,
poisonous,convex,,,,foul,free,,,,tapering,,,,,pink,,,one,,,,leaves
,convex,scaly,gray,,foul,,,,,,bulbous,,silky,,buff,partial,white,one,,,several,paths
,,smooth,buff,,foul,,close,,chocolate,,,fibrous,fibrous,,,partial,,one,,,,urban
edible,,scaly,pink,bruises,none,free,,,,enlarging,missing,,,,,partial,white,,evanescent,,clustered,waste
poisonous,convex,,,,foul,,close,,chocolate,,,silky,,pink,buff,partial,,one,large,,several,paths
,flat,,gray,,foul,free,,broad,,enlarging,bulbous,,,brown,,partial,,,large,,several,
,flat,,gray,,,,close,,gray,,bulbous,silky,silky,brown,pink,partial,white,one,,chocolate,solitary,
,convex,,,bruises,,,close,broad,pink,tapering,,,fibrous,,white,,white,one,pendant,chocolate,scattered,grasses
,,,brown,no,foul,,,,buff,,missing,smooth,,,white,partial,white,one,,,several,paths
,,,,no,foul,free,,,pink,enlarging,,,,pink,,partial,,one,large,,,woods
poisonous,flat,fibrous,,no,foul,free,close,,chocolate,,bulbous,,silky,,,,,,,chocolate,,
poisonous,,,,,none,,close,,,enlarging,missing,silky,,white,,partial,white,,,,several,woods
,,,buff,,,free,close,broad,,enlarging,,smooth,,white,,,white,two,evanescent,,clustered,waste
,flat,,,no,,,close,,,enlarging,bulbous,silky,silky,pink,brown,partial,,,,,several,
poisonous,,,,no,,free,close,,,,,,smooth,,,,,,evanescent,,,
poisonous,,,gray,bruises,foul,free,,broad,chocolate,,,fibrous,,,white,,,one,pendant,chocolate,scattered,urban
edible,flat,,brown,,none,free,close,,red,enlarging,missing,smooth,,white,red,,,,,,,
poisonous,,,gray,,,free,,,gray,,bulbous,,,pink,pink,partial,,,,chocolate,,paths
poisonous,convex,scaly,,no,fishy,,close,,buff,tapering,,,smooth,,pink,partial,white,,evanescent,white,several,woods
,,smooth,,,,free,,broad,,tapering,,,,white,white,partial,white,one,pendant,,,
,,smooth,gray,bruises,foul,,,broad,,tapering,bulbous,,smooth,white,,,white,one,,,several,
,flat,scaly,pink,bruises,none,free,close,,,,,smooth,smooth,,white,,,,,,,
,knobbed,,,bruises,none,free,close,,white,enlarging,missing,,smooth,red,white,,,,evanescent,,clustered,
poisonous,,,,,,,,,,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,,,urban
,convex,,,no,,,close,narrow,,,,,smooth,,pink,partial,white,one,evanescent,white,,woods
,,scaly,brown,,,,close,broad,white,,,smooth,smooth,,,partial,white,,evanescent,white,,
poisonous,,,yellow,no,foul,,,,,enlarging,bulbous,,,,,partial,,,large,chocolate,,
edible,,,pink,bruises,none,,close,,,enlarging,,,,,red,partial,,,,,clustered,waste
poisonous,,smooth,gray,,,free,,broad,,tapering,bulbous,,fibrous,,,partial,,,pendant,chocolate,,urban
edible,convex,,,,,,,broad,,,,smooth,,,,,white,two,,,,
poisonous,,,brown,,none,free,close,narrow,white,enlarging,,,,white,,,white,,evanescent,white,,
,,,,bruises,foul,,,,chocolate,,,,fibrous,white,white,partial,,one,pendant,chocolate,,
poisonous,convex,scaly,,no,foul,,close,narrow,,,missing,silky,,,white,,white,one,,,several,paths
poisonous,convex,,,,foul,free,close,narrow,buff,,,,silky,white,,partial,white,,,,,
,convex,smooth,,bruises,,free,close,,white,tapering,bulbous,smooth,,,,,,,pendant,chocolate,,
,convex,,,,foul,,close,,buff,,,smooth,,,pink,,,,evanescent,,several,
,,,pink,bruises,none,,close,broad,,enlarging,,smooth,,,red,partial,white,,evanescent,,,
edible,,fibrous,cinnamon,no,none,free,crowded,,white,enlarging,,,,,brown,partial,white,,evanescent,,several,
,,scaly,yellow,,,,,broad,,,,,,buff,,,,,large,,several,
,convex,,brown,,,,close,broad,,enlarging,missing,smooth,,,,partial,,,,,clustered,
,,,gray,,,,,broad,pink,enlarging,,silky,,buff,,,,,large,chocolate,,paths
poisonous,,,,no,,free,,broad,,enlarging,,silky,silky,,,partial,,one,large,,,woods
,flat,,,bruises,foul,free,,,white,,bulbous,,fibrous,,white,,white,,,,several,
,,scaly,white,,none,free,,narrow,white,,,,smooth,white,,,,,pendant,,,leaves
,knobbed,fibrous,,,none,free,crowded,narrow,white,,bulbous,,,,,,,,,,,leaves
,knobbed,,yellow,no,none,,,,white,enlarging,missing,silky,scaly,white,,partial,white,,evanescent,,,woods
poisonous,,,white,bruises,foul,,close,broad,,tapering,bulbous,,,,white,partial,,one,,,scattered,grasses
,,scaly,yellow,no,none,free,,,,,missing,silky,scaly,,,partial,,,evanescent,white,,woods
poisonous,flat,,,,,free,close,,,enlarging,bulbous,,,,,partial,white,,,chocolate,,woods
edible,knobbed,smooth,,,none,free,close,broad,,enlarging,,,,,,partial,,two,,,,
poisonous,flat,,,no,foul,,,,,,bulbous,,,,pink,partial,,one,large,chocolate,several,paths
,,scaly,,,,,close,narrow,,,,smooth,smooth,white,,partial,white,one,evanescent,,several,
poisonous,,scaly,yellow,,foul,,,,chocolate,enlarging,,,,,buff,partial,,one,large,,,woods
poisonous,convex,,yellow,,,free,,broad,,,bulbous,silky,silky,pink,pink,partial,,one,large,chocolate,several,
,,scaly,white,,,free,,,white,,bulbous,,smooth,,white,partial,white,,pendant,green,,
,,,,,foul,,close,,gray,enlarging,,,silky,,buff,partial,,,,,solitary,
,convex,smooth,white,,,free,,broad,pink,,bulbous,smooth,fibrous,white,,,,,pendant,chocolate,,
poisonous,convex,smooth,buff,,foul,free,close,broad,white,tapering,bulbous,smooth,,white,,,white,,pendant,chocolate,several,grasses
,,scaly,buff,bruises,none,free,,,white,enlarging,,smooth,,,,,,,,,clustered,
poisonous,,scaly,,,foul,free,close,,,,,silky,silky,,,partial,white,one,,,,
,convex,smooth,buff,bruises,,free,close,,pink,tapering,bulbous,,,white,,partial,,one,,chocolate,,grasses
,bell,scaly,,,,free,close,broad,white,,,,,,white,,,,,,,meadows
poisonous,,smooth,,,,free,close,broad,white,,,smooth,,white,,,white,,,,several,grasses
edible,knobbed,smooth,,,,free,close,,,,,,,white,,,white,two,,white,clustered,
poisonous,,,,,foul,,close,broad,,,bulbous,,,,white,,white,one,pendant,,scattered,urban
poisonous,,fibrous,,no,none,,close,,white,,missing,silky,scaly,white,yellow,,white,,evanescent,white,,woods
poisonous,,,,,foul,free,close,broad,,tapering,bulbous,smooth,,,white,partial,white,,pendant,,several,
,,,yellow,no,,free,,broad,,,,,,pink,brown,partial,white,,,chocolate,,woods
poisonous,knobbed,scaly,,no,,,close,,,enlarging,missing,silky,,white,yellow,partial,,one,evanescent,,several,
,flat,smooth,,bruises,foul,free,close,,,tapering,bulbous,smooth,fibrous,,,,white,,pendant,,scattered,urban
,flat,smooth,,bruises,none,free,,broad,,,,,,white,,partial,,,,,,
poisonous,convex,,,,,free,close,narrow,buff,,,,,pink,pink,partial,,,,,several,
,convex,scaly,,no,,,,narrow,buff,,missing,,,,,partial,,one,evanescent,white,,
,convex,scaly,brown,,fishy,free,close,,,tapering,,,smooth,white,white,,white,one,evanescent,white,several,leaves
,,smooth,,bruises,,,close,,chocolate,,bulbous,,,white,white,partial,,one,pendant,chocolate,several,
,knobbed,smooth,,,none,free,,broad,red,enlarging,missing,,,,red,,white,two,,white,,
poisonous,flat,scaly,gray,,foul,free,,broad,pink,enlarging,,silky,silky,brown,,,,,,,solitary,grasses
edible,,,,,,,,broad,red,enlarging,,smooth,,white,red,partial,white,,evanescent,white,clustered,waste
,flat,smooth,,bruises,foul,,,,,,,fibrous,,,,,white,,pendant,chocolate,,urban
,,fibrous,brown,,,free,,,,,,,,white,brown,partial,,,evanescent,,,leaves
poisonous,,,brown,no,,,,narrow,buff,tapering,missing,,,,,partial,,,,white,,leaves
,,,white,bruises,foul,free,close,,chocolate,tapering,bulbous,fibrous,,,,partial,,,,chocolate,,
,,,gray,bruises,foul,free,,,chocolate,,bulbous,,,white,,,,one,,chocolate,,urban
poisonous,knobbed,scaly,,,none,,,,,enlarging,missing,,scaly,white,,,,one,,white,several,woods
poisonous,,smooth,white,bruises,none,free,close,broad,,,bulbous,,smooth,,white,,,two,pendant,green,,meadows
poisonous,flat,fibrous,yellow,no,,,close,broad,,,,silky,silky,,,partial,,,,chocolate,,paths
edible,knobbed,,pink,,none,,,broad,white,,,smooth,smooth,,,,,,,white,,
poisonous,flat,scaly,white,,,,,narrow,,enlarging,bulbous,,smooth,white,,partial,,,,white,,leaves
poisonous,,smooth,,,,free,,broad,,tapering,,fibrous,smooth,,,,,one,pendant,chocolate,,
edible,flat,scaly,,no,,,,,,enlarging,,,fibrous,,white,partial,white,,,,,woods
edible,,scaly,green,no,none,,close,narrow,white,enlarging,,,,,,partial,,,flaring,chocolate,several,woods
,convex,smooth,buff,,,,,broad,white,,,,smooth,,red,partial,,two,,white,,waste
,flat,,gray,bruises,foul,free,close,broad,chocolate,,bulbous,smooth,smooth,,white,,,,,,,
,,scaly,,,fishy,,,,buff,,missing,smooth,silky,,white,partial,,,evanescent,white,,
,flat,,,no,foul,,close,,,,bulbous,,,brown,,partial,white,,,,,paths
,flat,smooth,gray,bruises,,,close,,,tapering,bulbous,,smooth,,white,partial,white,,,chocolate,scattered,
poisonous,flat,smooth,buff,,foul,free,,broad,chocolate,tapering,bulbous,,,,white,,,,pendant,,,grasses
,flat,,,,,,close,,,,,smooth,,red,white,partial,,two,evanescent,white,,
,convex,scaly,,no,,,close,narrow,,,missing,silky,silky,,,,white,,,,several,
poisonous,,fibrous,,no,foul,free,,broad,,enlarging,,silky,,,,,white,,large,,,
,,,,,foul,free,,,,enlarging,,,,buff,,,,one,large,,,woods
,,smooth,brown,,none,,close,,red,enlarging,missing,,smooth,,,,,two,,white,clustered,
poisonous,,smooth,,,,,close,broad,pink,,bulbous,,,white,white,,,,,,,
,convex,,,no,spicy,,close,narrow,,tapering,,,smooth,,white,,white,one,,,,leaves
,,smooth,,,,,,,pink,,bulbous,smooth,,,,,,one,,,,grasses
edible,,,,,,free,,,,enlarging,bulbous,smooth,,,brown,partial,white,one,,white,,
poisonous,flat,smooth,gray,,foul,,close,,,tapering,bulbous,fibrous,smooth,,white,partial,white,one,,chocolate,several,grasses
poisonous,,fibrous,,,,free,close,broad,,enlarging,bulbous,silky,silky,,pink,,white,one,,,,
edible,,scaly,,no,none,,close,,white,,,,fibrous,,,,white,,,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,foul,,,broad,gray,enlarging,bulbous,silky,,pink,buff,,,one,large,chocolate,several,
poisonous,convex,,,,foul,free,,narrow,buff,tapering,,,,,,partial,white,,,,,
poisonous,convex,scaly,brown,no,spicy,,,narrow,buff,tapering,missing,smooth,,white,,partial,white,one,,,,
edible,,,red,bruises,none,,close,,,enlarging,,smooth,smooth,,,,white,,evanescent,,clustered,waste
,convex,,gray,bruises,foul,free,,broad,white,tapering,,smooth,,,white,,,one,pendant,,several,
edible,knobbed,scaly,,bruises,none,free,,broad,,enlarging,,,,white,,,white,,evanescent,white,,waste
edible,flat,scaly,,bruises,,free,close,broad,red,enlarging,missing,smooth,,white,,partial,white,,,white,clustered,
,,scaly,brown,,foul,free,close,narrow,buff,tapering,missing,,,pink,pink,partial,white,one,,,,
poisonous,bell,,brown,,,free,,,white,,missing,,,white,,partial,,one,evanescent,white,several,
,,scaly,brown,,,,close,,buff,,missing,smooth,,,pink,partial,white,,evanescent,white,,
,flat,,buff,,none,free,close,broad,,,missing,,smooth,white,,,white,,evanescent,,,waste
,convex,,white,,foul,free,,,,,,fibrous,smooth,,,,white,,pendant,,several,grasses
poisonous,,scaly,yellow,no,,free,,broad,,,,,,pink,buff,partial,,,,chocolate,,grasses
,flat,scaly,,bruises,,,,broad,white,enlarging,missing,,,white,white,,,,,white,,
poisonous,bell,,,bruises,none,,,broad,gray,,bulbous,smooth,smooth,white,,partial,,,pendant,,several,
edible,,,brown,,,free,crowded,,white,enlarging,,smooth,fibrous,,brown,,white,one,evanescent,,several,
,,scaly,,,foul,,,,,enlarging,bulbous,silky,,,pink,,,,large,,,paths
poisonous,,,,bruises,,free,,,chocolate,tapering,,fibrous,smooth,,white,partial,,one,,chocolate,scattered,grasses
,convex,,,no,spicy,free,,,,tapering,missing,,,white,pink,partial,,one,,white,several,leaves
poisonous,convex,,,bruises,,,close,,,tapering,,smooth,,white,white,,white,one,,chocolate,,urban
poisonous,,,gray,,,free,close,broad,white,tapering,,,,,white,,white,,pendant,,scattered,urban
poisonous,,,,no,,free,,narrow,,,,silky,,,,,white,one,,,several,paths
edible,flat,scaly,,no,none,free,close,narrow,pink,,,,,white,white,,,one,flaring,chocolate,,
poisonous,convex,scaly,brown,,spicy,,close,,buff,,missing,,smooth,,white,,,one,,,,
,,fibrous,,,foul,,,,,enlarging,bulbous,silky,,brown,buff,partial,white,one,large,,several,grasses
,,,red,,fishy,free,close,narrow,buff,,missing,,,,pink,,white,,,,,
,convex,,white,,,,close,,white,tapering,bulbous,,,,white,partial,,one,,chocolate,several,grasses
,flat,,,no,,,close,,,enlarging,bulbous,,,brown,,,,one,,chocolate,,
,,smooth,,bruises,foul,free,,,chocolate,,,,,white,,,white,one,,,scattered,urban
poisonous,,,yellow,,none,,close,,white,enlarging,,,scaly,,,,,one,,,,
poisonous,,,,bruises,foul,free,,,,,,,,,white,partial,white,one,,chocolate,several,urban
poisonous,,smooth,gray,bruises,foul,free,,broad,chocolate,tapering,,fibrous,fibrous,,white,partial,,,,,,urban
,convex,,cinnamon,no,none,free,,,,enlarging,,fibrous,smooth,,,partial,white,,,,,
,,smooth,white,bruises,foul,free,close,,chocolate,,bulbous,smooth,,white,white,partial,,,,,several,
,,,brown,no,spicy,free,,,,,,,,white,,,white,,,white,,
,flat,,pink,,none,free,,broad,green,,,,smooth,white,white,,white,,pendant,green,,
,,,,,,,,,,,bulbous,silky,,,buff,partial,,,,,solitary,
edible,convex,,pink,bruises,,,close,broad,red,,,smooth,smooth,,,partial,white,two,,,,waste
,,,,bruises,,,close,broad,green,,bulbous,,,,,partial,,two,pendant,green,several,
,convex,fibrous,,no,,free,,,white,enlarging,,,,white,,,white,one,evanescent,white,several,
,,,,,foul,,close,,,enlarging,,,,pink,,partial,white,,,,,paths
edible,,fibrous,,no,,free,,narrow,,enlarging,bulbous,,,white,,,,one,,white,several,
,,,,no,,,,,,,bulbous,,smooth,white,,partial,,,evanescent,white,,
