class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,,bulbous,silky,silky,,brown,partial,,one,large,chocolate,solitary,woods
poisonous,flat,fibrous,gray,no,foul,free,close,,,enlarging,bulbous,,silky,buff,pink,partial,,one,large,chocolate,,paths
,convex,,pink,bruises,none,free,close,broad,red,enlarging,missing,smooth,smooth,white,white,partial,,two,evanescent,,clustered,waste
,flat,fibrous,yellow,no,foul,free,close,broad,,enlarging,bulbous,,,,pink,partial,white,,large,chocolate,several,
poisonous,convex,smooth,pink,,creosote,free,,narrow,,,bulbous,smooth,smooth,white,white,,white,one,,black,,woods
poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,,,large,chocolate,solitary,grasses
poisonous,flat,fibrous,gray,,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,
,convex,,yellow,no,foul,free,close,broad,pink,,bulbous,,,,,partial,white,,large,chocolate,solitary,grasses
,flat,,,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,,pink,partial,white,,pendant,brown,,
poisonous,convex,scaly,yellow,,foul,free,close,broad,gray,enlarging,,silky,silky,buff,brown,partial,white,one,large,chocolate,,woods
,,fibrous,yellow,,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,grasses
poisonous,flat,scaly,gray,no,foul,free,close,,chocolate,,bulbous,silky,silky,brown,,partial,,one,large,chocolate,several,grasses
poisonous,flat,,yellow,no,foul,free,close,broad,pink,enlarging,,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,
edible,flat,scaly,brown,,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,,partial,white,one,pendant,brown,several,
poisonous,,,,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,,,partial,white,one,large,chocolate,,paths
poisonous,flat,,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,,pink,buff,partial,white,one,large,chocolate,several,paths
poisonous,convex,,yellow,no,foul,free,close,broad,chocolate,,bulbous,silky,silky,,brown,,white,one,large,chocolate,several,paths
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,,pink,brown,partial,white,,large,chocolate,solitary,woods
poisonous,flat,,,,foul,,close,,chocolate,enlarging,bulbous,silky,silky,,pink,partial,white,,large,chocolate,solitary,woods
poisonous,flat,scaly,gray,no,foul,free,close,,chocolate,enlarging,bulbous,silky,silky,pink,pink,partial,,,large,chocolate,,grasses
poisonous,flat,fibrous,,no,foul,free,,broad,chocolate,,bulbous,silky,,buff,pink,partial,white,,large,chocolate,several,grasses
poisonous,convex,scaly,yellow,,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,,brown,partial,white,,large,chocolate,solitary,grasses
,flat,scaly,gray,no,foul,free,close,broad,,enlarging,bulbous,,,,brown,partial,,one,large,,solitary,paths
poisonous,convex,scaly,yellow,no,foul,free,,broad,gray,enlarging,,silky,silky,brown,brown,partial,white,,large,chocolate,solitary,grasses
,,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,white,white,,white,one,pendant,brown,,woods
poisonous,convex,smooth,gray,bruises,foul,free,close,,chocolate,,bulbous,fibrous,smooth,white,white,partial,white,,,chocolate,scattered,grasses
poisonous,convex,,brown,no,foul,free,,narrow,buff,tapering,,smooth,silky,pink,white,,white,one,,white,,
poisonous,flat,,gray,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,fibrous,white,white,partial,white,one,pendant,chocolate,,grasses
poisonous,flat,,gray,no,foul,free,close,broad,gray,enlarging,bulbous,,silky,buff,,partial,white,one,large,chocolate,,
poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,,one,large,,several,grasses
poisonous,,scaly,gray,no,foul,,,broad,pink,enlarging,bulbous,,silky,,pink,,white,,large,chocolate,,woods
edible,flat,scaly,red,bruises,none,free,,broad,red,enlarging,missing,smooth,smooth,white,red,partial,white,two,evanescent,white,clustered,waste
poisonous,,scaly,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,,,brown,partial,white,,large,chocolate,several,paths
poisonous,convex,fibrous,yellow,,,free,close,broad,chocolate,enlarging,bulbous,,silky,brown,brown,partial,white,one,large,chocolate,several,grasses
poisonous,flat,fibrous,,no,foul,free,close,,gray,,bulbous,silky,silky,buff,buff,partial,white,one,,chocolate,solitary,
poisonous,convex,scaly,,no,foul,,close,broad,pink,,bulbous,,silky,pink,buff,partial,white,one,large,chocolate,solitary,woods
poisonous,,,,no,foul,free,close,broad,,enlarging,,silky,,brown,buff,partial,white,one,,,solitary,grasses
,flat,scaly,brown,bruises,none,free,close,broad,,enlarging,missing,smooth,,,red,partial,white,two,evanescent,white,clustered,waste
poisonous,,scaly,gray,,foul,free,close,,pink,enlarging,,silky,silky,pink,brown,partial,white,one,large,chocolate,,grasses
poisonous,knobbed,fibrous,brown,no,none,free,,narrow,white,enlarging,,silky,scaly,white,brown,,white,one,evanescent,,several,woods
poisonous,flat,fibrous,gray,no,foul,free,close,broad,gray,,bulbous,,silky,buff,pink,partial,white,one,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,foul,free,,broad,,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,paths
poisonous,convex,scaly,brown,no,spicy,free,,narrow,buff,tapering,missing,smooth,silky,white,,,white,one,evanescent,white,several,paths
poisonous,flat,fibrous,gray,no,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,,white,one,large,chocolate,several,
poisonous,,,gray,no,foul,,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,,chocolate,solitary,paths
poisonous,flat,smooth,white,bruises,foul,,,broad,,tapering,bulbous,,fibrous,white,white,,white,one,pendant,chocolate,several,
poisonous,,,yellow,,foul,free,close,,gray,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,,chocolate,several,woods
poisonous,convex,scaly,,,foul,free,close,broad,,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,,solitary,grasses
poisonous,,,yellow,no,foul,free,,,,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,,chocolate,,
edible,convex,,red,bruises,none,free,close,broad,white,,missing,smooth,,red,red,partial,white,,evanescent,white,,waste
poisonous,,scaly,yellow,,foul,free,close,broad,gray,,,silky,silky,brown,pink,partial,,one,large,,several,woods
poisonous,,fibrous,yellow,no,,free,close,narrow,,enlarging,missing,silky,scaly,white,brown,partial,,one,evanescent,white,several,woods
poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,,silky,,brown,partial,white,,large,chocolate,several,woods
poisonous,convex,smooth,gray,bruises,foul,free,close,broad,pink,,bulbous,fibrous,,,white,partial,,one,pendant,,scattered,
poisonous,flat,scaly,yellow,no,foul,free,close,broad,,enlarging,,,silky,pink,,partial,white,one,,,several,woods
poisonous,flat,fibrous,yellow,no,,,,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,,several,grasses
edible,,scaly,red,,none,,close,,,enlarging,missing,smooth,smooth,,,partial,white,two,evanescent,white,clustered,waste
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,,,chocolate,several,paths
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,pink,,,white,one,large,chocolate,several,paths
,knobbed,scaly,brown,no,none,free,,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,partial,white,one,,white,several,leaves
,convex,,,no,creosote,free,close,narrow,,enlarging,bulbous,smooth,smooth,,white,partial,white,one,,brown,,woods
poisonous,convex,fibrous,,no,,free,close,broad,gray,enlarging,bulbous,,silky,buff,brown,partial,white,one,large,,solitary,grasses
poisonous,,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,,one,large,,several,paths
poisonous,convex,fibrous,,,foul,free,close,broad,gray,enlarging,,silky,silky,buff,brown,,white,one,large,chocolate,,woods
poisonous,flat,scaly,yellow,no,foul,,close,broad,,enlarging,,,silky,brown,,partial,white,,large,chocolate,several,paths
poisonous,,smooth,,bruises,,free,,,gray,enlarging,bulbous,,,white,,partial,white,two,pendant,green,several,grasses
poisonous,,smooth,white,,foul,free,close,broad,chocolate,tapering,,fibrous,fibrous,,white,partial,white,one,pendant,chocolate,several,grasses
,flat,scaly,red,bruises,,free,close,broad,brown,,bulbous,smooth,,white,pink,partial,white,one,pendant,brown,solitary,woods
poisonous,bell,smooth,white,bruises,,free,close,,gray,enlarging,bulbous,smooth,smooth,,,partial,white,two,,green,several,meadows
edible,flat,scaly,,bruises,,,close,broad,white,enlarging,missing,smooth,smooth,red,,partial,white,two,evanescent,white,,
poisonous,convex,smooth,,,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,,grasses
edible,,scaly,brown,bruises,,free,close,,white,enlarging,missing,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste
,convex,,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,,one,large,chocolate,,paths
poisonous,,smooth,buff,bruises,foul,free,close,broad,chocolate,,bulbous,fibrous,smooth,white,white,partial,,one,pendant,chocolate,several,urban
,flat,scaly,,no,,free,close,broad,chocolate,enlarging,bulbous,,silky,brown,brown,partial,white,one,,,several,
poisonous,convex,scaly,yellow,,foul,free,close,,,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,
,,scaly,gray,,foul,free,close,broad,pink,enlarging,bulbous,,silky,brown,,partial,white,one,large,chocolate,several,
poisonous,convex,fibrous,yellow,no,,free,close,broad,,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,,,solitary,paths
poisonous,convex,scaly,yellow,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,silky,,buff,partial,,,,,,woods
poisonous,convex,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,,silky,silky,pink,brown,,white,,large,,solitary,woods
poisonous,convex,,,no,,free,,broad,gray,enlarging,,silky,silky,buff,brown,partial,white,one,,chocolate,solitary,paths
poisonous,,scaly,,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,buff,,white,one,large,chocolate,,paths
poisonous,flat,,gray,,foul,,close,broad,pink,,,,silky,brown,brown,partial,,one,,chocolate,several,
edible,knobbed,smooth,red,bruises,none,,close,broad,,enlarging,,smooth,smooth,red,white,partial,white,two,,white,clustered,waste
edible,flat,scaly,brown,bruises,none,free,close,broad,red,enlarging,missing,,smooth,red,white,partial,white,two,evanescent,white,clustered,
edible,flat,smooth,,bruises,,,close,broad,,enlarging,missing,smooth,,,,partial,white,,evanescent,white,,
,convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,,silky,buff,,partial,white,,large,chocolate,several,
edible,,fibrous,gray,bruises,none,free,close,broad,purple,,bulbous,smooth,smooth,pink,pink,partial,white,,,brown,several,woods
poisonous,flat,fibrous,yellow,no,,free,close,broad,pink,enlarging,,,silky,brown,brown,partial,white,one,large,chocolate,solitary,paths
poisonous,flat,scaly,gray,,foul,free,,broad,,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,,solitary,grasses
poisonous,,smooth,gray,bruises,foul,free,close,,pink,tapering,bulbous,fibrous,fibrous,white,white,partial,white,one,pendant,chocolate,several,grasses
,,,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,,white,one,large,chocolate,several,paths
,convex,fibrous,,no,foul,free,close,,chocolate,enlarging,bulbous,silky,silky,pink,buff,,white,one,,chocolate,solitary,woods
poisonous,flat,fibrous,,,foul,free,close,broad,pink,enlarging,bulbous,silky,,brown,,partial,white,one,large,,several,grasses
poisonous,convex,,,no,,free,close,narrow,buff,,missing,silky,,white,white,partial,white,one,evanescent,white,several,leaves
poisonous,,fibrous,gray,no,foul,free,,broad,,enlarging,bulbous,silky,silky,buff,brown,partial,,one,large,chocolate,several,
edible,flat,scaly,brown,bruises,none,free,close,broad,red,enlarging,missing,smooth,smooth,white,white,partial,,two,evanescent,,clustered,waste
edible,flat,scaly,,,none,,,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,,woods
,flat,,,no,foul,,close,broad,,enlarging,,,,pink,buff,partial,,one,large,chocolate,,grasses
poisonous,convex,scaly,,no,foul,,close,broad,chocolate,enlarging,bulbous,silky,silky,,pink,partial,white,,large,,several,
poisonous,flat,,gray,no,foul,free,close,broad,pink,enlarging,,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,woods
edible,flat,fibrous,red,bruises,,free,,,brown,tapering,,smooth,smooth,pink,white,partial,white,,pendant,brown,,woods
poisonous,convex,,yellow,,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,,,,one,,chocolate,,paths
poisonous,flat,fibrous,yellow,no,,free,close,broad,,,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,,paths
poisonous,flat,,gray,no,,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,,white,,large,chocolate,several,paths
poisonous,flat,,yellow,no,foul,free,close,broad,,,bulbous,silky,silky,brown,buff,partial,white,one,,,solitary,woods
poisonous,convex,scaly,,no,foul,free,close,,chocolate,enlarging,,silky,silky,buff,buff,partial,,one,large,chocolate,several,woods
poisonous,bell,scaly,white,bruises,none,,close,broad,,enlarging,,smooth,,white,white,partial,,two,pendant,green,several,meadows
poisonous,flat,,yellow,,foul,free,close,broad,,enlarging,bulbous,silky,silky,pink,pink,,,one,large,chocolate,solitary,paths
poisonous,convex,scaly,brown,,foul,free,close,,buff,,,silky,smooth,pink,white,,white,one,evanescent,white,,woods
poisonous,flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,,,solitary,grasses
poisonous,convex,scaly,yellow,no,,free,,broad,gray,,,,silky,brown,brown,partial,white,,large,chocolate,several,grasses
,flat,scaly,yellow,,foul,free,close,broad,gray,enlarging,,silky,silky,brown,,partial,white,one,large,chocolate,solitary,paths
edible,flat,,pink,bruises,,free,close,broad,,enlarging,missing,smooth,smooth,red,red,partial,white,two,evanescent,white,clustered,waste
poisonous,convex,smooth,white,bruises,,free,,broad,,,bulbous,smooth,,white,white,partial,white,,pendant,,scattered,grasses
poisonous,flat,scaly,gray,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,silky,,pink,partial,white,,large,chocolate,solitary,grasses
poisonous,,scaly,gray,,foul,,,broad,chocolate,enlarging,bulbous,silky,,,buff,partial,,one,large,chocolate,several,paths
poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,several,grasses
poisonous,flat,smooth,buff,bruises,,free,close,broad,white,tapering,bulbous,fibrous,smooth,white,white,,white,,,chocolate,scattered,urban
,convex,fibrous,gray,no,creosote,,close,narrow,,enlarging,bulbous,smooth,smooth,white,,partial,white,,pendant,black,several,woods
,convex,fibrous,yellow,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,brown,brown,partial,white,,large,chocolate,solitary,
poisonous,flat,scaly,gray,no,,free,close,,,enlarging,,silky,silky,buff,pink,partial,,,,chocolate,,grasses
poisonous,,scaly,yellow,no,foul,free,,broad,chocolate,,bulbous,silky,silky,brown,brown,partial,,one,large,chocolate,solitary,paths
edible,convex,scaly,green,no,none,,close,narrow,pink,enlarging,missing,smooth,fibrous,,white,partial,white,,,chocolate,solitary,
edible,flat,,,no,none,free,,,chocolate,enlarging,missing,smooth,fibrous,white,white,partial,white,one,,chocolate,several,woods
poisonous,,,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,,,brown,,partial,white,,,chocolate,,woods
poisonous,flat,scaly,,no,foul,free,,,,,,silky,silky,buff,,partial,white,one,large,chocolate,solitary,
,flat,scaly,yellow,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,brown,pink,,white,one,large,chocolate,,grasses
poisonous,convex,scaly,,,fishy,free,close,,buff,tapering,missing,silky,silky,pink,white,partial,,one,evanescent,white,several,paths
poisonous,,scaly,red,no,fishy,free,close,narrow,buff,tapering,missing,,,pink,white,partial,white,one,evanescent,,several,leaves
poisonous,convex,scaly,gray,no,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,,buff,partial,white,one,large,chocolate,solitary,woods
poisonous,convex,scaly,yellow,no,,free,close,broad,,,bulbous,silky,silky,brown,buff,,white,one,large,,several,grasses
poisonous,,,gray,,foul,free,close,broad,chocolate,enlarging,bulbous,,,buff,brown,partial,,,large,chocolate,solitary,woods
poisonous,convex,,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,,chocolate,solitary,grasses
poisonous,,scaly,yellow,no,foul,,close,broad,,enlarging,bulbous,silky,silky,,pink,partial,white,one,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,,free,,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,solitary,paths
edible,,smooth,red,bruises,none,free,close,broad,white,enlarging,missing,smooth,smooth,white,red,,white,two,evanescent,white,clustered,waste
poisonous,flat,fibrous,,no,foul,free,close,broad,chocolate,,bulbous,silky,silky,buff,,partial,,one,large,chocolate,solitary,paths
poisonous,convex,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,paths
poisonous,flat,smooth,gray,bruises,foul,free,close,broad,,,bulbous,fibrous,smooth,,white,partial,white,,pendant,chocolate,,
,flat,fibrous,,no,foul,free,close,broad,,,bulbous,silky,silky,buff,pink,partial,white,one,large,,,grasses
,convex,scaly,yellow,no,foul,free,,broad,,enlarging,bulbous,silky,silky,,,partial,white,one,large,,solitary,
poisonous,convex,fibrous,yellow,no,,free,,broad,pink,,bulbous,silky,,brown,buff,partial,white,one,large,chocolate,solitary,paths
poisonous,convex,smooth,gray,bruises,foul,free,close,broad,chocolate,tapering,bulbous,fibrous,fibrous,white,white,partial,,one,pendant,,several,urban
poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,,,pink,partial,white,one,large,chocolate,solitary,grasses
poisonous,flat,fibrous,gray,no,,free,close,,chocolate,enlarging,bulbous,,,pink,brown,partial,white,one,large,,several,grasses
poisonous,convex,,,no,creosote,free,close,narrow,brown,,bulbous,,smooth,white,white,partial,white,one,pendant,black,several,woods
poisonous,,scaly,,no,,,,broad,,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,solitary,
,flat,scaly,,bruises,none,free,,broad,,,bulbous,smooth,,pink,white,partial,white,,pendant,brown,solitary,woods
poisonous,convex,fibrous,yellow,no,,free,close,broad,,,bulbous,silky,silky,pink,pink,partial,,one,large,,,grasses
poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,,partial,,one,large,chocolate,solitary,
,,smooth,buff,bruises,none,free,,broad,,,,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,
poisonous,flat,fibrous,yellow,no,foul,,close,broad,chocolate,,bulbous,silky,silky,buff,pink,,white,,large,,several,grasses
poisonous,flat,,yellow,no,,free,,broad,gray,enlarging,bulbous,,silky,,pink,partial,white,one,large,chocolate,several,woods
poisonous,convex,,yellow,no,,free,close,,gray,,,silky,,buff,buff,partial,white,one,large,chocolate,solitary,grasses
edible,,fibrous,brown,no,none,free,,narrow,,,,smooth,fibrous,white,brown,partial,white,,evanescent,,,leaves
edible,convex,scaly,red,,none,free,close,broad,red,,missing,,smooth,red,red,,white,two,evanescent,,clustered,waste
poisonous,convex,scaly,gray,no,foul,,close,,gray,,bulbous,silky,,,,partial,white,one,large,chocolate,several,paths
poisonous,convex,fibrous,,no,foul,free,close,,gray,,bulbous,silky,silky,pink,buff,partial,,one,large,chocolate,,grasses
poisonous,flat,smooth,gray,bruises,foul,free,close,,,tapering,bulbous,fibrous,fibrous,,white,partial,white,one,,,several,grasses
poisonous,,scaly,yellow,,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,buff,partial,white,,large,chocolate,solitary,grasses
,flat,,,no,foul,free,close,,pink,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,,several,paths
poisonous,,scaly,,no,foul,free,close,broad,pink,enlarging,,silky,silky,brown,buff,partial,,one,large,chocolate,,grasses
,convex,scaly,brown,,spicy,free,close,narrow,buff,tapering,missing,smooth,silky,white,,partial,white,one,evanescent,,several,paths
,knobbed,smooth,buff,bruises,none,,close,,white,enlarging,missing,,smooth,red,white,partial,white,two,evanescent,white,clustered,waste
,,fibrous,yellow,no,foul,free,,broad,,enlarging,,silky,silky,buff,pink,,,one,large,,,woods
poisonous,convex,fibrous,,no,foul,,close,broad,gray,enlarging,bulbous,silky,silky,,pink,partial,white,one,large,chocolate,several,paths
poisonous,flat,,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,,silky,,buff,,white,,,chocolate,solitary,paths
,convex,fibrous,yellow,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,buff,brown,partial,,one,,chocolate,several,
poisonous,flat,scaly,yellow,no,foul,,close,broad,chocolate,enlarging,,,silky,brown,,partial,,,large,,,
edible,,smooth,pink,bruises,none,,close,broad,white,enlarging,,smooth,smooth,red,red,partial,,two,evanescent,white,clustered,waste
poisonous,flat,scaly,,no,none,free,close,,,enlarging,missing,silky,scaly,white,brown,,white,one,evanescent,white,several,woods
poisonous,convex,scaly,gray,no,foul,,close,broad,gray,,bulbous,silky,silky,brown,brown,partial,white,one,large,,solitary,
,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,,,one,large,,solitary,woods
poisonous,convex,scaly,gray,no,foul,free,,,chocolate,enlarging,bulbous,silky,silky,brown,,partial,white,,large,chocolate,,paths
,flat,smooth,buff,bruises,foul,free,close,broad,white,tapering,bulbous,,fibrous,,white,,white,one,,chocolate,several,urban
edible,flat,,,,none,,close,,white,enlarging,missing,,smooth,,white,,white,two,evanescent,white,clustered,waste
poisonous,flat,smooth,white,bruises,foul,free,close,broad,white,tapering,,fibrous,fibrous,,white,partial,white,,pendant,chocolate,scattered,urban
poisonous,flat,scaly,gray,no,,free,close,broad,gray,enlarging,bulbous,,silky,buff,brown,partial,,one,large,,solitary,paths
poisonous,convex,fibrous,,no,foul,free,close,broad,gray,enlarging,,silky,silky,buff,buff,partial,white,one,large,chocolate,several,paths
poisonous,flat,scaly,gray,no,foul,,close,,chocolate,enlarging,bulbous,silky,silky,brown,brown,,white,one,,chocolate,several,paths
poisonous,flat,,yellow,no,,free,,broad,gray,enlarging,bulbous,,silky,brown,buff,partial,white,one,large,chocolate,solitary,grasses
poisonous,flat,fibrous,,no,foul,free,close,,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,,,woods
,,smooth,buff,,foul,free,close,,,,bulbous,smooth,smooth,,white,partial,,one,,chocolate,several,
,flat,,gray,no,foul,,close,broad,gray,enlarging,,,silky,pink,pink,partial,white,one,large,chocolate,solitary,paths
,convex,scaly,gray,no,,,close,,chocolate,,bulbous,,,pink,,partial,,one,large,chocolate,solitary,woods
poisonous,flat,fibrous,yellow,no,,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,,grasses
poisonous,flat,,yellow,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,,white,,large,chocolate,,woods
poisonous,,smooth,gray,bruises,foul,free,,broad,pink,tapering,bulbous,smooth,,white,,partial,white,one,pendant,chocolate,scattered,
edible,flat,smooth,buff,bruises,none,,close,,,enlarging,missing,,smooth,white,red,partial,,two,evanescent,white,clustered,
edible,convex,smooth,pink,bruises,,free,close,broad,white,enlarging,missing,smooth,,red,,,,two,evanescent,white,clustered,
edible,knobbed,smooth,brown,,none,free,close,broad,red,enlarging,missing,,smooth,white,white,partial,,,evanescent,white,clustered,waste
poisonous,flat,scaly,,,,free,close,broad,gray,enlarging,bulbous,smooth,,white,white,partial,white,two,pendant,green,,grasses
poisonous,flat,scaly,gray,no,foul,free,,broad,pink,enlarging,,silky,silky,pink,pink,,white,,large,chocolate,several,paths
poisonous,convex,,yellow,,foul,free,close,,chocolate,enlarging,bulbous,silky,silky,buff,buff,,white,one,,chocolate,several,paths
,flat,fibrous,gray,no,foul,,close,broad,,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,several,grasses
poisonous,flat,fibrous,gray,no,foul,free,close,broad,pink,,,silky,silky,pink,pink,,white,one,large,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,,bulbous,silky,,buff,brown,,white,one,,chocolate,solitary,
poisonous,flat,fibrous,,no,foul,,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,,white,one,large,chocolate,several,woods
poisonous,flat,scaly,gray,,,,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,large,chocolate,,woods
,flat,scaly,,no,foul,,close,broad,,,bulbous,silky,silky,,buff,,white,one,large,chocolate,several,woods
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,,partial,,one,large,chocolate,several,grasses
poisonous,flat,scaly,yellow,no,foul,free,,broad,pink,enlarging,,silky,silky,pink,,partial,white,one,large,,solitary,grasses
poisonous,,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,,one,large,chocolate,several,woods
poisonous,convex,scaly,yellow,no,foul,,,,chocolate,,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,solitary,paths
poisonous,flat,,gray,no,foul,free,,broad,,enlarging,bulbous,silky,silky,,brown,partial,white,,large,chocolate,several,grasses
poisonous,flat,,gray,no,foul,,close,broad,gray,enlarging,,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,
,convex,,yellow,no,foul,free,close,broad,,enlarging,bulbous,,silky,brown,pink,partial,white,,large,,several,paths
,convex,scaly,yellow,no,foul,free,close,,gray,enlarging,bulbous,silky,,brown,,,white,one,large,chocolate,solitary,paths
edible,flat,scaly,purple,no,,free,close,,white,enlarging,,smooth,fibrous,white,,,white,one,flaring,chocolate,,woods
,flat,fibrous,,no,foul,free,close,broad,,enlarging,bulbous,,silky,buff,buff,partial,white,one,,chocolate,several,grasses
,,scaly,brown,no,,free,close,narrow,buff,tapering,missing,smooth,,,pink,partial,white,one,evanescent,white,,leaves
poisonous,convex,,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,,grasses
poisonous,convex,scaly,,no,foul,free,close,broad,pink,,bulbous,silky,silky,,brown,partial,white,one,large,,solitary,paths
poisonous,convex,scaly,gray,no,foul,,,,chocolate,enlarging,bulbous,,silky,brown,,,white,one,,,several,grasses
,flat,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,,,partial,white,one,,chocolate,several,woods
,convex,fibrous,yellow,no,foul,free,,broad,pink,enlarging,bulbous,silky,silky,brown,pink,partial,white,,large,chocolate,,woods
poisonous,convex,scaly,gray,no,foul,free,close,,chocolate,enlarging,,,silky,brown,pink,partial,white,one,large,chocolate,several,paths
edible,flat,smooth,buff,bruises,none,,close,broad,red,enlarging,missing,smooth,smooth,white,white,partial,white,two,evanescent,white,clustered,waste
