class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,flat,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,,smooth,pink,white,,white,one,pendant,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,solitary,woods
,convex,fibrous,gray,no,foul,free,close,,gray,,bulbous,,silky,buff,pink,,white,one,,chocolate,solitary,grasses
edible,flat,scaly,gray,,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,black,several,
edible,flat,scaly,gray,,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,,pink,partial,white,one,,black,solitary,woods
poisonous,convex,fibrous,gray,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,,brown,brown,partial,white,one,large,chocolate,several,grasses
poisonous,,fibrous,white,no,creosote,free,close,,purple,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
edible,flat,fibrous,red,,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,yellow,no,foul,free,close,broad,gray,,bulbous,silky,silky,brown,buff,partial,white,one,large,chocolate,several,
edible,flat,scaly,red,bruises,,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,partial,white,,pendant,,solitary,
edible,flat,scaly,gray,bruises,none,free,,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,several,
edible,flat,fibrous,red,bruises,none,,close,,brown,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,,,partial,white,one,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,several,woods
,flat,fibrous,red,,none,,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,several,woods
poisonous,convex,smooth,gray,,creosote,free,crowded,narrow,gray,,bulbous,smooth,smooth,white,,partial,white,,pendant,black,several,woods
edible,,scaly,gray,bruises,none,free,close,broad,purple,,,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,,smooth,white,gray,partial,white,,pendant,brown,solitary,woods
edible,flat,scaly,gray,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,,white,one,pendant,brown,solitary,
edible,flat,,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,white,,pendant,black,solitary,woods
edible,convex,fibrous,,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,brown,several,woods
edible,,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,gray,no,,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,partial,white,one,large,chocolate,solitary,
poisonous,convex,smooth,white,no,,,crowded,narrow,pink,,,smooth,smooth,white,white,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,pink,gray,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,,bruises,none,,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,,white,one,pendant,black,several,woods
edible,flat,scaly,gray,bruises,none,,close,broad,brown,tapering,,smooth,smooth,,gray,partial,white,one,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,partial,white,,,chocolate,solitary,paths
poisonous,convex,smooth,white,no,creosote,free,crowded,narrow,purple,enlarging,bulbous,smooth,smooth,white,white,partial,white,,pendant,brown,scattered,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,paths
edible,convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,,silky,silky,buff,brown,partial,white,one,large,chocolate,several,grasses
edible,flat,,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,woods
edible,,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,,solitary,
edible,convex,fibrous,gray,bruises,none,free,,broad,white,tapering,bulbous,,smooth,gray,white,partial,white,one,pendant,black,several,
poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,buff,buff,partial,,one,,chocolate,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,white,partial,white,,pendant,black,solitary,woods
edible,flat,scaly,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,,,black,several,woods
poisonous,convex,smooth,white,no,,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
poisonous,convex,scaly,,no,foul,free,close,broad,gray,enlarging,bulbous,,silky,buff,brown,partial,white,one,large,chocolate,solitary,grasses
edible,flat,,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,,gray,partial,white,one,pendant,black,solitary,woods
poisonous,convex,,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,chocolate,solitary,woods
poisonous,convex,fibrous,gray,,foul,free,close,,gray,enlarging,bulbous,silky,,brown,brown,partial,white,one,large,chocolate,solitary,
edible,convex,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,solitary,grasses
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,,gray,partial,white,one,pendant,brown,solitary,woods
,flat,fibrous,gray,bruises,,free,close,broad,purple,,,smooth,smooth,white,pink,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,gray,bruises,none,free,,,pink,tapering,bulbous,,smooth,gray,pink,partial,white,one,,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods
poisonous,convex,smooth,gray,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,,pink,gray,partial,white,one,pendant,black,several,woods
edible,flat,scaly,,bruises,none,free,close,,brown,tapering,bulbous,,smooth,pink,gray,partial,white,one,pendant,brown,several,woods
edible,flat,,brown,bruises,none,free,,broad,brown,tapering,bulbous,smooth,smooth,gray,white,partial,white,,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,,woods
poisonous,convex,fibrous,pink,no,creosote,free,close,narrow,gray,enlarging,bulbous,smooth,,white,white,partial,white,one,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,solitary,grasses
edible,flat,scaly,gray,,none,free,close,broad,pink,tapering,,smooth,smooth,gray,pink,partial,white,one,,,solitary,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,solitary,woods
poisonous,convex,smooth,pink,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,,white,white,partial,white,one,pendant,brown,,woods
,convex,scaly,gray,bruises,none,free,,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,gray,no,foul,,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,solitary,paths
poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,,brown,,white,one,large,chocolate,solitary,paths
edible,flat,scaly,brown,bruises,none,free,close,,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,solitary,
,flat,scaly,brown,bruises,none,free,close,broad,pink,,,smooth,smooth,pink,white,partial,white,one,pendant,brown,several,woods
poisonous,convex,,gray,no,creosote,,,narrow,,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
poisonous,flat,,gray,no,foul,free,,broad,gray,enlarging,bulbous,silky,silky,brown,brown,partial,,one,large,chocolate,several,woods
poisonous,convex,fibrous,,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
edible,flat,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,white,partial,,one,pendant,black,several,
edible,flat,scaly,,bruises,,free,close,broad,white,tapering,bulbous,smooth,smooth,white,pink,partial,white,,pendant,black,several,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,brown,tapering,,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,yellow,no,,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,,partial,white,one,large,chocolate,solitary,grasses
edible,flat,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,,gray,white,partial,white,one,pendant,black,solitary,woods
poisonous,convex,fibrous,white,no,creosote,,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,several,woods
poisonous,convex,,gray,no,,,close,broad,gray,,bulbous,silky,silky,brown,brown,,,,large,chocolate,several,woods
edible,,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,pendant,brown,,woods
edible,flat,scaly,gray,bruises,none,,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,,brown,solitary,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,buff,brown,,white,one,large,chocolate,several,paths
,,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,large,chocolate,,
poisonous,convex,smooth,pink,,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,,black,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,purple,tapering,,smooth,smooth,white,gray,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,gray,no,foul,,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,partial,white,one,,chocolate,several,woods
edible,flat,scaly,,bruises,,free,,broad,white,,bulbous,smooth,smooth,pink,,partial,white,one,pendant,brown,solitary,woods
,,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,,partial,white,one,pendant,brown,several,woods
edible,flat,scaly,red,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,gray,,partial,white,one,,brown,solitary,woods
edible,flat,scaly,,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,partial,,one,pendant,,solitary,woods
edible,,fibrous,red,,,free,close,broad,pink,tapering,bulbous,smooth,smooth,,gray,partial,white,one,pendant,black,solitary,
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,black,solitary,woods
edible,flat,,gray,bruises,none,,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,,solitary,woods
poisonous,convex,fibrous,pink,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,,,partial,white,one,pendant,black,scattered,woods
,flat,,red,bruises,none,free,,,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,purple,tapering,,smooth,smooth,gray,,partial,white,one,pendant,,several,woods
poisonous,,smooth,white,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,,white,partial,white,one,pendant,brown,scattered,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,white,tapering,bulbous,,smooth,gray,pink,partial,white,,,black,,woods
edible,flat,scaly,brown,bruises,none,free,,broad,brown,tapering,bulbous,smooth,,white,white,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,,silky,pink,pink,partial,white,one,large,,several,grasses
edible,flat,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,,smooth,white,pink,partial,white,one,,brown,several,woods
poisonous,convex,fibrous,,no,foul,free,close,broad,chocolate,,bulbous,silky,silky,,pink,,white,one,large,chocolate,solitary,grasses
,flat,fibrous,red,,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,brown,solitary,woods
edible,flat,,gray,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,pink,gray,partial,white,one,pendant,brown,,woods
edible,flat,fibrous,gray,bruises,,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,partial,white,one,,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,grasses
edible,flat,scaly,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,several,woods
,convex,fibrous,white,no,creosote,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,,,woods
edible,flat,scaly,brown,bruises,none,free,,broad,brown,tapering,,smooth,smooth,white,,partial,white,one,pendant,,solitary,woods
,convex,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,,pink,pink,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,,smooth,pink,pink,partial,white,one,pendant,brown,solitary,woods
edible,,,red,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,,white,partial,white,one,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,,smooth,pink,,partial,white,one,pendant,brown,solitary,
edible,flat,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,,partial,white,one,,brown,several,woods
poisonous,convex,fibrous,gray,no,,free,close,broad,chocolate,enlarging,bulbous,silky,silky,,pink,partial,white,one,large,chocolate,solitary,
edible,flat,scaly,gray,bruises,none,free,,broad,purple,tapering,bulbous,smooth,,white,pink,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,gray,bruises,none,,close,broad,white,tapering,bulbous,,smooth,white,gray,,white,one,pendant,,,woods
edible,flat,,gray,bruises,none,free,close,,white,tapering,,smooth,smooth,pink,pink,partial,white,one,pendant,brown,solitary,
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,,one,pendant,brown,several,woods
,flat,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,,white,one,pendant,black,solitary,woods
edible,flat,fibrous,red,bruises,none,,close,broad,brown,,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,,solitary,woods
,flat,scaly,brown,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,gray,white,,white,,pendant,brown,several,woods
edible,flat,fibrous,brown,bruises,none,free,,broad,white,tapering,bulbous,smooth,smooth,white,,partial,white,one,,black,several,woods
,convex,fibrous,pink,no,creosote,,close,narrow,purple,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
poisonous,,fibrous,,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,,one,large,chocolate,several,woods
edible,flat,scaly,gray,bruises,none,,,,brown,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,several,woods
edible,flat,,red,bruises,,,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,,white,one,pendant,brown,several,woods
poisonous,convex,smooth,white,no,creosote,free,close,narrow,gray,enlarging,bulbous,smooth,smooth,white,,partial,white,one,pendant,black,scattered,woods
poisonous,convex,fibrous,pink,,creosote,free,crowded,narrow,gray,enlarging,bulbous,smooth,,white,white,partial,white,one,pendant,,several,woods
poisonous,,fibrous,gray,no,foul,free,close,,gray,enlarging,bulbous,silky,silky,buff,buff,partial,white,one,large,chocolate,,
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,woods
edible,flat,scaly,red,bruises,none,free,close,broad,purple,tapering,,smooth,smooth,,pink,partial,,one,pendant,,several,woods
poisonous,convex,smooth,,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,woods
edible,flat,,gray,bruises,,free,close,broad,brown,tapering,bulbous,,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,,,,pink,partial,white,,pendant,black,solitary,woods
poisonous,convex,fibrous,gray,no,foul,free,close,,gray,enlarging,,silky,silky,buff,pink,partial,white,one,large,chocolate,,grasses
edible,flat,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,,several,woods
edible,convex,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,solitary,woods
poisonous,convex,fibrous,white,no,,free,crowded,narrow,,enlarging,bulbous,,smooth,,white,partial,white,,pendant,black,,woods
,flat,scaly,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,,,one,pendant,,solitary,woods
poisonous,convex,,,no,foul,free,close,broad,gray,enlarging,bulbous,,silky,pink,brown,partial,white,one,large,chocolate,several,woods
,flat,scaly,red,,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,solitary,
poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,,paths
edible,flat,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,several,woods
,convex,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,black,solitary,woods
edible,flat,scaly,red,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,,woods
edible,,scaly,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,gray,no,creosote,free,crowded,,,enlarging,bulbous,smooth,smooth,white,white,partial,white,,pendant,black,several,woods
edible,,scaly,gray,bruises,none,,close,broad,white,tapering,bulbous,smooth,,white,white,partial,white,one,pendant,brown,solitary,woods
edible,flat,fibrous,red,bruises,none,free,close,,brown,tapering,,,smooth,pink,white,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,gray,no,foul,,close,broad,chocolate,enlarging,bulbous,,,brown,buff,partial,,one,large,chocolate,solitary,paths
edible,flat,,brown,bruises,none,free,,broad,,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,,brown,several,woods
poisonous,convex,smooth,gray,no,creosote,free,crowded,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,several,grasses
edible,flat,,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,black,,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,,white,partial,white,one,pendant,brown,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,gray,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,,one,pendant,brown,solitary,woods
,convex,fibrous,white,no,creosote,free,close,narrow,pink,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,,,pink,pink,partial,white,one,large,chocolate,several,grasses
,convex,fibrous,gray,no,creosote,free,crowded,narrow,purple,enlarging,bulbous,smooth,smooth,white,white,partial,white,,,brown,several,woods
edible,flat,fibrous,red,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
edible,flat,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,brown,several,woods
poisonous,flat,scaly,gray,no,foul,free,,broad,chocolate,enlarging,bulbous,silky,,buff,brown,partial,white,,large,chocolate,solitary,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,grasses
edible,flat,scaly,,,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,,no,creosote,free,crowded,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,woods
poisonous,,smooth,,no,creosote,free,close,narrow,purple,enlarging,bulbous,smooth,smooth,white,,partial,white,,pendant,black,scattered,woods
edible,flat,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,,several,woods
,flat,fibrous,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,,,one,pendant,brown,solitary,woods
edible,flat,scaly,red,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,,white,one,pendant,black,solitary,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,white,tapering,,smooth,smooth,white,gray,partial,white,one,pendant,black,several,woods
,convex,smooth,pink,no,creosote,free,crowded,narrow,gray,enlarging,bulbous,smooth,,white,white,,white,one,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,chocolate,solitary,woods
edible,flat,fibrous,red,bruises,,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,partial,,one,pendant,black,several,woods
edible,flat,scaly,,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,,brown,several,woods
edible,flat,,gray,bruises,none,,close,,purple,tapering,bulbous,smooth,,,gray,partial,white,one,pendant,black,several,woods
edible,flat,fibrous,red,,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,brown,bruises,none,free,,broad,brown,tapering,bulbous,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
edible,flat,,red,,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,several,woods
poisonous,flat,,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,brown,partial,white,one,large,chocolate,several,paths
edible,convex,fibrous,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,pink,partial,,one,pendant,black,solitary,woods
poisonous,convex,smooth,pink,no,creosote,,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,,scattered,woods
edible,convex,scaly,red,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,brown,solitary,woods
edible,,fibrous,gray,bruises,none,free,,broad,,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,black,solitary,woods
edible,flat,fibrous,red,bruises,,free,close,broad,purple,tapering,bulbous,smooth,,gray,white,partial,white,one,pendant,brown,several,woods
edible,convex,fibrous,,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,,black,several,woods
edible,flat,scaly,gray,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,,several,
edible,flat,fibrous,red,,none,free,close,broad,brown,tapering,bulbous,,smooth,gray,white,,white,one,pendant,brown,several,woods
poisonous,convex,smooth,white,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
poisonous,convex,scaly,gray,no,foul,free,close,,gray,enlarging,bulbous,silky,silky,,pink,partial,white,one,large,chocolate,solitary,woods
poisonous,convex,fibrous,pink,no,creosote,free,close,narrow,brown,,bulbous,smooth,smooth,white,,partial,white,one,,black,several,woods
edible,flat,scaly,gray,bruises,,,close,broad,,tapering,bulbous,smooth,smooth,white,,partial,white,one,pendant,brown,solitary,woods
edible,,scaly,brown,bruises,none,free,close,broad,white,tapering,bulbous,smooth,,,white,partial,white,one,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,creosote,free,close,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,
edible,flat,scaly,brown,bruises,none,free,close,broad,white,,bulbous,smooth,smooth,pink,pink,partial,white,one,pendant,black,solitary,woods
poisonous,convex,fibrous,pink,no,creosote,free,close,narrow,,enlarging,bulbous,,smooth,white,white,partial,white,one,pendant,black,,
edible,flat,fibrous,red,bruises,,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,,partial,white,one,,brown,solitary,woods
poisonous,convex,smooth,white,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,partial,white,,,black,scattered,woods
edible,convex,scaly,brown,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,gray,,partial,white,one,pendant,brown,several,woods
poisonous,convex,fibrous,gray,no,foul,,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown,partial,white,one,large,chocolate,,grasses
poisonous,,smooth,gray,no,creosote,free,close,narrow,brown,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,,brown,solitary,woods
poisonous,convex,fibrous,,no,,,,broad,gray,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,large,,solitary,grasses
poisonous,convex,smooth,pink,no,creosote,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,,white,partial,white,one,pendant,black,several,woods
edible,flat,scaly,red,bruises,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,pink,white,partial,white,one,pendant,black,solitary,woods
,,smooth,gray,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,,white,one,pendant,brown,scattered,
edible,convex,scaly,gray,bruises,none,free,close,,pink,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,pendant,brown,several,woods
edible,convex,scaly,gray,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,,white,partial,white,,,black,solitary,woods
