class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,,smooth,buff,bruises,foul,,close,,,,bulbous,,fibrous,,white,,white,one,,chocolate,,urban
edible,flat,,,,none,,close,,white,,missing,,smooth,,,,white,two,,white,clustered,waste
poisonous,flat,,white,,,free,close,,white,tapering,,fibrous,fibrous,,,,,,pendant,chocolate,,urban
poisonous,,scaly,gray,,,free,,,gray,enlarging,bulbous,,silky,buff,brown,partial,,one,large,,solitary,
,convex,fibrous,,no,,free,,broad,,enlarging,,,,,buff,partial,white,one,large,,several,
poisonous,flat,scaly,,no,foul,,close,,chocolate,enlarging,bulbous,silky,,brown,brown,,white,one,,chocolate,several,
,,,yellow,no,,free,,broad,gray,enlarging,bulbous,,silky,brown,buff,partial,white,one,,chocolate,solitary,grasses
poisonous,,fibrous,,no,foul,free,close,,pink,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,,,woods
,,smooth,buff,,foul,,close,,,,bulbous,smooth,,,white,partial,,,,chocolate,several,
,,,gray,,,,close,,,enlarging,,,silky,pink,pink,,,,large,,,paths
,convex,,gray,no,,,close,,chocolate,,bulbous,,,,,,,one,large,,,
poisonous,flat,fibrous,yellow,no,,free,close,broad,pink,enlarging,,silky,,,buff,,,one,large,chocolate,,
poisonous,flat,,yellow,,foul,,,broad,,,bulbous,silky,silky,pink,pink,,,,,chocolate,,woods
,,,gray,bruises,foul,free,,broad,,,bulbous,smooth,,white,,,white,one,pendant,chocolate,scattered,
edible,flat,smooth,buff,bruises,none,,close,,,,,,smooth,white,red,partial,,,evanescent,white,clustered,
,convex,smooth,pink,bruises,,free,close,,white,,missing,,,red,,,,two,evanescent,white,clustered,
edible,knobbed,smooth,brown,,none,free,close,broad,red,enlarging,missing,,smooth,white,white,,,,evanescent,white,,waste
poisonous,flat,,,,,free,,broad,gray,enlarging,,smooth,,white,white,partial,white,two,,green,,grasses
poisonous,flat,scaly,gray,no,foul,,,broad,pink,enlarging,,silky,,pink,pink,,white,,large,chocolate,,paths
poisonous,convex,,,,foul,,close,,chocolate,enlarging,bulbous,silky,,buff,,,white,one,,chocolate,,paths
,flat,,gray,,foul,,close,broad,,enlarging,bulbous,silky,,buff,pink,partial,white,one,large,chocolate,several,grasses
poisonous,,,,no,foul,,close,broad,,,,silky,silky,pink,pink,,white,one,large,chocolate,solitary,woods
poisonous,,fibrous,,no,foul,,close,broad,pink,,bulbous,silky,,buff,brown,,white,one,,chocolate,solitary,
,flat,fibrous,,no,,,,broad,pink,enlarging,bulbous,,silky,brown,buff,,white,,large,,,woods
poisonous,flat,scaly,gray,,,,close,,chocolate,enlarging,bulbous,silky,silky,,,partial,white,one,large,chocolate,,woods
,flat,scaly,,no,,,close,broad,,,bulbous,silky,silky,,buff,,white,one,large,chocolate,,woods
poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,,partial,,one,,chocolate,several,grasses
poisonous,,scaly,yellow,no,foul,free,,broad,pink,enlarging,,silky,silky,,,partial,white,one,large,,solitary,grasses
,,,yellow,,foul,free,,broad,pink,enlarging,bulbous,silky,silky,pink,,partial,,one,large,,several,woods
poisonous,convex,scaly,,no,foul,,,,chocolate,,bulbous,silky,silky,buff,brown,,white,one,,,solitary,
,flat,,,no,,,,broad,,enlarging,,silky,,,brown,partial,,,large,chocolate,several,grasses
poisonous,flat,,gray,no,foul,,close,broad,gray,enlarging,,silky,silky,buff,pink,partial,white,one,large,chocolate,solitary,
,convex,,yellow,no,foul,free,close,,,enlarging,,,,brown,pink,partial,,,large,,several,paths
,convex,scaly,yellow,no,foul,free,close,,,enlarging,,silky,,brown,,,white,one,large,,solitary,
,flat,scaly,purple,,,free,close,,white,enlarging,,smooth,fibrous,white,,,,one,flaring,chocolate,,woods
,,fibrous,,no,foul,free,close,broad,,enlarging,bulbous,,silky,buff,buff,partial,white,,,chocolate,several,grasses
,,scaly,brown,,,,close,,buff,,missing,smooth,,,pink,partial,white,one,evanescent,white,,
poisonous,,,yellow,no,foul,free,close,broad,,enlarging,,silky,silky,pink,brown,partial,white,one,large,,,grasses
poisonous,convex,scaly,,no,foul,free,close,broad,pink,,bulbous,,silky,,brown,partial,,,large,,,paths
poisonous,convex,scaly,,no,foul,,,,,enlarging,bulbous,,silky,brown,,,white,one,,,several,
,flat,,yellow,no,foul,free,,broad,gray,enlarging,bulbous,silky,,,,partial,white,one,,chocolate,several,woods
,convex,,yellow,no,foul,,,broad,pink,enlarging,bulbous,,silky,brown,,partial,white,,large,chocolate,,woods
poisonous,convex,scaly,,no,foul,free,close,,,,,,silky,,pink,partial,white,one,,,several,paths
,,smooth,buff,bruises,none,,close,,red,enlarging,missing,smooth,smooth,white,,partial,white,two,evanescent,white,clustered,
,,,,,,,,,,enlarging,,,,pink,pink,partial,,one,large,chocolate,solitary,
poisonous,flat,,yellow,no,foul,,,,,,,silky,,brown,,partial,,one,,,,woods
edible,,smooth,,bruises,none,free,,broad,,enlarging,,smooth,,white,red,,white,two,evanescent,white,,
,flat,fibrous,gray,no,,free,,broad,,,bulbous,silky,silky,,,partial,white,one,large,chocolate,solitary,paths
poisonous,,,gray,no,foul,,close,broad,,enlarging,,silky,,pink,,,,one,large,,,
,convex,scaly,,,foul,free,close,,buff,tapering,missing,silky,silky,,pink,,white,one,,white,,paths
,flat,,yellow,,foul,,close,broad,gray,,,,,brown,brown,,,one,,chocolate,,woods
poisonous,convex,scaly,brown,,none,free,,narrow,white,enlarging,missing,,scaly,,,,white,one,,white,,woods
,bell,smooth,buff,bruises,none,free,close,,white,,,,,white,,,,two,pendant,green,several,grasses
,flat,fibrous,yellow,no,,free,close,,pink,enlarging,,silky,silky,,,partial,white,one,large,,,woods
poisonous,flat,scaly,,no,,free,close,,chocolate,,,,,brown,,,white,one,large,chocolate,solitary,
edible,,scaly,purple,,,,close,narrow,,enlarging,,,fibrous,,,partial,,one,flaring,chocolate,,woods
poisonous,,fibrous,,no,foul,,,,,,,silky,,brown,,partial,,one,large,,several,
poisonous,flat,,,no,,free,close,broad,gray,enlarging,bulbous,,silky,buff,pink,,,,large,,,
,flat,fibrous,,no,,free,,broad,chocolate,enlarging,bulbous,silky,silky,brown,,partial,,,large,chocolate,solitary,
poisonous,convex,scaly,,no,,free,,,chocolate,,,silky,,buff,pink,partial,,,large,chocolate,solitary,woods
edible,convex,scaly,red,bruises,,,,,,,,,smooth,,,partial,,,evanescent,,clustered,waste
poisonous,flat,fibrous,gray,no,,,close,broad,,enlarging,,,silky,pink,pink,partial,,one,large,chocolate,several,
,convex,scaly,,no,,,close,,,enlarging,,silky,silky,buff,,partial,,one,large,chocolate,several,grasses
poisonous,,,,no,,free,,broad,,,bulbous,,silky,buff,,partial,white,,large,,several,paths
,flat,,gray,,,,,broad,gray,enlarging,bulbous,silky,silky,buff,brown,,white,,,chocolate,several,
,knobbed,smooth,,,none,free,,,white,,missing,smooth,smooth,,red,partial,white,,,white,,waste
poisonous,flat,,yellow,,foul,,close,,pink,,bulbous,silky,,pink,buff,partial,white,one,,chocolate,,woods
poisonous,convex,scaly,gray,,foul,free,close,,pink,enlarging,,silky,silky,buff,buff,,white,one,,,,
poisonous,convex,fibrous,yellow,no,,,,broad,,enlarging,bulbous,silky,,,,partial,white,one,,,several,
poisonous,flat,fibrous,,,foul,free,close,,pink,,,,silky,,,,white,one,,,several,paths
poisonous,flat,smooth,,,,,,broad,chocolate,tapering,bulbous,,,white,,partial,white,,,,,
poisonous,convex,,gray,no,,free,,narrow,,enlarging,bulbous,,smooth,,,partial,white,one,pendant,brown,several,woods
poisonous,flat,,,no,foul,,,,gray,enlarging,bulbous,,silky,,,partial,white,one,large,chocolate,,woods
,flat,scaly,purple,,none,,close,,pink,enlarging,missing,smooth,fibrous,,,partial,white,,,,several,
poisonous,convex,fibrous,yellow,,foul,free,close,,,enlarging,bulbous,silky,silky,pink,pink,,,,,,solitary,woods
poisonous,flat,,gray,,,,close,,gray,,bulbous,silky,silky,brown,pink,partial,,one,,chocolate,solitary,
,convex,,,no,foul,,close,,,enlarging,bulbous,silky,silky,brown,pink,,white,one,large,chocolate,,
poisonous,,,yellow,no,foul,free,,broad,chocolate,enlarging,bulbous,,silky,brown,,,white,one,,chocolate,,paths
poisonous,convex,smooth,gray,bruises,,,,broad,pink,tapering,bulbous,,,white,white,,white,one,,chocolate,scattered,
poisonous,flat,scaly,,,foul,free,close,broad,gray,,bulbous,silky,silky,,brown,partial,white,one,,chocolate,,
,flat,,,,,,,,,enlarging,bulbous,silky,,pink,brown,,white,,large,,solitary,paths
poisonous,,fibrous,,no,foul,free,,broad,gray,enlarging,bulbous,,silky,,brown,partial,white,one,large,chocolate,solitary,woods
poisonous,convex,scaly,gray,,foul,free,,,,enlarging,bulbous,,silky,,,,white,,large,chocolate,several,woods
poisonous,convex,,,no,foul,free,close,broad,gray,enlarging,,silky,silky,brown,,,,one,,chocolate,several,grasses
poisonous,convex,,gray,no,,free,,broad,,enlarging,,silky,,brown,buff,,,one,large,chocolate,solitary,woods
poisonous,,fibrous,gray,no,foul,free,,broad,pink,,bulbous,silky,silky,pink,,partial,white,one,large,,,grasses
,convex,,yellow,no,,free,close,,,enlarging,,silky,,,,partial,white,one,large,chocolate,solitary,
poisonous,flat,fibrous,gray,,,free,close,broad,,enlarging,bulbous,silky,,brown,brown,,white,one,,,several,
,flat,,,no,foul,free,,broad,pink,enlarging,bulbous,,silky,buff,brown,partial,white,one,,,,woods
poisonous,convex,,,,foul,free,close,,chocolate,enlarging,bulbous,silky,silky,buff,,partial,,one,large,chocolate,solitary,
,,fibrous,yellow,no,foul,free,,,gray,,,silky,,,,partial,white,one,large,chocolate,,
poisonous,convex,,brown,,,free,close,,,tapering,,silky,silky,white,white,,white,one,,,several,
poisonous,convex,fibrous,,no,foul,,close,broad,,,,silky,silky,pink,,,,one,large,chocolate,,paths
poisonous,convex,,yellow,no,foul,,close,broad,,,bulbous,,silky,,,partial,white,one,,,several,paths
poisonous,flat,smooth,,bruises,foul,,,,,tapering,bulbous,,,white,white,,,one,,,,
,,,gray,,,free,close,broad,chocolate,enlarging,,silky,silky,,,partial,,one,,chocolate,several,woods
poisonous,flat,,yellow,,,free,close,broad,,enlarging,bulbous,,silky,buff,,partial,white,one,large,chocolate,,paths
poisonous,convex,,,no,,,,broad,,,bulbous,,,brown,,partial,,one,large,chocolate,solitary,paths
poisonous,flat,,gray,no,foul,free,,,pink,,bulbous,silky,silky,buff,brown,partial,white,one,,,several,woods
poisonous,convex,,yellow,no,foul,free,,broad,gray,,,silky,,brown,pink,,white,one,,,solitary,
,convex,scaly,gray,no,foul,,close,broad,pink,,bulbous,silky,silky,buff,buff,partial,white,,,,several,woods
,convex,,red,no,fishy,,,narrow,buff,,,silky,silky,white,white,,white,one,evanescent,white,several,leaves
,knobbed,,buff,bruises,none,,,,red,enlarging,missing,smooth,smooth,,,partial,,two,evanescent,white,clustered,waste
edible,flat,scaly,buff,,none,free,close,,white,,missing,smooth,,,white,partial,white,,,,,
,convex,scaly,gray,no,foul,free,,broad,,enlarging,bulbous,silky,silky,pink,pink,partial,white,one,,chocolate,,woods
poisonous,flat,,,no,,,close,broad,gray,enlarging,bulbous,,silky,,pink,,white,,,chocolate,,paths
poisonous,,,,,foul,free,close,broad,,enlarging,bulbous,silky,silky,brown,,partial,,,large,chocolate,,grasses
poisonous,,,,no,,,,broad,gray,enlarging,,silky,,,,,,one,large,chocolate,,grasses
,convex,smooth,,,,,,broad,,tapering,,smooth,fibrous,,white,partial,,one,pendant,chocolate,,urban
poisonous,,,,no,foul,free,,,chocolate,enlarging,,silky,silky,,,,white,one,,chocolate,,
poisonous,,,,,foul,free,close,,,tapering,bulbous,fibrous,,,,partial,white,one,pendant,,scattered,urban
,,fibrous,,no,foul,,close,,pink,enlarging,,silky,,,,partial,white,one,large,chocolate,several,paths
poisonous,,scaly,,no,foul,,,broad,,enlarging,,,silky,,,partial,,,large,chocolate,solitary,
poisonous,,,,bruises,,,close,broad,pink,tapering,bulbous,,fibrous,white,white,,white,,pendant,chocolate,,urban
poisonous,flat,,,,,free,,,pink,,,,fibrous,white,,,white,,pendant,chocolate,scattered,grasses
poisonous,,,white,bruises,foul,,close,broad,,,bulbous,fibrous,,,white,,,,,,scattered,urban
poisonous,,fibrous,yellow,no,foul,free,close,broad,pink,,bulbous,,,brown,buff,partial,white,one,large,chocolate,solitary,woods
,,scaly,,no,,,,broad,gray,enlarging,bulbous,silky,silky,pink,buff,,white,,large,,,paths
poisonous,,,yellow,no,foul,free,,broad,,,,,,buff,brown,,white,one,,chocolate,,grasses
,flat,fibrous,,no,,,,,chocolate,enlarging,bulbous,,,brown,,partial,,,,chocolate,several,
edible,,,white,no,none,free,close,narrow,purple,enlarging,missing,smooth,fibrous,white,white,partial,white,one,flaring,chocolate,,woods
edible,,smooth,red,bruises,none,,close,,red,,missing,smooth,,white,,,,,evanescent,white,clustered,waste
,,scaly,,no,foul,,close,broad,pink,enlarging,bulbous,silky,silky,pink,pink,,,one,large,,several,grasses
poisonous,flat,fibrous,,,,free,close,broad,chocolate,,bulbous,silky,silky,brown,,partial,white,one,,chocolate,several,
,convex,scaly,,,fishy,free,,,buff,,,silky,,pink,,partial,white,one,evanescent,white,several,
poisonous,,scaly,gray,,,free,,broad,chocolate,enlarging,,silky,silky,,buff,,white,,,chocolate,several,
poisonous,,fibrous,,,,,close,,,enlarging,bulbous,silky,silky,,,partial,white,,large,,solitary,paths
,,fibrous,,,,free,,broad,chocolate,,bulbous,silky,silky,,brown,,,,,,,
poisonous,flat,fibrous,yellow,,foul,free,close,,,enlarging,,silky,,buff,pink,,white,,large,chocolate,solitary,
edible,flat,,red,bruises,none,free,,,brown,tapering,bulbous,smooth,,,,partial,white,,pendant,brown,solitary,
,,scaly,yellow,,foul,,close,broad,,,bulbous,silky,silky,brown,,partial,white,,large,,solitary,grasses
poisonous,,,yellow,no,foul,,close,broad,gray,enlarging,,,silky,brown,buff,partial,,,,chocolate,several,
,flat,,,no,,free,close,,,,,silky,,,,partial,white,,,chocolate,several,
,convex,scaly,yellow,,foul,free,close,,chocolate,enlarging,bulbous,,,,pink,partial,white,one,,,solitary,grasses
poisonous,,fibrous,yellow,no,foul,free,close,broad,gray,,,silky,,pink,,partial,white,one,large,,,
poisonous,knobbed,fibrous,yellow,,none,free,,narrow,white,enlarging,missing,,scaly,white,brown,partial,,,evanescent,,,woods
,flat,fibrous,,,foul,free,close,broad,,enlarging,bulbous,silky,silky,,buff,partial,,one,,chocolate,,grasses
edible,,,,no,,free,crowded,,white,,bulbous,fibrous,,white,brown,partial,,one,evanescent,,,leaves
poisonous,flat,fibrous,gray,no,foul,,close,,chocolate,enlarging,bulbous,silky,silky,brown,brown,partial,white,,large,chocolate,several,
poisonous,flat,scaly,yellow,no,foul,,,broad,,enlarging,bulbous,silky,,brown,pink,,,,,chocolate,,paths
poisonous,convex,scaly,gray,no,,free,,,gray,enlarging,bulbous,silky,,buff,buff,,,one,large,,,woods
poisonous,,,gray,no,foul,free,close,,,,bulbous,silky,silky,pink,buff,,,one,,,several,paths
poisonous,,,yellow,no,,free,,,,,bulbous,,,,,partial,white,one,large,chocolate,,
poisonous,flat,scaly,yellow,,,free,,,,enlarging,bulbous,,,pink,,partial,white,,,chocolate,,woods
poisonous,convex,fibrous,yellow,no,foul,free,close,,pink,,,silky,,,brown,partial,,one,,chocolate,,
,,fibrous,,no,,free,,broad,pink,,bulbous,,,,brown,,,one,,chocolate,several,paths
poisonous,convex,,,no,foul,free,close,broad,gray,enlarging,bulbous,silky,,,buff,partial,white,,large,chocolate,,woods
poisonous,bell,,pink,bruises,,free,close,broad,white,,bulbous,smooth,smooth,white,,,white,,,,several,grasses
,knobbed,scaly,,bruises,none,,close,broad,red,,missing,smooth,smooth,white,white,partial,white,two,,white,clustered,waste
poisonous,,,,no,,,close,broad,gray,enlarging,bulbous,silky,silky,buff,,partial,white,,large,,,paths
poisonous,convex,fibrous,,no,foul,free,close,broad,,enlarging,,,silky,pink,pink,partial,,one,,,,grasses
edible,knobbed,scaly,buff,bruises,none,free,,,,,missing,smooth,smooth,,red,partial,white,two,,white,,
poisonous,flat,,yellow,,,free,,,,,,silky,,brown,brown,,white,one,large,,,woods
poisonous,,smooth,,,,free,close,broad,pink,,bulbous,,,,white,partial,white,,pendant,chocolate,scattered,
,,scaly,brown,,,,close,,buff,tapering,missing,silky,silky,,white,partial,white,,,white,several,paths
poisonous,convex,scaly,brown,,,free,close,narrow,buff,tapering,missing,,silky,white,,partial,,one,evanescent,white,,
,,scaly,,no,,free,close,narrow,buff,,missing,,silky,,,partial,,,,white,several,
poisonous,flat,grooves,white,,,,crowded,narrow,,enlarging,bulbous,smooth,smooth,white,white,partial,white,,pendant,white,clustered,
poisonous,convex,,,bruises,foul,free,close,broad,,,bulbous,,,,white,partial,white,one,,chocolate,several,urban
edible,flat,,,,none,free,,narrow,white,enlarging,bulbous,fibrous,,white,,partial,white,,,white,,leaves
poisonous,,,gray,no,,,,broad,,enlarging,,silky,silky,,,partial,,one,,chocolate,solitary,
poisonous,flat,scaly,yellow,no,foul,,close,broad,gray,,,silky,silky,buff,,partial,,one,large,,several,
,flat,,yellow,no,,free,,,,,bulbous,,silky,,pink,partial,,,large,chocolate,,paths
edible,flat,,,bruises,none,,close,,white,,missing,smooth,smooth,white,red,partial,,two,evanescent,,clustered,
poisonous,convex,,,bruises,foul,,close,broad,,tapering,,fibrous,smooth,,white,,white,one,pendant,,,grasses
,,smooth,gray,,foul,free,,broad,chocolate,tapering,bulbous,,fibrous,,white,,white,one,pendant,chocolate,,grasses
poisonous,convex,scaly,red,no,,free,,,buff,tapering,missing,silky,,,pink,partial,,one,,,,paths
edible,knobbed,,,,none,free,crowded,narrow,,enlarging,,smooth,fibrous,white,,partial,,one,,,several,
poisonous,,smooth,,,foul,free,,,,tapering,bulbous,smooth,fibrous,white,white,,white,,pendant,,scattered,
poisonous,,smooth,white,,,free,,broad,,,bulbous,,fibrous,white,,,white,,pendant,chocolate,,
,flat,,buff,,,free,close,,white,,,smooth,fibrous,,white,,white,,,chocolate,,urban
poisonous,,smooth,buff,bruises,foul,,close,broad,pink,tapering,bulbous,smooth,,white,,partial,white,,pendant,chocolate,,grasses
edible,,,cinnamon,,,free,crowded,narrow,white,,bulbous,,smooth,white,brown,partial,,one,,,,leaves
poisonous,convex,,,,foul,free,close,broad,gray,enlarging,bulbous,silky,,,,,,,,chocolate,several,
poisonous,,smooth,white,,foul,,close,broad,chocolate,,bulbous,fibrous,,white,white,partial,white,one,pendant,,,grasses
poisonous,flat,smooth,gray,,foul,free,close,,white,tapering,,smooth,,white,white,partial,white,,,,,
poisonous,,,white,bruises,none,,crowded,narrow,white,enlarging,bulbous,smooth,,white,,,,,pendant,white,,leaves
,convex,,,bruises,foul,free,close,,pink,tapering,bulbous,,,white,,,,,,chocolate,,urban
poisonous,bell,grooves,,bruises,none,,,narrow,white,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,white,,
poisonous,,smooth,buff,,,free,,,,,,,smooth,white,,partial,white,one,pendant,,several,
poisonous,flat,smooth,white,bruises,,free,close,,chocolate,tapering,bulbous,fibrous,,,white,partial,white,,pendant,chocolate,scattered,urban
poisonous,,fibrous,yellow,no,,,,narrow,,enlarging,,silky,,,yellow,partial,white,,evanescent,white,,woods
,,scaly,brown,no,spicy,,close,narrow,,tapering,missing,smooth,smooth,,pink,partial,,one,evanescent,white,several,
,convex,scaly,brown,,fishy,,close,narrow,buff,tapering,missing,,smooth,pink,pink,partial,,,,,,
,knobbed,smooth,,,none,free,,broad,,,,,,red,white,partial,white,,,,clustered,
,knobbed,,,,,free,close,broad,white,enlarging,,,,,red,,,two,,white,clustered,waste
poisonous,,smooth,white,bruises,,,,broad,,,bulbous,smooth,,,,partial,white,one,pendant,chocolate,several,
poisonous,flat,,buff,,,,close,,white,enlarging,bulbous,smooth,,white,white,partial,,,pendant,green,several,meadows
poisonous,,scaly,yellow,no,,free,close,,pink,enlarging,,silky,silky,,,partial,,one,large,chocolate,solitary,paths
,,,,no,foul,,close,,,enlarging,bulbous,silky,,pink,brown,partial,white,one,large,chocolate,solitary,grasses
,flat,smooth,buff,bruises,none,free,,broad,green,enlarging,,smooth,smooth,,white,,white,,pendant,green,several,grasses
poisonous,convex,,brown,,,free,close,narrow,buff,tapering,missing,,smooth,,pink,partial,white,one,,,several,
poisonous,convex,scaly,red,no,fishy,,close,narrow,buff,tapering,missing,silky,silky,pink,pink,partial,,,evanescent,white,several,
poisonous,,fibrous,,,,free,,,,enlarging,,silky,silky,buff,buff,partial,,one,,chocolate,solitary,
edible,convex,smooth,red,bruises,,free,close,broad,red,enlarging,,smooth,,red,white,partial,,two,evanescent,white,,waste
poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,missing,silky,silky,,,,,one,evanescent,,several,leaves
,convex,,,no,foul,free,,broad,gray,enlarging,bulbous,silky,,pink,buff,partial,,one,,,solitary,grasses
,,,brown,no,fishy,,,narrow,buff,tapering,,,,,white,partial,,one,evanescent,white,several,
edible,flat,fibrous,brown,no,none,free,crowded,narrow,white,enlarging,bulbous,smooth,,,,,white,,evanescent,white,,
,convex,scaly,brown,,foul,free,close,,buff,tapering,missing,smooth,silky,white,pink,,,one,evanescent,white,,paths
edible,,,,bruises,,,,,red,,missing,smooth,,red,,partial,,two,,,,waste
,flat,,brown,bruises,,,close,broad,white,enlarging,,,smooth,,,partial,white,two,evanescent,,,
,flat,scaly,,no,foul,,,broad,,enlarging,bulbous,silky,,,buff,partial,white,one,large,,,paths
poisonous,flat,,buff,,none,free,close,broad,,,,,smooth,white,white,partial,white,,,green,several,
,,,brown,no,,free,close,narrow,white,enlarging,missing,,scaly,,,,white,one,,,,
,,,,no,fishy,,,narrow,buff,tapering,missing,,,white,,,,one,evanescent,,several,
poisonous,convex,,,bruises,,free,close,broad,white,,,smooth,smooth,white,,partial,white,one,pendant,chocolate,scattered,
poisonous,convex,smooth,buff,bruises,foul,,,,chocolate,tapering,bulbous,fibrous,,white,white,,white,one,pendant,chocolate,several,grasses
poisonous,flat,scaly,yellow,,foul,free,close,broad,chocolate,enlarging,bulbous,,silky,pink,brown,partial,,one,,chocolate,,
,flat,,,bruises,foul,,,broad,white,tapering,bulbous,smooth,,white,,,,one,,chocolate,,grasses
,,scaly,,no,,free,close,narrow,buff,tapering,,smooth,,,,partial,white,one,evanescent,white,,leaves
poisonous,convex,smooth,,,,,,,pink,tapering,,,smooth,white,white,,white,one,,,several,grasses
,,fibrous,brown,no,none,free,close,,white,enlarging,,,scaly,white,yellow,,white,,evanescent,,several,woods
edible,convex,scaly,red,,,,,,,,,,,white,white,,white,,evanescent,,,waste
poisonous,,,buff,bruises,foul,free,,,white,tapering,bulbous,,,white,white,,white,one,pendant,chocolate,scattered,grasses
,,smooth,white,bruises,foul,free,,broad,pink,,bulbous,,smooth,,white,partial,,,,chocolate,,grasses
edible,,,,,,free,,,white,enlarging,,,,red,red,partial,white,two,,white,clustered,
poisonous,convex,fibrous,yellow,no,,,,,pink,enlarging,,,silky,brown,pink,,,,,,solitary,
poisonous,convex,,,,,free,,,white,enlarging,missing,,,,,partial,,,evanescent,,,
edible,convex,,brown,bruises,,free,,broad,,enlarging,missing,smooth,smooth,,,,white,two,,white,clustered,
poisonous,convex,,gray,no,,free,,broad,pink,enlarging,bulbous,silky,silky,pink,,,white,one,large,,solitary,grasses
poisonous,flat,smooth,,,foul,,,broad,chocolate,,bulbous,fibrous,smooth,white,,,,one,pendant,,,
,flat,smooth,buff,bruises,foul,free,,broad,,tapering,bulbous,fibrous,smooth,,white,,,,pendant,chocolate,scattered,
,,,yellow,no,foul,,,broad,chocolate,,bulbous,silky,silky,,,partial,white,,large,,several,grasses
poisonous,flat,scaly,,no,foul,,close,,,,bulbous,silky,silky,pink,,,,,,chocolate,several,
edible,convex,smooth,pink,bruises,,,close,,,,,smooth,smooth,,white,partial,,two,evanescent,white,,waste
,flat,smooth,pink,bruises,,free,,broad,red,enlarging,,smooth,,red,red,partial,,,evanescent,,clustered,
,,scaly,white,,none,free,,,,,,,smooth,white,white,partial,white,two,pendant,,several,grasses
edible,convex,,,no,,,crowded,narrow,,,,fibrous,fibrous,white,brown,partial,white,,,white,,
edible,flat,smooth,brown,bruises,none,,,broad,white,,,,smooth,,white,partial,white,two,,white,,waste
,convex,,buff,bruises,,,,broad,chocolate,tapering,,fibrous,smooth,white,white,partial,white,one,pendant,,,
poisonous,,,gray,bruises,,free,close,,,tapering,,fibrous,smooth,,,partial,white,one,pendant,chocolate,,grasses
,,,yellow,no,,free,close,broad,,enlarging,,silky,silky,buff,,,,one,,chocolate,solitary,woods
poisonous,convex,smooth,buff,bruises,,,,broad,white,,bulbous,fibrous,smooth,,white,,,one,pendant,chocolate,several,
,,,white,,foul,free,close,broad,,tapering,,,smooth,white,white,partial,white,one,pendant,,scattered,
edible,flat,,cinnamon,no,,,crowded,,white,enlarging,bulbous,,fibrous,,brown,partial,,,,white,,leaves
poisonous,convex,scaly,red,no,fishy,free,,narrow,,tapering,missing,,,white,white,partial,,,evanescent,white,,woods
,,fibrous,,,,,close,,chocolate,,bulbous,silky,,brown,pink,,white,one,,chocolate,solitary,woods
edible,convex,scaly,,no,,free,,,,,,smooth,fibrous,,,partial,white,one,flaring,chocolate,several,woods
,,scaly,yellow,no,,,,broad,pink,enlarging,bulbous,,silky,buff,pink,partial,white,one,,chocolate,several,paths
,,scaly,pink,bruises,none,free,close,,,,bulbous,smooth,,white,white,partial,white,,pendant,green,several,grasses
poisonous,,smooth,,,foul,,close,broad,,,,fibrous,,white,white,,white,one,,chocolate,several,urban
poisonous,convex,,brown,,spicy,free,close,narrow,buff,,missing,smooth,smooth,,white,,,,evanescent,white,several,
edible,knobbed,smooth,pink,,none,,close,broad,,enlarging,,smooth,smooth,red,white,,,,evanescent,white,clustered,
poisonous,convex,,,,foul,free,,,,tapering,,,,,pink,,white,one,,white,,leaves
,convex,scaly,gray,,foul,,,,,,bulbous,silky,silky,,buff,partial,white,one,,chocolate,several,paths
,,smooth,buff,,foul,,close,broad,chocolate,tapering,,fibrous,fibrous,,white,partial,,one,pendant,,,urban
edible,knobbed,scaly,pink,bruises,none,free,close,broad,,enlarging,missing,,,,,partial,white,,evanescent,,clustered,waste
poisonous,convex,,,,foul,,close,broad,chocolate,,,silky,,pink,buff,partial,,one,large,,several,paths
,flat,,gray,,foul,free,close,broad,,enlarging,bulbous,,silky,brown,,partial,white,,large,chocolate,several,grasses
,flat,,gray,,,,close,,gray,enlarging,bulbous,silky,silky,brown,pink,partial,white,one,,chocolate,solitary,
,convex,,,bruises,,,close,broad,pink,tapering,,smooth,fibrous,,white,,white,one,pendant,chocolate,scattered,grasses
,convex,,brown,no,foul,,,,buff,,missing,smooth,,,white,partial,white,one,,,several,paths
poisonous,convex,,,no,foul,free,,,pink,enlarging,,,,pink,pink,partial,,one,large,,several,woods
poisonous,flat,fibrous,,no,foul,free,close,,chocolate,,bulbous,silky,silky,,,,,,,chocolate,,
poisonous,,,,no,none,,close,,,enlarging,missing,silky,,white,,partial,white,one,,,several,woods
,,,buff,,,free,close,broad,,enlarging,,smooth,,white,,,white,two,evanescent,white,clustered,waste
,flat,,yellow,no,foul,,close,,,enlarging,bulbous,silky,silky,pink,brown,partial,white,,,,several,
poisonous,,scaly,red,no,,free,close,,,,,,smooth,,,,,,evanescent,,,
