buying_price,maintenance_price,num_doors,num_persons,luggage_boot_size,safety_rating,car_acceptability
low,very high,2,4,big,high,acceptable
low,very high,2,more than 4,small,low,unacceptable
low,very high,2,more than 4,small,medium,unacceptable
low,very high,2,more than 4,small,high,unacceptable
low,very high,2,more than 4,medium,low,unacceptable
low,very high,2,more than 4,medium,medium,unacceptable
low,very high,2,more than 4,medium,high,acceptable
low,very high,2,more than 4,big,low,unacceptable
low,very high,2,more than 4,big,medium,acceptable
low,very high,2,more than 4,big,high,acceptable
low,very high,3,2,small,low,unacceptable
low,very high,3,2,small,medium,unacceptable
low,very high,3,2,small,high,unacceptable
low,very high,3,2,medium,low,unacceptable
low,very high,3,2,medium,medium,unacceptable
low,very high,3,2,medium,high,unacceptable
low,very high,3,2,big,low,unacceptable
low,very high,3,2,big,medium,unacceptable
low,very high,3,2,big,high,unacceptable
low,very high,3,4,small,low,unacceptable
low,very high,3,4,small,medium,unacceptable
low,very high,3,4,small,high,acceptable
low,very high,3,4,medium,low,unacceptable
low,very high,3,4,medium,medium,unacceptable
low,very high,3,4,medium,high,acceptable
low,very high,3,4,big,low,unacceptable
low,very high,3,4,big,medium,acceptable
low,very high,3,4,big,high,acceptable
low,very high,3,more than 4,small,low,unacceptable
low,very high,3,more than 4,small,medium,unacceptable
low,very high,3,more than 4,small,high,acceptable
low,very high,3,more than 4,medium,low,unacceptable
low,very high,3,more than 4,medium,medium,acceptable
low,very high,3,more than 4,medium,high,acceptable
low,very high,3,more than 4,big,low,unacceptable
low,very high,3,more than 4,big,medium,acceptable
low,very high,3,more than 4,big,high,acceptable
low,very high,4,2,small,low,unacceptable
low,very high,4,2,small,medium,unacceptable
low,very high,4,2,small,high,unacceptable
low,very high,4,2,medium,low,unacceptable
low,very high,4,2,medium,medium,unacceptable
low,very high,4,2,medium,high,unacceptable
low,very high,4,2,big,low,unacceptable
low,very high,4,2,big,medium,unacceptable
low,very high,4,2,big,high,unacceptable
low,very high,4,4,small,low,unacceptable
low,very high,4,4,small,medium,unacceptable
low,very high,4,4,small,high,acceptable
low,very high,4,4,medium,low,unacceptable
low,very high,4,4,medium,medium,acceptable
low,very high,4,4,medium,high,acceptable
low,very high,4,4,big,low,unacceptable
low,very high,4,4,big,medium,acceptable
low,very high,4,4,big,high,acceptable
low,very high,4,more than 4,small,low,unacceptable
low,very high,4,more than 4,small,medium,unacceptable
low,very high,4,more than 4,small,high,acceptable
low,very high,4,more than 4,medium,low,unacceptable
low,very high,4,more than 4,medium,medium,acceptable
low,very high,4,more than 4,medium,high,acceptable
low,very high,4,more than 4,big,low,unacceptable
low,very high,4,more than 4,big,medium,acceptable
low,very high,4,more than 4,big,high,acceptable
low,very high,5 or more,2,small,low,unacceptable
low,very high,5 or more,2,small,medium,unacceptable
low,very high,5 or more,2,small,high,unacceptable
low,very high,5 or more,2,medium,low,unacceptable
low,very high,5 or more,2,medium,medium,unacceptable
low,very high,5 or more,2,medium,high,unacceptable
low,very high,5 or more,2,big,low,unacceptable
low,very high,5 or more,2,big,medium,unacceptable
low,very high,5 or more,2,big,high,unacceptable
low,very high,5 or more,4,small,low,unacceptable
low,very high,5 or more,4,small,medium,unacceptable
low,very high,5 or more,4,small,high,acceptable
low,very high,5 or more,4,medium,low,unacceptable
low,very high,5 or more,4,medium,medium,acceptable
low,very high,5 or more,4,medium,high,acceptable
low,very high,5 or more,4,big,low,unacceptable
low,very high,5 or more,4,big,medium,acceptable
low,very high,5 or more,4,big,high,acceptable
low,very high,5 or more,more than 4,small,low,unacceptable
low,very high,5 or more,more than 4,small,medium,unacceptable
low,very high,5 or more,more than 4,small,high,acceptable
low,very high,5 or more,more than 4,medium,low,unacceptable
low,very high,5 or more,more than 4,medium,medium,acceptable
low,very high,5 or more,more than 4,medium,high,acceptable
low,very high,5 or more,more than 4,big,low,unacceptable
low,very high,5 or more,more than 4,big,medium,acceptable
low,very high,5 or more,more than 4,big,high,acceptable
low,high,2,2,small,low,unacceptable
low,high,2,2,small,medium,unacceptable
low,high,2,2,small,high,unacceptable
low,high,2,2,medium,low,unacceptable
low,high,2,2,medium,medium,unacceptable
low,high,2,2,medium,high,unacceptable
low,high,2,2,big,low,unacceptable
low,high,2,2,big,medium,unacceptable
low,high,2,2,big,high,unacceptable
low,high,2,4,small,low,unacceptable
low,high,2,4,small,medium,acceptable
low,high,2,4,small,high,acceptable
low,high,2,4,medium,low,unacceptable
low,high,2,4,medium,medium,acceptable
low,high,2,4,medium,high,acceptable
low,high,2,4,big,low,unacceptable
low,high,2,4,big,medium,acceptable
low,high,2,4,big,high,very good
low,high,2,more than 4,small,low,unacceptable
low,high,2,more than 4,small,medium,unacceptable
low,high,2,more than 4,small,high,unacceptable
low,high,2,more than 4,medium,low,unacceptable
low,high,2,more than 4,medium,medium,acceptable
low,high,2,more than 4,medium,high,acceptable
low,high,2,more than 4,big,low,unacceptable
low,high,2,more than 4,big,medium,acceptable
low,high,2,more than 4,big,high,very good
low,high,3,2,small,low,unacceptable
low,high,3,2,small,medium,unacceptable
low,high,3,2,small,high,unacceptable
low,high,3,2,medium,low,unacceptable
low,high,3,2,medium,medium,unacceptable
low,high,3,2,medium,high,unacceptable
low,high,3,2,big,low,unacceptable
low,high,3,2,big,medium,unacceptable
low,high,3,2,big,high,unacceptable
low,high,3,4,small,low,unacceptable
low,high,3,4,small,medium,acceptable
low,high,3,4,small,high,acceptable
low,high,3,4,medium,low,unacceptable
low,high,3,4,medium,medium,acceptable
low,high,3,4,medium,high,acceptable
low,high,3,4,big,low,unacceptable
low,high,3,4,big,medium,acceptable
low,high,3,4,big,high,very good
low,high,3,more than 4,small,low,unacceptable
low,high,3,more than 4,small,medium,acceptable
low,high,3,more than 4,small,high,acceptable
low,high,3,more than 4,medium,low,unacceptable
low,high,3,more than 4,medium,medium,acceptable
low,high,3,more than 4,medium,high,very good
low,high,3,more than 4,big,low,unacceptable
low,high,3,more than 4,big,medium,acceptable
low,high,3,more than 4,big,high,very good
low,high,4,2,small,low,unacceptable
low,high,4,2,small,medium,unacceptable
low,high,4,2,small,high,unacceptable
low,high,4,2,medium,low,unacceptable
low,high,4,2,medium,medium,unacceptable
low,high,4,2,medium,high,unacceptable
low,high,4,2,big,low,unacceptable
low,high,4,2,big,medium,unacceptable
low,high,4,2,big,high,unacceptable
low,high,4,4,small,low,unacceptable
low,high,4,4,small,medium,acceptable
low,high,4,4,small,high,acceptable
low,high,4,4,medium,low,unacceptable
low,high,4,4,medium,medium,acceptable
low,high,4,4,medium,high,very good
low,high,4,4,big,low,unacceptable
low,high,4,4,big,medium,acceptable
low,high,4,4,big,high,very good
low,high,4,more than 4,small,low,unacceptable
low,high,4,more than 4,small,medium,acceptable
low,high,4,more than 4,small,high,acceptable
low,high,4,more than 4,medium,low,unacceptable
low,high,4,more than 4,medium,medium,acceptable
low,high,4,more than 4,medium,high,very good
low,high,4,more than 4,big,low,unacceptable
low,high,4,more than 4,big,medium,acceptable
low,high,4,more than 4,big,high,very good
low,high,5 or more,2,small,low,unacceptable
low,high,5 or more,2,small,medium,unacceptable
low,high,5 or more,2,small,high,unacceptable
low,high,5 or more,2,medium,low,unacceptable
low,high,5 or more,2,medium,medium,unacceptable
low,high,5 or more,2,medium,high,unacceptable
low,high,5 or more,2,big,low,unacceptable
low,high,5 or more,2,big,medium,unacceptable
low,high,5 or more,2,big,high,unacceptable
low,high,5 or more,4,small,low,unacceptable
low,high,5 or more,4,small,medium,acceptable
low,high,5 or more,4,small,high,acceptable
low,high,5 or more,4,medium,low,unacceptable
low,high,5 or more,4,medium,medium,acceptable
low,high,5 or more,4,medium,high,very good
low,high,5 or more,4,big,low,unacceptable
low,high,5 or more,4,big,medium,acceptable
low,high,5 or more,4,big,high,very good
low,high,5 or more,more than 4,small,low,unacceptable
low,high,5 or more,more than 4,small,medium,acceptable
low,high,5 or more,more than 4,small,high,acceptable
low,high,5 or more,more than 4,medium,low,unacceptable
low,high,5 or more,more than 4,medium,medium,acceptable
low,high,5 or more,more than 4,medium,high,very good
low,high,5 or more,more than 4,big,low,unacceptable
low,high,5 or more,more than 4,big,medium,acceptable
low,high,5 or more,more than 4,big,high,very good
low,medium,2,2,small,low,unacceptable
low,medium,2,2,small,medium,unacceptable
low,medium,2,2,small,high,unacceptable
low,medium,2,2,medium,low,unacceptable
low,medium,2,2,medium,medium,unacceptable
low,medium,2,2,medium,high,unacceptable
low,medium,2,2,big,low,unacceptable
low,medium,2,2,big,medium,unacceptable
low,medium,2,2,big,high,unacceptable
low,medium,2,4,small,low,unacceptable
low,medium,2,4,small,medium,acceptable
low,medium,2,4,small,high,good
low,medium,2,4,medium,low,unacceptable
low,medium,2,4,medium,medium,acceptable
low,medium,2,4,medium,high,good
low,medium,2,4,big,low,unacceptable
low,medium,2,4,big,medium,good
low,medium,2,4,big,high,very good
low,medium,2,more than 4,small,low,unacceptable
low,medium,2,more than 4,small,medium,unacceptable
low,medium,2,more than 4,small,high,unacceptable
low,medium,2,more than 4,medium,low,unacceptable
low,medium,2,more than 4,medium,medium,acceptable
low,medium,2,more than 4,medium,high,good
low,medium,2,more than 4,big,low,unacceptable
low,medium,2,more than 4,big,medium,good
low,medium,2,more than 4,big,high,very good
low,medium,3,2,small,low,unacceptable
low,medium,3,2,small,medium,unacceptable
low,medium,3,2,small,high,unacceptable
low,medium,3,2,medium,low,unacceptable
low,medium,3,2,medium,medium,unacceptable
low,medium,3,2,medium,high,unacceptable
low,medium,3,2,big,low,unacceptable
low,medium,3,2,big,medium,unacceptable
low,medium,3,2,big,high,unacceptable
low,medium,3,4,small,low,unacceptable
low,medium,3,4,small,medium,acceptable
low,medium,3,4,small,high,good
low,medium,3,4,medium,low,unacceptable
low,medium,3,4,medium,medium,acceptable
low,medium,3,4,medium,high,good
low,medium,3,4,big,low,unacceptable
low,medium,3,4,big,medium,good
low,medium,3,4,big,high,very good
low,medium,3,more than 4,small,low,unacceptable
low,medium,3,more than 4,small,medium,acceptable
low,medium,3,more than 4,small,high,good
low,medium,3,more than 4,medium,low,unacceptable
low,medium,3,more than 4,medium,medium,good
low,medium,3,more than 4,medium,high,very good
low,medium,3,more than 4,big,low,unacceptable
low,medium,3,more than 4,big,medium,good
low,medium,3,more than 4,big,high,very good
low,medium,4,2,small,low,unacceptable
low,medium,4,2,small,medium,unacceptable
low,medium,4,2,small,high,unacceptable
low,medium,4,2,medium,low,unacceptable
low,medium,4,2,medium,medium,unacceptable
low,medium,4,2,medium,high,unacceptable
low,medium,4,2,big,low,unacceptable
low,medium,4,2,big,medium,unacceptable
low,medium,4,2,big,high,unacceptable
low,medium,4,4,small,low,unacceptable
low,medium,4,4,small,medium,acceptable
low,medium,4,4,small,high,good
low,medium,4,4,medium,low,unacceptable
low,medium,4,4,medium,medium,good
low,medium,4,4,medium,high,very good
low,medium,4,4,big,low,unacceptable
low,medium,4,4,big,medium,good
low,medium,4,4,big,high,very good
low,medium,4,more than 4,small,low,unacceptable
low,medium,4,more than 4,small,medium,acceptable
low,medium,4,more than 4,small,high,good
low,medium,4,more than 4,medium,low,unacceptable
low,medium,4,more than 4,medium,medium,good
low,medium,4,more than 4,medium,high,very good
low,medium,4,more than 4,big,low,unacceptable
low,medium,4,more than 4,big,medium,good
low,medium,4,more than 4,big,high,very good
low,medium,5 or more,2,small,low,unacceptable
low,medium,5 or more,2,small,medium,unacceptable
low,medium,5 or more,2,small,high,unacceptable
low,medium,5 or more,2,medium,low,unacceptable
low,medium,5 or more,2,medium,medium,unacceptable
low,medium,5 or more,2,medium,high,unacceptable
low,medium,5 or more,2,big,low,unacceptable
low,medium,5 or more,2,big,medium,unacceptable
low,medium,5 or more,2,big,high,unacceptable
low,medium,5 or more,4,small,low,unacceptable
low,medium,5 or more,4,small,medium,acceptable
low,medium,5 or more,4,small,high,good
low,medium,5 or more,4,medium,low,unacceptable
low,medium,5 or more,4,medium,medium,good
low,medium,5 or more,4,medium,high,very good
low,medium,5 or more,4,big,low,unacceptable
low,medium,5 or more,4,big,medium,good
low,medium,5 or more,4,big,high,very good
low,medium,5 or more,more than 4,small,low,unacceptable
low,medium,5 or more,more than 4,small,medium,acceptable
low,medium,5 or more,more than 4,small,high,good
low,medium,5 or more,more than 4,medium,low,unacceptable
low,medium,5 or more,more than 4,medium,medium,good
low,medium,5 or more,more than 4,medium,high,very good
low,medium,5 or more,more than 4,big,low,unacceptable
low,medium,5 or more,more than 4,big,medium,good
low,medium,5 or more,more than 4,big,high,very good
low,low,2,2,small,low,unacceptable
low,low,2,2,small,medium,unacceptable
low,low,2,2,small,high,unacceptable
low,low,2,2,medium,low,unacceptable
low,low,2,2,medium,medium,unacceptable
low,low,2,2,medium,high,unacceptable
low,low,2,2,big,low,unacceptable
low,low,2,2,big,medium,unacceptable
low,low,2,2,big,high,unacceptable
low,low,2,4,small,low,unacceptable
low,low,2,4,small,medium,acceptable
low,low,2,4,small,high,good
low,low,2,4,medium,low,unacceptable
low,low,2,4,medium,medium,acceptable
low,low,2,4,medium,high,good
low,low,2,4,big,low,unacceptable
low,low,2,4,big,medium,good
low,low,2,4,big,high,very good
low,low,2,more than 4,small,low,unacceptable
low,low,2,more than 4,small,medium,unacceptable
low,low,2,more than 4,small,high,unacceptable
low,low,2,more than 4,medium,low,unacceptable
low,low,2,more than 4,medium,medium,acceptable
low,low,2,more than 4,medium,high,good
low,low,2,more than 4,big,low,unacceptable
low,low,2,more than 4,big,medium,good
low,low,2,more than 4,big,high,very good
low,low,3,2,small,low,unacceptable
low,low,3,2,small,medium,unacceptable
low,low,3,2,small,high,unacceptable
low,low,3,2,medium,low,unacceptable
low,low,3,2,medium,medium,unacceptable
low,low,3,2,medium,high,unacceptable
low,low,3,2,big,low,unacceptable
low,low,3,2,big,medium,unacceptable
low,low,3,2,big,high,unacceptable
low,low,3,4,small,low,unacceptable
low,low,3,4,small,medium,acceptable
low,low,3,4,small,high,good
low,low,3,4,medium,low,unacceptable
low,low,3,4,medium,medium,acceptable
low,low,3,4,medium,high,good
low,low,3,4,big,low,unacceptable
low,low,3,4,big,medium,good
low,low,3,4,big,high,very good
low,low,3,more than 4,small,low,unacceptable
low,low,3,more than 4,small,medium,acceptable
low,low,3,more than 4,small,high,good
low,low,3,more than 4,medium,low,unacceptable
low,low,3,more than 4,medium,medium,good
low,low,3,more than 4,medium,high,very good
low,low,3,more than 4,big,low,unacceptable
low,low,3,more than 4,big,medium,good
low,low,3,more than 4,big,high,very good
low,low,4,2,small,low,unacceptable
low,low,4,2,small,medium,unacceptable
low,low,4,2,small,high,unacceptable
low,low,4,2,medium,low,unacceptable
low,low,4,2,medium,medium,unacceptable
low,low,4,2,medium,high,unacceptable
low,low,4,2,big,low,unacceptable
low,low,4,2,big,medium,unacceptable
low,low,4,2,big,high,unacceptable
low,low,4,4,small,low,unacceptable
low,low,4,4,small,medium,acceptable
low,low,4,4,small,high,good
low,low,4,4,medium,low,unacceptable
low,low,4,4,medium,medium,good
low,low,4,4,medium,high,very good
low,low,4,4,big,low,unacceptable
low,low,4,4,big,medium,good
low,low,4,4,big,high,very good
low,low,4,more than 4,small,low,unacceptable
low,low,4,more than 4,small,medium,acceptable
low,low,4,more than 4,small,high,good
low,low,4,more than 4,medium,low,unacceptable
low,low,4,more than 4,medium,medium,good
low,low,4,more than 4,medium,high,very good
low,low,4,more than 4,big,low,unacceptable
low,low,4,more than 4,big,medium,good
low,low,4,more than 4,big,high,very good
low,low,5 or more,2,small,low,unacceptable
low,low,5 or more,2,small,medium,unacceptable
low,low,5 or more,2,small,high,unacceptable
low,low,5 or more,2,medium,low,unacceptable
low,low,5 or more,2,medium,medium,unacceptable
low,low,5 or more,2,medium,high,unacceptable
low,low,5 or more,2,big,low,unacceptable
low,low,5 or more,2,big,medium,unacceptable
low,low,5 or more,2,big,high,unacceptable
low,low,5 or more,4,small,low,unacceptable
low,low,5 or more,4,small,medium,acceptable
low,low,5 or more,4,small,high,good
low,low,5 or more,4,medium,low,unacceptable
low,low,5 or more,4,medium,medium,good
low,low,5 or more,4,medium,high,very good
low,low,5 or more,4,big,low,unacceptable
low,low,5 or more,4,big,medium,good
low,low,5 or more,4,big,high,very good
low,low,5 or more,more than 4,small,low,unacceptable
low,low,5 or more,more than 4,small,medium,acceptable
low,low,5 or more,more than 4,small,high,good
low,low,5 or more,more than 4,medium,low,unacceptable
low,low,5 or more,more than 4,medium,medium,good
low,low,5 or more,more than 4,medium,high,very good
low,low,5 or more,more than 4,big,low,unacceptable
low,low,5 or more,more than 4,big,medium,good
low,low,5 or more,more than 4,big,high,very good
